time	V(D,G)	V(a1)	V(l)	Ix(U1:G)
Step Information: A=10µ  (Step: 1/3)
4.917289027248589e-05	9.530350e-04	6.462658e-02	1.055965e-05	5.538047e-10
6.147616811223673e-05	1.836396e-03	1.006363e-01	1.644367e-05	8.601622e-10
7.694143422196994e-05	3.551147e-03	1.569013e-01	2.563791e-05	1.340319e-09
9.637883899178219e-05	6.787088e-03	2.436865e-01	3.999316e-05	2.084235e-09
1.163788389917822e-04	1.159038e-02	3.511243e-01	5.796606e-05	3.010069e-09
1.363788389917822e-04	1.821701e-02	4.774756e-01	7.912786e-05	4.104744e-09
1.563788389917822e-04	2.695366e-02	6.225238e-01	1.034193e-04	5.367008e-09
1.763788389917822e-04	3.806687e-02	7.859181e-01	1.307817e-04	6.792317e-09
1.963788389917822e-04	5.181318e-02	9.673115e-01	1.611564e-04	8.372750e-09
2.163788389917822e-04	6.843938e-02	1.166361e+00	1.944850e-04	1.009574e-08
2.363788389917822e-04	8.818269e-02	1.382727e+00	2.307093e-04	1.194358e-08
2.563788389917822e-04	1.112710e-01	1.616073e+00	2.697711e-04	1.389487e-08
2.763788389917822e-04	1.379231e-01	1.866069e+00	3.116128e-04	1.592843e-08
2.963788389917822e-04	1.683488e-01	2.132385e+00	3.561781e-04	1.802842e-08
3.163788389917822e-04	2.027493e-01	2.414696e+00	4.034123e-04	2.018777e-08
3.363788389917822e-04	2.413171e-01	2.712683e+00	4.532622e-04	2.240759e-08
3.563788389917822e-04	2.842365e-01	3.026027e+00	5.056756e-04	2.469332e-08
3.763788389917822e-04	3.316835e-01	3.354416e+00	5.606010e-04	2.705060e-08
3.963788389917822e-04	3.838266e-01	3.697539e+00	6.179870e-04	2.948288e-08
4.163788389917822e-04	4.408261e-01	4.055090e+00	6.777828e-04	3.199094e-08
4.363788389917822e-04	5.028350e-01	4.426767e+00	7.399378e-04	3.457348e-08
4.563788389917821e-04	5.699988e-01	4.812270e+00	8.044020e-04	3.722797e-08
4.763788389917821e-04	6.424559e-01	5.211304e+00	8.711258e-04	3.995125e-08
4.963788389917821e-04	7.203376e-01	5.623577e+00	9.400604e-04	4.273991e-08
5.163788389917821e-04	8.037683e-01	6.048801e+00	1.011157e-03	4.559053e-08
5.363788389917822e-04	8.928661e-01	6.486691e+00	1.084369e-03	4.849969e-08
5.563788389917822e-04	9.877420e-01	6.936965e+00	1.159648e-03	5.146407e-08
5.763788389917823e-04	1.088501e+00	7.399346e+00	1.236947e-03	5.448043e-08
5.963788389917824e-04	1.195242e+00	7.873560e+00	1.316222e-03	5.754561e-08
6.363788389917825e-04	1.427035e+00	8.856404e+00	1.480514e-03	6.381016e-08
6.763788389917826e-04	1.683792e+00	9.883371e+00	1.652169e-03	7.023408e-08
7.163788389917827e-04	1.966096e+00	1.095239e+01	1.830838e-03	7.679501e-08
7.563788389917828e-04	2.274446e+00	1.206144e+01	2.016183e-03	8.347180e-08
7.963788389917829e-04	2.609259e+00	1.320856e+01	2.207876e-03	9.024446e-08
8.563788389917830e-04	3.161824e+00	1.499642e+01	2.506615e-03	1.005422e-07
9.163788389917832e-04	3.775537e+00	1.685938e+01	2.817868e-03	1.109543e-07
9.763788389917834e-04	4.450916e+00	1.879144e+01	3.140630e-03	1.214265e-07
1.036378838991784e-03	5.188173e+00	2.078683e+01	3.473937e-03	1.319093e-07
1.116378838991784e-03	6.267284e+00	2.353637e+01	3.933159e-03	1.458255e-07
1.196378838991784e-03	7.455391e+00	2.637624e+01	4.407405e-03	1.595849e-07
1.296378838991784e-03	9.091344e+00	3.003526e+01	5.018355e-03	1.764369e-07
1.396378838991784e-03	1.089068e+01	3.379558e+01	5.646116e-03	1.927727e-07
1.496378838991785e-03	1.284769e+01	3.763718e+01	6.287346e-03	2.092310e-07
1.518878838991785e-03	1.330765e+01	3.851027e+01	6.433716e-03	2.176960e-07
1.533878838991785e-03	1.361999e+01	3.909460e+01	6.533398e-03	2.424251e-07
1.570107845773781e-03	1.438753e+01	4.051073e+01	6.776443e-03	3.152048e-07
1.630107845773781e-03	1.569893e+01	4.286943e+01	7.182534e-03	4.485194e-07
1.730107845773781e-03	1.799594e+01	4.683071e+01	7.865933e-03	6.866864e-07
1.870107845773781e-03	2.143104e+01	5.241412e+01	8.831304e-03	1.043716e-06
2.030107845773782e-03	2.564074e+01	5.880417e+01	9.938860e-03	1.479531e-06
2.230107845773782e-03	3.127091e+01	6.673074e+01	1.131658e-02	2.058697e-06
2.250107845773782e-03	3.185366e+01	6.751656e+01	1.145340e-02	2.152116e-06
2.270259212961282e-03	3.244315e+01	6.830712e+01	1.160516e-02	2.320404e-06
2.271352962961283e-03	3.247522e+01	6.834996e+01	1.161871e-02	2.388474e-06
2.272602962961283e-03	3.251183e+01	6.839891e+01	1.163702e-02	2.507732e-06
2.275102962961283e-03	3.258492e+01	6.849677e+01	1.168654e-02	2.905732e-06
2.278314317513347e-03	3.267833e+01	6.862244e+01	1.178998e-02	3.840631e-06
2.281776255111435e-03	3.277797e+01	6.875780e+01	1.198327e-02	5.712069e-06
2.285338987664057e-03	3.287870e+01	6.889701e+01	1.233084e-02	8.596143e-06
2.286370964210990e-03	3.290730e+01	6.893729e+01	1.247270e-02	9.949405e-06
2.286617671091352e-03	3.291410e+01	6.894691e+01	1.251005e-02	1.030633e-05
2.286637846208285e-03	3.291462e+01	6.894769e+01	1.251316e-02	1.047334e-05
2.286678196442151e-03	3.291525e+01	6.894926e+01	1.260054e-02	1.166573e-05
2.286701331689138e-03	3.291486e+01	6.895015e+01	1.279436e-02	1.386371e-05
2.286720036003794e-03	3.291317e+01	6.895084e+01	1.321024e-02	1.842520e-05
2.286734609431198e-03	3.290981e+01	6.895135e+01	1.393258e-02	2.617543e-05
2.286748040135618e-03	3.290336e+01	6.895176e+01	1.523142e-02	4.017954e-05
2.286761396793306e-03	3.289123e+01	6.895207e+01	1.758519e-02	6.559084e-05
2.286774881425151e-03	3.286882e+01	6.895223e+01	2.178327e-02	1.117184e-04
2.286789786820770e-03	3.282414e+01	6.895210e+01	3.007540e-02	2.004943e-04
2.286803311138811e-03	3.275295e+01	6.895151e+01	4.313523e-02	3.396466e-04
2.286817496435840e-03	3.262576e+01	6.895009e+01	6.627546e-02	5.838508e-04
2.286830907615989e-03	3.242730e+01	6.894758e+01	1.020826e-01	9.597932e-04
2.286844772660251e-03	3.209957e+01	6.894317e+01	1.609042e-01	1.572089e-03
2.286858197275717e-03	3.161291e+01	6.893634e+01	2.483866e-01	2.479000e-03
2.286871654365965e-03	3.093475e+01	6.892638e+01	3.799225e-01	3.772303e-03
2.286877216216614e-03	3.062285e+01	6.892056e+01	4.589327e-01	4.518642e-03
2.286885975100395e-03	3.012640e+01	6.890913e+01	6.056459e-01	5.967083e-03
2.286891599130213e-03	2.977524e+01	6.890089e+01	7.078301e-01	7.005765e-03
2.286898177001254e-03	2.929887e+01	6.888953e+01	8.451285e-01	8.425871e-03
2.286911332743335e-03	2.814637e+01	6.886145e+01	1.172451e+00	1.189717e-02
2.286937644227498e-03	2.539382e+01	6.879499e+01	1.998275e+00	2.001625e-02
2.286955246960713e-03	2.338173e+01	6.874291e+01	2.605940e+00	2.594477e-02
2.286961405788419e-03	2.268711e+01	6.871117e+01	2.812321e+00	2.800734e-02
2.286964043172893e-03	2.239836e+01	6.869096e+01	2.898436e+00	2.886385e-02
2.286969317941842e-03	2.184128e+01	6.863766e+01	3.065954e+00	3.050900e-02
2.286979867479741e-03	2.081821e+01	6.847508e+01	3.379646e+00	3.349988e-02
2.287000966555537e-03	1.909588e+01	6.793719e+01	3.904436e+00	3.854413e-02
2.287021849453631e-03	1.778811e+01	6.700923e+01	4.290436e+00	4.242164e-02
2.287040716104897e-03	1.692812e+01	6.552825e+01	4.545716e+00	4.495281e-02
2.287058284576139e-03	1.634696e+01	6.312757e+01	4.726115e+00	4.661459e-02
2.287077020575199e-03	1.588683e+01	5.908632e+01	4.878915e+00	4.787102e-02
2.287088904802387e-03	1.565933e+01	5.539630e+01	4.963481e+00	4.844285e-02
2.287098130764798e-03	1.551541e+01	5.161368e+01	5.025557e+00	4.875901e-02
2.287108439947930e-03	1.537972e+01	4.650064e+01	5.092720e+00	4.901135e-02
2.287119904443979e-03	1.525291e+01	4.006572e+01	5.164889e+00	4.919740e-02
2.287135226663175e-03	1.511446e+01	3.133677e+01	5.254465e+00	4.934270e-02
2.287156739793984e-03	1.496473e+01	2.077474e+01	5.356021e+00	4.946525e-02
2.287176169906497e-03	1.486632e+01	1.430051e+01	5.417861e+00	4.955629e-02
2.287203108182655e-03	1.476913e+01	9.382060e+00	5.467343e+00	4.968301e-02
2.287221192445526e-03	1.472010e+01	7.662017e+00	5.486534e+00	4.976412e-02
2.287235044905880e-03	1.468925e+01	6.999330e+00	5.496825e+00	4.981867e-02
2.287249867798906e-03	1.466153e+01	6.599222e+00	5.504914e+00	4.986795e-02
2.287267689088703e-03	1.463388e+01	6.338379e+00	5.511801e+00	4.991584e-02
2.287290449808882e-03	1.460508e+01	6.174864e+00	5.517539e+00	4.996292e-02
2.287307954629827e-03	1.458704e+01	6.118762e+00	5.520376e+00	4.998862e-02
2.287354991617969e-03	1.455151e+01	6.077372e+00	5.523769e+00	5.002081e-02
2.288306002588900e-03	1.447070e+01	5.944351e+00	5.400033e+00	4.880952e-02
2.291796498834962e-03	1.445459e+01	5.443547e+00	4.897773e+00	4.387346e-02
2.295117825352179e-03	1.444065e+01	5.013686e+00	4.466510e+00	3.963414e-02
2.297257407484998e-03	1.443302e+01	4.759619e+00	4.210713e+00	3.712717e-02
2.300349975064367e-03	1.442387e+01	4.421474e+00	3.868915e+00	3.378869e-02
2.305120128289457e-03	1.439496e+01	3.944562e+00	3.401392e+00	2.907718e-02
2.309712773001197e-03	1.437715e+01	3.552762e+00	3.010445e+00	2.520108e-02
2.313761260234948e-03	1.436295e+01	3.257139e+00	2.708020e+00	2.220411e-02
2.313965889445589e-03	1.436222e+01	3.267568e+00	2.693604e+00	2.206284e-02
2.314127343064097e-03	1.436162e+01	3.315775e+00	2.682105e+00	2.195294e-02
2.314287658473067e-03	1.436087e+01	3.480114e+00	2.670269e+00	2.184753e-02
2.314486110228494e-03	1.435979e+01	4.009681e+00	2.654102e+00	2.172651e-02
2.314676188480516e-03	1.435914e+01	5.064867e+00	2.635333e+00	2.162594e-02
2.314808404529509e-03	1.435840e+01	6.487861e+00	2.618922e+00	2.157497e-02
2.314980342494316e-03	1.435673e+01	9.764681e+00	2.590726e+00	2.154771e-02
2.315176330912345e-03	1.435657e+01	1.563779e+01	2.545413e+00	2.157527e-02
2.315375593904835e-03	1.435917e+01	2.365852e+01	2.485690e+00	2.166039e-02
2.315567607929569e-03	1.436224e+01	3.217160e+01	2.423652e+00	2.176646e-02
2.315764037237601e-03	1.436420e+01	4.006823e+01	2.366155e+00	2.185695e-02
2.315978290412868e-03	1.436460e+01	4.673342e+01	2.316130e+00	2.190750e-02
2.316198579309711e-03	1.436431e+01	5.138612e+01	2.277659e+00	2.190425e-02
2.316480107345751e-03	1.436211e+01	5.528305e+01	2.241757e+00	2.184863e-02
2.316586991271434e-03	1.436140e+01	5.627865e+01	2.230708e+00	2.181547e-02
2.316753424496407e-03	1.436108e+01	5.734790e+01	2.215379e+00	2.175202e-02
2.316895717798683e-03	1.436068e+01	5.804613e+01	2.203634e+00	2.169258e-02
2.317058586961796e-03	1.436028e+01	5.864271e+01	2.191300e+00	2.161980e-02
2.317215169517092e-03	1.435988e+01	5.907475e+01	2.180272e+00	2.154662e-02
2.317403136248136e-03	1.435941e+01	5.946083e+01	2.167816e+00	2.145594e-02
2.317590860898278e-03	1.435893e+01	5.974598e+01	2.156007e+00	2.136339e-02
2.317806994544315e-03	1.435837e+01	5.998346e+01	2.142982e+00	2.125522e-02
2.318034307746860e-03	1.435778e+01	6.016125e+01	2.129773e+00	2.114044e-02
2.318289563767431e-03	1.435713e+01	6.029827e+01	2.115385e+00	2.101094e-02
2.318571721956790e-03	1.435640e+01	6.039764e+01	2.099898e+00	2.086766e-02
2.318879116201403e-03	1.435561e+01	6.046289e+01	2.083409e+00	2.071189e-02
2.319235866977598e-03	1.435470e+01	6.050125e+01	2.064663e+00	2.053195e-02
2.319612711697995e-03	1.435373e+01	6.051208e+01	2.045252e+00	2.034326e-02
2.320061893879076e-03	1.435260e+01	6.049993e+01	2.022527e+00	2.012047e-02
2.320528237292330e-03	1.435144e+01	6.046931e+01	1.999362e+00	1.989192e-02
2.321129911085671e-03	1.434995e+01	6.041382e+01	1.970035e+00	1.960127e-02
2.321745054057914e-03	1.434848e+01	6.034698e+01	1.940655e+00	1.930949e-02
2.323500740743935e-03	1.434420e+01	6.013781e+01	1.859837e+00	1.850325e-02
2.327675990131965e-03	1.433441e+01	5.965459e+01	1.683952e+00	1.674506e-02
2.331890138204218e-03	1.432517e+01	5.923282e+01	1.527241e+00	1.517815e-02
2.336098937032770e-03	1.431652e+01	5.887360e+01	1.389137e+00	1.379726e-02
2.340310345030072e-03	1.430841e+01	5.856899e+01	1.267198e+00	1.257799e-02
2.344520642849325e-03	1.430081e+01	5.831288e+01	1.159630e+00	1.150239e-02
2.348731414451803e-03	1.429369e+01	5.809949e+01	1.064705e+00	1.055319e-02
2.352941983406410e-03	1.428702e+01	5.792389e+01	9.809515e-01	9.715674e-03
2.357152638935034e-03	1.428079e+01	5.778163e+01	9.070500e-01	8.976656e-03
2.361363257458679e-03	1.427496e+01	5.766885e+01	8.418442e-01	8.324576e-03
2.365755769415878e-03	1.426934e+01	5.757902e+01	7.819842e-01	7.726352e-03
2.369811970524900e-03	1.426465e+01	5.751865e+01	7.332342e-01	7.240340e-03
2.374184087501655e-03	1.426015e+01	5.747514e+01	6.868643e-01	6.779858e-03
2.377475007364117e-03	1.425720e+01	5.745578e+01	6.557199e-01	6.472534e-03
2.382045908831391e-03	1.425387e+01	5.744632e+01	6.172022e-01	6.096709e-03
2.389526200101155e-03	1.425049e+01	5.746932e+01	5.643535e-01	5.594152e-03
2.403385131823939e-03	1.424553e+01	5.759720e+01	4.923133e-01	4.911576e-03
2.423385131823939e-03	1.423520e+01	5.789991e+01	4.290977e-01	4.270106e-03
2.443385131823939e-03	1.422562e+01	5.829663e+01	3.956861e-01	3.902061e-03
2.463385131823939e-03	1.422031e+01	5.875465e+01	3.787936e-01	3.713990e-03
2.483385131823939e-03	1.421757e+01	5.924588e+01	3.711301e-01	3.626344e-03
2.503385131823939e-03	1.421634e+01	5.975456e+01	3.686662e-01	3.595148e-03
2.523385131823939e-03	1.421598e+01	6.027183e+01	3.691404e-01	3.595810e-03
2.543385131823939e-03	1.421612e+01	6.079264e+01	3.712741e-01	3.614461e-03
2.563385131823939e-03	1.421653e+01	6.131416e+01	3.743415e-01	3.643237e-03
2.583385131823939e-03	1.421709e+01	6.183475e+01	3.779296e-01	3.677668e-03
2.603385131823940e-03	1.421773e+01	6.235349e+01	3.818032e-01	3.715211e-03
2.623385131823940e-03	1.421841e+01	6.286986e+01	3.858283e-01	3.754419e-03
2.643385131823940e-03	1.421911e+01	6.338357e+01	3.899289e-01	3.794467e-03
2.683385131823940e-03	1.422052e+01	6.440242e+01	3.982016e-01	3.875414e-03
2.783385131823940e-03	1.422392e+01	6.689727e+01	4.186883e-01	4.076118e-03
3.163385131823941e-03	1.423487e+01	7.568423e+01	4.910643e-01	4.785362e-03
3.563385131823942e-03	1.424372e+01	8.371767e+01	5.573641e-01	5.435089e-03
3.963385131823943e-03	1.425049e+01	9.043837e+01	6.130118e-01	5.980463e-03
4.363385131823944e-03	1.425553e+01	9.577036e+01	6.573923e-01	6.415458e-03
4.783385131823945e-03	1.425920e+01	9.979883e+01	6.912437e-01	6.747318e-03
5.203385131823946e-03	1.426132e+01	1.021585e+02	7.115324e-01	6.946307e-03
5.623385131823947e-03	1.426199e+01	1.028125e+02	7.179418e-01	7.009322e-03
6.043385131823949e-03	1.426121e+01	1.017512e+02	7.103788e-01	6.935448e-03
6.463385131823950e-03	1.425897e+01	9.899393e+01	6.889852e-01	6.726070e-03
6.883385131823951e-03	1.425519e+01	9.458894e+01	6.541398e-01	6.384897e-03
7.303385131823952e-03	1.424974e+01	8.861283e+01	6.064546e-01	5.917923e-03
7.703385131823953e-03	1.424280e+01	8.155522e+01	5.498666e-01	5.363706e-03
8.103385131823942e-03	1.423380e+01	7.327739e+01	4.832933e-01	4.711655e-03
8.503385131823925e-03	1.422218e+01	6.390926e+01	4.078033e-01	3.972237e-03
8.903385131823909e-03	1.420687e+01	5.359737e+01	3.246261e-01	3.157508e-03
9.283385131823894e-03	1.418688e+01	4.307246e+01	2.397740e-01	2.326383e-03
9.503385131823885e-03	1.417119e+01	3.671195e+01	1.886397e-01	1.825556e-03
9.643385131823879e-03	1.415859e+01	3.257822e+01	1.555749e-01	1.501748e-03
9.723385131823876e-03	1.415005e+01	3.018887e+01	1.365934e-01	1.315895e-03
9.783385131823873e-03	1.414281e+01	2.838443e+01	1.223779e-01	1.176745e-03
9.823385131823872e-03	1.413749e+01	2.717556e+01	1.129504e-01	1.084496e-03
9.863385131823870e-03	1.413173e+01	2.596183e+01	1.036111e-01	9.931639e-04
9.883385131823869e-03	1.412867e+01	2.535304e+01	9.899794e-02	9.480847e-04
9.903385131823868e-03	1.412548e+01	2.474286e+01	9.444279e-02	9.036130e-04
9.923385131823868e-03	1.412217e+01	2.413118e+01	8.997053e-02	8.600050e-04
9.943385131823867e-03	1.411875e+01	2.351783e+01	8.561645e-02	8.176334e-04
9.963385131823866e-03	1.411524e+01	2.290253e+01	8.143258e-02	7.770139e-04
9.983385131823865e-03	1.411173e+01	2.228494e+01	7.748483e-02	7.387568e-04
1.000338513182386e-02	1.410833e+01	2.166460e+01	7.383673e-02	7.033265e-04
1.002338513182386e-02	1.410514e+01	2.104102e+01	7.049143e-02	6.706110e-04
1.004338513182386e-02	1.410210e+01	2.041385e+01	6.734304e-02	6.396777e-04
1.008338513182386e-02	1.409557e+01	1.914853e+01	6.099084e-02	5.777235e-04
1.010338513182386e-02	1.409175e+01	1.851086e+01	5.760059e-02	5.448603e-04
1.012338513182386e-02	1.408742e+01	1.787032e+01	5.404356e-02	5.103858e-04
1.016338513182386e-02	1.407703e+01	1.658214e+01	4.649651e-02	4.371642e-04
1.020338513182386e-02	1.406370e+01	1.528643e+01	3.852871e-02	3.597493e-04
1.026338513182385e-02	1.403518e+01	1.333215e+01	2.621254e-02	2.400473e-04
1.030338513182385e-02	1.400611e+01	1.202294e+01	1.811618e-02	1.615356e-04
1.032338513182385e-02	1.398616e+01	1.136617e+01	1.425278e-02	1.242628e-04
1.034338513182385e-02	1.396036e+01	1.070753e+01	1.064483e-02	8.961704e-05
1.036338513182385e-02	1.392620e+01	1.004642e+01	7.429570e-03	5.907619e-05
1.038338513182385e-02	1.388000e+01	9.381926e+00	4.813499e-03	3.447140e-05
1.040345958119883e-02	1.382002e+01	8.711839e+00	2.972737e-03	1.522464e-05
1.040518089705896e-02	1.381391e+01	8.654028e+00	2.853621e-03	1.413718e-05
1.040694075736017e-02	1.380751e+01	8.594864e+00	2.737869e-03	1.309989e-05
1.041112734894736e-02	1.379183e+01	8.453988e+00	2.486157e-03	1.078860e-05
1.041273739999768e-02	1.378559e+01	8.399728e+00	2.397930e-03	9.994967e-06
1.041282575066334e-02	1.378525e+01	8.396749e+00	2.393049e-03	9.920577e-06
1.041291162038265e-02	1.378504e+01	8.393856e+00	2.376065e-03	9.575057e-06
1.041295595395452e-02	1.378533e+01	8.392369e+00	2.303136e-03	8.553779e-06
1.041300862944938e-02	1.378693e+01	8.390615e+00	1.995134e-03	5.950868e-06
1.041306808060238e-02	1.378989e+01	8.388638e+00	1.634275e-03	2.693442e-06
1.041309875780367e-02	1.379137e+01	8.387614e+00	1.544252e-03	1.572700e-06
1.041313195682403e-02	1.379262e+01	8.386502e+00	1.486442e-03	9.802802e-07
1.041317356403565e-02	1.379376e+01	8.385106e+00	1.449620e-03	5.934256e-07
1.041324216937468e-02	1.379489e+01	8.382801e+00	1.419776e-03	2.730829e-07
1.041328592887729e-02	1.379526e+01	8.381330e+00	1.411440e-03	1.637445e-07
1.041332479453624e-02	1.379544e+01	8.380024e+00	1.405644e-03	1.111973e-07
1.041337325612398e-02	1.379552e+01	8.378394e+00	1.401789e-03	6.949812e-08
1.041341718801144e-02	1.379550e+01	8.376916e+00	1.398922e-03	4.502992e-08
1.041345918314182e-02	1.379543e+01	8.375504e+00	1.397507e-03	3.005006e-08
1.041350364414798e-02	1.379532e+01	8.374008e+00	1.396095e-03	1.996071e-08
1.041354787883766e-02	1.379517e+01	8.372520e+00	1.395392e-03	1.364970e-08
1.041365170077860e-02	1.379478e+01	8.369028e+00	1.394142e-03	6.843155e-09
1.041387672967906e-02	1.379381e+01	8.361458e+00	1.392459e-03	3.083735e-09
1.046915448508247e-02	1.350762e+01	6.468299e+00	1.073933e-03	-3.364683e-08
1.050915448508247e-02	1.325697e+01	5.062386e+00	8.372914e-04	-5.798877e-08
1.052915448508247e-02	1.311747e+01	4.348235e+00	7.175965e-04	-6.611739e-08
1.054915448508247e-02	1.296856e+01	3.626903e+00	5.970041e-04	-7.165160e-08
1.056915448508247e-02	1.281028e+01	2.898597e+00	4.752622e-04	-7.637343e-08
1.060915448508247e-02	1.246580e+01	1.421876e+00	2.284385e-04	-8.569890e-08
1.062915448508247e-02	1.227968e+01	6.738613e-01	1.034235e-04	-9.032890e-08
1.064915448508247e-02	1.208437e+01	-8.032773e-02	-2.261863e-05	-9.493555e-08
1.066915448508247e-02	1.187993e+01	-8.404989e-01	-1.496527e-04	-9.951773e-08
1.068915448508246e-02	1.166640e+01	-1.606463e+00	-2.776501e-04	-1.040744e-07
1.070915448508246e-02	1.144384e+01	-2.378032e+00	-4.065765e-04	-1.086044e-07
1.072915448508246e-02	1.121231e+01	-3.155024e+00	-5.364044e-04	-1.131069e-07
1.076915448508246e-02	1.072258e+01	-4.724552e+00	-7.986379e-04	-1.220254e-07
1.082915448508246e-02	9.922238e+00	-7.115073e+00	-1.197996e-03	-1.351741e-07
1.090915448508246e-02	8.735231e+00	-1.036297e+01	-1.740506e-03	-1.522467e-07
1.098915448508245e-02	7.415462e+00	-1.367063e+01	-2.292908e-03	-1.687594e-07
1.106915448508245e-02	5.967882e+00	-1.702837e+01	-2.853589e-03	-1.846850e-07
1.112915448508245e-02	4.801462e+00	-1.957404e+01	-3.278617e-03	-1.962369e-07
1.118915448508244e-02	3.568383e+00	-2.213913e+01	-3.706842e-03	-2.074576e-07
1.122915448508244e-02	2.710457e+00	-2.385826e+01	-3.993818e-03	-2.147643e-07
1.126915448508244e-02	1.824660e+00	-2.558349e+01	-4.281798e-03	-2.219504e-07
1.130915448508244e-02	9.117100e-01	-2.731387e+01	-4.570627e-03	-2.290572e-07
1.132915448508244e-02	4.452791e-01	-2.818071e+01	-4.715316e-03	-2.331972e-07
1.134915448508244e-02	-2.766452e-02	-2.904848e+01	-4.860396e-03	-2.383109e-07
1.136915448508244e-02	-5.070330e-01	-2.991710e+01	-5.005533e-03	-2.431779e-07
1.138915448508244e-02	-9.927358e-01	-3.078643e+01	-5.150622e-03	-2.469819e-07
1.142915448508243e-02	-1.982770e+00	-3.252684e+01	-5.441067e-03	-2.535565e-07
1.148915448508243e-02	-3.513005e+00	-3.514027e+01	-5.877153e-03	-2.629136e-07
1.156915448508243e-02	-5.633759e+00	-3.862589e+01	-6.458692e-03	-2.745963e-07
1.166915448508242e-02	-8.405604e+00	-4.297610e+01	-7.184365e-03	-2.880324e-07
1.178915448508242e-02	-1.189381e+01	-4.817191e+01	-8.050938e-03	-3.025258e-07
1.183165448508242e-02	-1.316711e+01	-5.000292e+01	-8.356276e-03	-3.085362e-07
1.183665448508242e-02	-1.331840e+01	-5.021788e+01	-8.392690e-03	-3.156402e-07
1.184665448508242e-02	-1.362169e+01	-5.064754e+01	-8.466502e-03	-3.377314e-07
1.187242801680835e-02	-1.440803e+01	-5.175325e+01	-8.657846e-03	-4.091972e-07
1.195242801680835e-02	-1.688912e+01	-5.516885e+01	-9.251232e-03	-6.554758e-07
1.211242801680834e-02	-2.201951e+01	-6.190973e+01	-1.042557e-02	-1.175049e-06
1.235242801680833e-02	-3.005384e+01	-7.173577e+01	-1.214296e-02	-1.988469e-06
1.241242801680833e-02	-3.211112e+01	-7.412994e+01	-1.256232e-02	-2.198093e-06
1.241492801680833e-02	-3.219716e+01	-7.422915e+01	-1.257999e-02	-2.216613e-06
1.241992801680833e-02	-3.236934e+01	-7.442725e+01	-1.262019e-02	-2.312447e-06
1.242286012177516e-02	-3.247021e+01	-7.454336e+01	-1.265385e-02	-2.476070e-06
1.242565917978309e-02	-3.256626e+01	-7.465411e+01	-1.270636e-02	-2.864261e-06
1.242845289640068e-02	-3.266161e+01	-7.476456e+01	-1.279855e-02	-3.703363e-06
1.243163877689307e-02	-3.276921e+01	-7.489040e+01	-1.298951e-02	-5.562302e-06
1.243463159921983e-02	-3.286853e+01	-7.500850e+01	-1.331054e-02	-8.217382e-06
1.243553276287471e-02	-3.289787e+01	-7.504402e+01	-1.344699e-02	-9.524307e-06
1.243603498645415e-02	-3.291409e+01	-7.506380e+01	-1.353314e-02	-1.035165e-05
1.243605084991917e-02	-3.291459e+01	-7.506443e+01	-1.353599e-02	-1.042414e-05
1.243608257684920e-02	-3.291543e+01	-7.506567e+01	-1.356836e-02	-1.096633e-05
1.243611040134909e-02	-3.291566e+01	-7.506676e+01	-1.369545e-02	-1.246518e-05
1.243613034169871e-02	-3.291492e+01	-7.506752e+01	-1.395523e-02	-1.540790e-05
1.243614715514556e-02	-3.291268e+01	-7.506814e+01	-1.448273e-02	-2.118792e-05
1.243616131309291e-02	-3.290823e+01	-7.506861e+01	-1.542109e-02	-3.129165e-05
1.243617476265248e-02	-3.289973e+01	-7.506899e+01	-1.711515e-02	-4.956109e-05
1.243618818927825e-02	-3.288393e+01	-7.506926e+01	-2.015877e-02	-8.233750e-05
1.243620169247577e-02	-3.285526e+01	-7.506932e+01	-2.551572e-02	-1.406852e-04
1.243621621339376e-02	-3.280055e+01	-7.506902e+01	-3.563200e-02	-2.487317e-04
1.243622973795205e-02	-3.271239e+01	-7.506818e+01	-5.175820e-02	-4.200338e-04
1.243624374485050e-02	-3.255890e+01	-7.506636e+01	-7.960007e-02	-7.132622e-04
1.243625720923657e-02	-3.231845e+01	-7.506323e+01	-1.228861e-01	-1.166289e-03
1.243627098892299e-02	-3.193131e+01	-7.505795e+01	-1.923592e-01	-1.887086e-03
1.243628439773255e-02	-3.136794e+01	-7.504998e+01	-2.947383e-01	-2.934952e-03
1.243629550892029e-02	-3.077250e+01	-7.504047e+01	-4.205386e-01	-4.162603e-03
1.243630139102962e-02	-3.044558e+01	-7.503371e+01	-5.120493e-01	-5.025228e-03
1.243630874774663e-02	-3.001699e+01	-7.502363e+01	-6.394329e-01	-6.300893e-03
1.243631515753335e-02	-2.959361e+01	-7.501372e+01	-7.617265e-01	-7.546437e-03
1.243632234381702e-02	-2.904636e+01	-7.500063e+01	-9.211881e-01	-9.179113e-03
1.243633535665939e-02	-2.787873e+01	-7.497252e+01	-1.260852e+00	-1.265789e-02
1.243635065147685e-02	-2.630379e+01	-7.493471e+01	-1.734946e+00	-1.729811e-02
1.243636319629206e-02	-2.488390e+01	-7.490083e+01	-2.161121e+00	-2.149144e-02
1.243637781082483e-02	-2.319414e+01	-7.485362e+01	-2.663098e+00	-2.650925e-02
1.243638174625604e-02	-2.275390e+01	-7.482864e+01	-2.794236e+00	-2.781542e-02
1.243638699349766e-02	-2.218551e+01	-7.477977e+01	-2.965126e+00	-2.949330e-02
1.243639748798091e-02	-2.113516e+01	-7.462392e+01	-3.286542e+00	-3.256769e-02
