time	V(d)	Id(J1)
Step Information: Vgs=-5  (Step: 1/6)
8.394931071980797e-01	1.678986e+01	5.383817e-03
8.497331071980331e-01	1.699466e+01	5.386194e-03
8.599731071979865e-01	1.719946e+01	5.388572e-03
8.702131071979399e-01	1.740426e+01	5.390950e-03
8.804531071978933e-01	1.760906e+01	5.393327e-03
8.906931071978467e-01	1.781386e+01	5.395705e-03
9.009331071978001e-01	1.801866e+01	5.398083e-03
9.111731071977535e-01	1.822346e+01	5.400460e-03
9.214131071977069e-01	1.842826e+01	5.402838e-03
9.316531071976603e-01	1.863306e+01	5.405216e-03
9.418931071976137e-01	1.883786e+01	5.407593e-03
9.521331071975671e-01	1.904266e+01	5.409971e-03
9.623731071975204e-01	1.924746e+01	5.412349e-03
9.726131071974738e-01	1.945226e+01	5.414726e-03
9.828531071974272e-01	1.965706e+01	5.417103e-03
9.930931071973806e-01	1.986186e+01	5.419481e-03
9.999931071973492e-01	1.999986e+01	5.421083e-03
1.000000000000000e+00	2.000000e+01	5.421085e-03
Step Information: Vgs=0  (Step: 6/6)
0.000000000000000e+00	0.000000e+00	0.000000e+00
8.531071992655067e-04	1.706214e-02	1.310743e-04
3.233107199265513e-03	6.466214e-02	4.929051e-04
7.123107199265384e-03	1.424621e-01	1.072119e-03
1.005310719926526e-02	2.010621e-01	1.498401e-03
1.623310719926501e-02	3.246621e-01	2.369343e-03
2.029310719926485e-02	4.058622e-01	2.920680e-03
2.857310719926451e-02	5.714622e-01	3.993788e-03
3.053310719926443e-02	6.106622e-01	4.237719e-03
4.030310719926718e-02	8.060622e-01	5.395920e-03
4.077310719926732e-02	8.154622e-01	5.449210e-03
5.101310719927046e-02	1.020262e+00	6.554843e-03
6.125310719927359e-02	1.225062e+00	7.554309e-03
7.149310719927049e-02	1.429862e+00	8.447294e-03
8.173310719926652e-02	1.634662e+00	9.233486e-03
9.197310719926255e-02	1.839462e+00	9.912570e-03
1.022131071992586e-01	2.044262e+00	1.048423e-02
1.124531071992546e-01	2.249062e+00	1.094815e-02
1.226931071992506e-01	2.453862e+00	1.130402e-02
1.329331071992577e-01	2.658662e+00	1.155150e-02
1.431731071992679e-01	2.863462e+00	1.169029e-02
1.534131071992782e-01	3.068262e+00	1.172422e-02
1.636531071992884e-01	3.273062e+00	1.172955e-02
1.738931071992987e-01	3.477862e+00	1.173487e-02
1.841331071993089e-01	3.682662e+00	1.174019e-02
1.943731071993191e-01	3.887462e+00	1.174552e-02
2.046131071993294e-01	4.092262e+00	1.175084e-02
2.148531071993396e-01	4.297062e+00	1.175616e-02
2.250931071993499e-01	4.501862e+00	1.176149e-02
2.353331071993601e-01	4.706662e+00	1.176681e-02
2.455731071993703e-01	4.911462e+00	1.177214e-02
2.558131071993806e-01	5.116262e+00	1.177746e-02
2.660531071993908e-01	5.321062e+00	1.178278e-02
2.762931071994010e-01	5.525862e+00	1.178810e-02
2.865331071994113e-01	5.730662e+00	1.179343e-02
2.967731071994215e-01	5.935462e+00	1.179875e-02
3.070131071994318e-01	6.140262e+00	1.180407e-02
3.172531071994420e-01	6.345062e+00	1.180940e-02
3.274931071994522e-01	6.549862e+00	1.181472e-02
3.377331071994625e-01	6.754662e+00	1.182004e-02
3.479731071994727e-01	6.959462e+00	1.182537e-02
3.582131071994830e-01	7.164262e+00	1.183069e-02
3.684531071994932e-01	7.369062e+00	1.183601e-02
3.786931071995034e-01	7.573862e+00	1.184134e-02
3.889331071995137e-01	7.778662e+00	1.184666e-02
3.991731071995239e-01	7.983462e+00	1.185198e-02
4.094131071995342e-01	8.188262e+00	1.185730e-02
4.196531071995444e-01	8.393063e+00	1.186263e-02
4.298931071995546e-01	8.597862e+00	1.186795e-02
4.401331071995649e-01	8.802662e+00	1.187327e-02
4.503731071995751e-01	9.007463e+00	1.187859e-02
4.606131071995854e-01	9.212262e+00	1.188392e-02
4.708531071995956e-01	9.417062e+00	1.188924e-02
4.810931071996059e-01	9.621862e+00	1.189456e-02
4.913331071996161e-01	9.826662e+00	1.189988e-02
5.015731071996176e-01	1.003146e+01	1.190521e-02
5.118131071995710e-01	1.023626e+01	1.191053e-02
5.220531071995244e-01	1.044106e+01	1.191585e-02
5.322931071994778e-01	1.064586e+01	1.192117e-02
5.425331071994312e-01	1.085066e+01	1.192650e-02
5.527731071993846e-01	1.105546e+01	1.193182e-02
5.630131071993379e-01	1.126026e+01	1.193714e-02
5.732531071992913e-01	1.146506e+01	1.194246e-02
5.834931071992447e-01	1.166986e+01	1.194779e-02
5.937331071991981e-01	1.187466e+01	1.195311e-02
6.039731071991515e-01	1.207946e+01	1.195843e-02
6.142131071991049e-01	1.228426e+01	1.196375e-02
6.244531071990583e-01	1.248906e+01	1.196907e-02
6.346931071990117e-01	1.269386e+01	1.197440e-02
6.449331071989651e-01	1.289866e+01	1.197972e-02
6.551731071989185e-01	1.310346e+01	1.198504e-02
6.654131071988719e-01	1.330826e+01	1.199036e-02
6.756531071988253e-01	1.351306e+01	1.199568e-02
6.858931071987787e-01	1.371786e+01	1.200101e-02
6.961331071987321e-01	1.392266e+01	1.200633e-02
7.063731071986855e-01	1.412746e+01	1.201165e-02
7.166131071986389e-01	1.433226e+01	1.201697e-02
7.268531071985923e-01	1.453706e+01	1.202229e-02
7.370931071985457e-01	1.474186e+01	1.202761e-02
7.473331071984991e-01	1.494666e+01	1.203293e-02
7.575731071984525e-01	1.515146e+01	1.203826e-02
7.678131071984059e-01	1.535626e+01	1.204358e-02
7.780531071983593e-01	1.556106e+01	1.204890e-02
7.882931071983127e-01	1.576586e+01	1.205422e-02
7.985331071982661e-01	1.597066e+01	1.205954e-02
8.087731071982195e-01	1.617546e+01	1.206486e-02
8.190131071981729e-01	1.638026e+01	1.207018e-02
8.292531071981263e-01	1.658506e+01	1.207551e-02
8.394931071980797e-01	1.678986e+01	1.208083e-02
8.497331071980331e-01	1.699466e+01	1.208615e-02
8.599731071979865e-01	1.719946e+01	1.209147e-02
8.702131071979399e-01	1.740426e+01	1.209679e-02
8.804531071978933e-01	1.760906e+01	1.210211e-02
8.906931071978467e-01	1.781386e+01	1.210743e-02
9.009331071978001e-01	1.801866e+01	1.211275e-02
9.111731071977535e-01	1.822346e+01	1.211807e-02
9.214131071977069e-01	1.842826e+01	1.212339e-02
9.316531071976603e-01	1.863306e+01	1.212872e-02
9.418931071976137e-01	1.883786e+01	1.213404e-02
9.521331071975671e-01	1.904266e+01	1.213936e-02
9.623731071975204e-01	1.924746e+01	1.214468e-02
9.726131071974738e-01	1.945226e+01	1.215000e-02
9.828531071974272e-01	1.965706e+01	1.215532e-02
9.930931071973806e-01	1.986186e+01	1.216064e-02
9.999931071973492e-01	1.999986e+01	1.216422e-02
1.000000000000000e+00	2.000000e+01	1.216423e-02
