time	V(D,G)	V(a1)	V(l)	Ix(U1:G)
1.452728160999253e-06	1.266391e-07	1.168588e-04	1.877688e-08	1.936808e-12
1.878694389270167e-06	2.280578e-07	1.917043e-04	3.135447e-08	2.839501e-12
2.330388343057356e-06	3.868426e-07	2.939288e-04	4.818786e-08	3.984070e-12
2.908477370501215e-06	6.785858e-07	4.576756e-04	7.497482e-08	5.718836e-12
3.616727349305265e-06	1.193873e-06	7.074076e-04	1.158051e-07	8.247163e-12
4.518604660052585e-06	2.149532e-06	1.103380e-03	1.805441e-07	1.210677e-11
5.627755094979198e-06	3.879078e-06	1.709828e-03	2.796944e-07	1.783500e-11
7.027230687558524e-06	7.116701e-06	2.662650e-03	4.354500e-07	2.660576e-11
8.759252978399734e-06	1.310719e-05	4.130580e-03	6.753985e-07	3.983793e-11
1.093673819964910e-05	2.443614e-05	6.427170e-03	1.050772e-06	6.019386e-11
1.364365198983141e-05	4.574182e-05	9.978534e-03	1.631244e-06	9.125368e-11
1.704155888676860e-05	8.638282e-05	1.552123e-02	2.537203e-06	1.392280e-10
2.128044010923216e-05	1.637336e-04	2.411288e-02	3.941617e-06	2.130118e-10
2.660240897527829e-05	3.123580e-04	3.750623e-02	6.131103e-06	3.273889e-10
3.326477219993033e-05	5.978616e-04	5.830406e-02	9.531525e-06	5.043620e-10
4.164531193940280e-05	1.150076e-03	9.071723e-02	1.483195e-05	7.796969e-10
5.218224465387250e-05	2.219489e-03	1.411337e-01	2.307841e-05	1.208000e-09
6.548998021516205e-05	4.302462e-03	2.197588e-01	3.594271e-05	1.877229e-09
8.232784741974615e-05	8.329187e-03	3.418147e-01	5.600206e-05	2.919896e-09
1.023278474197461e-04	1.538066e-02	5.165668e-01	8.508872e-05	4.419624e-09
1.223278474197461e-04	2.533244e-02	7.224969e-01	1.196223e-04	6.194886e-09
1.423278474197461e-04	3.874090e-02	9.593485e-01	1.593282e-04	8.242020e-09
1.623278474197461e-04	5.603885e-02	1.225563e+00	2.039451e-04	1.053898e-08
1.823278474197461e-04	7.762741e-02	1.519661e+00	2.532236e-04	1.305458e-08
2.023278474197461e-04	1.038778e-01	1.840237e+00	3.069256e-04	1.574870e-08
2.223278474197461e-04	1.351330e-01	2.185956e+00	3.648244e-04	1.857902e-08
2.423278474197461e-04	1.717092e-01	2.555548e+00	4.267056e-04	2.151119e-08
2.623278474197462e-04	2.138976e-01	2.947811e+00	4.923665e-04	2.452717e-08
2.823278474197462e-04	2.619653e-01	3.361598e+00	5.616171e-04	2.762592e-08
3.023278474197462e-04	3.161571e-01	3.795824e+00	6.342774e-04	3.081358e-08
3.223278474197462e-04	3.766966e-01	4.249453e+00	7.101757e-04	3.409408e-08
3.423278474197462e-04	4.437874e-01	4.721504e+00	7.891485e-04	3.746666e-08
3.623278474197462e-04	5.176143e-01	5.211042e+00	8.710399e-04	4.092658e-08
3.823278474197462e-04	5.983441e-01	5.717182e+00	9.557016e-04	4.446696e-08
4.023278474197461e-04	6.861273e-01	6.239078e+00	1.042992e-03	4.808015e-08
4.223278474197461e-04	7.810982e-01	6.775928e+00	1.132778e-03	5.175849e-08
4.423278474197461e-04	8.833763e-01	7.326969e+00	1.224930e-03	5.549461e-08
4.623278474197461e-04	9.930671e-01	7.891475e+00	1.319328e-03	5.928151e-08
4.823278474197461e-04	1.110263e+00	8.468756e+00	1.415856e-03	6.311262e-08
5.023278474197461e-04	1.235044e+00	9.058155e+00	1.514404e-03	6.698173e-08
5.223278474197461e-04	1.367478e+00	9.659047e+00	1.614868e-03	7.088300e-08
5.423278474197461e-04	1.507622e+00	1.027084e+01	1.717148e-03	7.481097e-08
5.823278474197462e-04	1.811219e+00	1.152487e+01	1.926780e-03	8.272671e-08
6.223278474197463e-04	2.146097e+00	1.281604e+01	2.142597e-03	9.069147e-08
6.623278474197465e-04	2.512378e+00	1.414053e+01	2.363959e-03	9.867221e-08
7.023278474197466e-04	2.910066e+00	1.549486e+01	2.590284e-03	1.066400e-07
7.423278474197467e-04	3.339055e+00	1.687587e+01	2.821047e-03	1.145693e-07
8.023278474197468e-04	4.040776e+00	1.899123e+01	3.174472e-03	1.263435e-07
8.623278474197470e-04	4.811459e+00	2.115160e+01	3.535366e-03	1.379187e-07
9.223278474197471e-04	5.649766e+00	2.334945e+01	3.902472e-03	1.492436e-07
1.002327847419747e-03	6.869882e+00	2.632697e+01	4.399730e-03	1.638846e-07
1.082327847419748e-03	8.202920e+00	2.934612e+01	4.903853e-03	1.779344e-07
1.182327847419748e-03	1.002051e+01	3.316150e+01	5.540811e-03	1.945868e-07
1.302327847419748e-03	1.240981e+01	3.777677e+01	6.311140e-03	2.131509e-07
1.342327847419748e-03	1.325250e+01	3.931979e+01	6.568941e-03	2.228553e-07
1.349827847419748e-03	1.341328e+01	3.960925e+01	6.618166e-03	2.326484e-07
1.375531583396283e-03	1.397106e+01	4.060143e+01	6.788249e-03	2.816924e-07
1.435531583396283e-03	1.530610e+01	4.291737e+01	7.187163e-03	4.142396e-07
1.535531583396283e-03	1.763378e+01	4.677177e+01	7.852875e-03	6.535555e-07
1.675531583396283e-03	2.109041e+01	5.214000e+01	8.782399e-03	1.010501e-06
1.855531583396284e-03	2.583001e+01	5.896052e+01	9.966789e-03	1.498065e-06
2.078031583396284e-03	3.206255e+01	6.720893e+01	1.140379e-02	2.135983e-06
2.083031583396284e-03	3.220662e+01	6.739146e+01	1.143620e-02	2.167877e-06
2.089070034772268e-03	3.238071e+01	6.761176e+01	1.148088e-02	2.276632e-06
2.092936213151958e-03	3.249209e+01	6.775270e+01	1.152302e-02	2.489163e-06
2.096272501569123e-03	3.258795e+01	6.787424e+01	1.158436e-02	2.947955e-06
2.099633631871318e-03	3.268395e+01	6.799660e+01	1.169222e-02	3.930959e-06
2.103366337434007e-03	3.278934e+01	6.813234e+01	1.190600e-02	6.014925e-06
2.106945184936641e-03	3.288845e+01	6.826237e+01	1.226811e-02	9.025568e-06
2.107886184485215e-03	3.291398e+01	6.829652e+01	1.240063e-02	1.029403e-05
2.107901225154747e-03	3.291438e+01	6.829707e+01	1.240290e-02	1.035301e-05
2.107931306493809e-03	3.291504e+01	6.829815e+01	1.242949e-02	1.084599e-05
2.107961580217838e-03	3.291516e+01	6.829923e+01	1.256208e-02	1.239556e-05
2.107980633262755e-03	3.291437e+01	6.829990e+01	1.280441e-02	1.515569e-05
2.107998081080966e-03	3.291199e+01	6.830049e+01	1.334205e-02	2.110638e-05
2.108012475917435e-03	3.290739e+01	6.830093e+01	1.429575e-02	3.135702e-05
2.108025985476565e-03	3.289874e+01	6.830128e+01	1.600853e-02	4.979038e-05
2.108039402256598e-03	3.288277e+01	6.830150e+01	1.906969e-02	8.273783e-05
2.108052890379134e-03	3.285389e+01	6.830151e+01	2.445182e-02	1.413433e-04
2.108067396612559e-03	3.279888e+01	6.830116e+01	3.460857e-02	2.498039e-04
2.108080911419245e-03	3.271032e+01	6.830027e+01	5.079266e-02	4.217094e-04
2.108094913035932e-03	3.255622e+01	6.829840e+01	7.873046e-02	7.159362e-04
2.108108374715666e-03	3.231489e+01	6.829522e+01	1.221570e-01	1.170414e-03
2.108122152196374e-03	3.192653e+01	6.828987e+01	1.918363e-01	1.893310e-03
2.108135559076570e-03	3.136184e+01	6.828185e+01	2.944898e-01	2.943121e-03
2.108146575638755e-03	3.077087e+01	6.827238e+01	4.194256e-01	4.162047e-03
2.108152447128842e-03	3.044452e+01	6.826560e+01	5.107722e-01	5.023503e-03
2.108159780012186e-03	3.001745e+01	6.825554e+01	6.376784e-01	6.294590e-03
2.108166204431527e-03	2.959329e+01	6.824559e+01	7.601916e-01	7.542355e-03
2.108173382404868e-03	2.904686e+01	6.823251e+01	9.193891e-01	9.172466e-03
2.108186419461553e-03	2.787721e+01	6.820431e+01	1.259587e+00	1.265723e-02
2.108201757551351e-03	2.629767e+01	6.816634e+01	1.735047e+00	1.731068e-02
2.108214342500227e-03	2.487309e+01	6.813225e+01	2.162625e+00	2.151762e-02
2.108229003070253e-03	2.317846e+01	6.808533e+01	2.666012e+00	2.654969e-02
2.108232950895174e-03	2.273720e+01	6.806154e+01	2.797448e+00	2.785886e-02
2.108238214661735e-03	2.216769e+01	6.801568e+01	2.968666e+00	2.953995e-02
2.108248742194856e-03	2.111595e+01	6.787124e+01	3.290491e+00	3.261824e-02
2.108269797261100e-03	1.933116e+01	6.738225e+01	3.834993e+00	3.784380e-02
2.108291319757912e-03	1.792567e+01	6.650137e+01	4.250244e+00	4.201115e-02
2.108310503371053e-03	1.701448e+01	6.510381e+01	4.519573e+00	4.470027e-02
2.108328186108242e-03	1.640723e+01	6.284103e+01	4.706758e+00	4.644439e-02
2.108347133809545e-03	1.592895e+01	5.890458e+01	4.864585e+00	4.775640e-02
2.108361487308126e-03	1.565084e+01	5.453182e+01	4.967093e+00	4.845992e-02
2.108370901330314e-03	1.550443e+01	5.068002e+01	5.030110e+00	4.878215e-02
2.108381740949192e-03	1.536461e+01	4.524680e+01	5.100287e+00	4.903693e-02
2.108409382872937e-03	1.509637e+01	2.970599e+01	5.264408e+00	4.936786e-02
2.108428803520039e-03	1.496418e+01	2.046594e+01	5.353803e+00	4.947641e-02
2.108449240845681e-03	1.486187e+01	1.394110e+01	5.417459e+00	4.957389e-02
2.108476667068601e-03	1.476452e+01	9.109119e+00	5.465847e+00	4.970513e-02
2.108492674735520e-03	1.472139e+01	7.644401e+00	5.482500e+00	4.977740e-02
2.108507123027139e-03	1.468921e+01	6.979953e+00	5.493223e+00	4.983436e-02
2.108522649338850e-03	1.466030e+01	6.571459e+00	5.501592e+00	4.988597e-02
2.108540603342610e-03	1.463266e+01	6.319076e+00	5.508381e+00	4.993392e-02
2.108563174848566e-03	1.460436e+01	6.165795e+00	5.513971e+00	4.997997e-02
2.108581368176962e-03	1.458579e+01	6.111157e+00	5.516847e+00	5.000615e-02
2.108663411198657e-03	1.453291e+01	6.066630e+00	5.520010e+00	5.003551e-02
2.114603067602297e-03	1.444791e+01	5.237973e+00	4.691792e+00	4.186448e-02
2.118705601271985e-03	1.443245e+01	4.739887e+00	4.190761e+00	3.692457e-02
2.121848595583827e-03	1.442327e+01	4.399966e+00	3.846867e+00	3.354843e-02
2.126757352580613e-03	1.439351e+01	3.915854e+00	3.372309e+00	2.873421e-02
2.131268724892292e-03	1.437603e+01	3.537171e+00	2.994316e+00	2.495857e-02
2.134728931336973e-03	1.436392e+01	3.282475e+00	2.737540e+00	2.239327e-02
2.135164371127977e-03	1.436238e+01	3.271335e+00	2.707052e+00	2.208933e-02
2.135362244324738e-03	1.436163e+01	3.300889e+00	2.693164e+00	2.195318e-02
2.135530390147181e-03	1.436095e+01	3.411456e+00	2.681045e+00	2.184062e-02
2.135697783445573e-03	1.436013e+01	3.722112e+00	2.668113e+00	2.173455e-02
2.135882135052791e-03	1.435950e+01	4.434056e+00	2.651662e+00	2.162825e-02
2.135999784257495e-03	1.435905e+01	5.291831e+00	2.639077e+00	2.157160e-02
2.136144343676173e-03	1.435794e+01	7.133404e+00	2.620003e+00	2.152363e-02
2.136306767689054e-03	1.435562e+01	1.077358e+01	2.591313e+00	2.151272e-02
2.136565711765233e-03	1.435644e+01	1.965314e+01	2.524566e+00	2.157997e-02
2.136753804016790e-03	1.436042e+01	2.777768e+01	2.463831e+00	2.167628e-02
2.136945765403674e-03	1.436310e+01	3.635219e+01	2.402095e+00	2.178572e-02
2.137144818125959e-03	1.436437e+01	4.388739e+01	2.347320e+00	2.186677e-02
2.137355504108564e-03	1.436417e+01	4.980827e+01	2.302380e+00	2.190132e-02
2.137565331068342e-03	1.436346e+01	5.379777e+01	2.268738e+00	2.188781e-02
2.137800323530176e-03	1.436188e+01	5.679245e+01	2.240051e+00	2.183574e-02
2.137911527901189e-03	1.436131e+01	5.777586e+01	2.228720e+00	2.180033e-02
2.138068004599470e-03	1.436103e+01	5.876068e+01	2.214467e+00	2.174073e-02
2.138227372157031e-03	1.436066e+01	5.951598e+01	2.201461e+00	2.167409e-02
2.138418426589177e-03	1.436020e+01	6.017352e+01	2.187295e+00	2.158844e-02
2.138623648976947e-03	1.435967e+01	6.067942e+01	2.173295e+00	2.149197e-02
2.138851800481605e-03	1.435909e+01	6.107157e+01	2.158749e+00	2.138121e-02
2.139109885289640e-03	1.435842e+01	6.137493e+01	2.143186e+00	2.125335e-02
2.139386918520125e-03	1.435770e+01	6.159053e+01	2.127211e+00	2.111450e-02
2.139714810871193e-03	1.435686e+01	6.175174e+01	2.108980e+00	2.094932e-02
2.140059085776801e-03	1.435597e+01	6.185064e+01	2.090425e+00	2.077592e-02
2.140470825051623e-03	1.435492e+01	6.190942e+01	2.068793e+00	2.056941e-02
2.140907485357267e-03	1.435382e+01	6.192831e+01	2.046391e+00	2.035215e-02
2.141449324844651e-03	1.435247e+01	6.191468e+01	2.019188e+00	2.008554e-02
2.142027193825994e-03	1.435105e+01	6.187445e+01	1.990812e+00	1.980539e-02
2.142785699196556e-03	1.434922e+01	6.180062e+01	1.954415e+00	1.944436e-02
2.143590573343603e-03	1.434724e+01	6.171078e+01	1.916764e+00	1.906924e-02
2.145280525852115e-03	1.434316e+01	6.151126e+01	1.840676e+00	1.830956e-02
2.149484984079597e-03	1.433344e+01	6.104377e+01	1.667278e+00	1.657594e-02
2.153699489657619e-03	1.432434e+01	6.064414e+01	1.513915e+00	1.504249e-02
2.157908536933976e-03	1.431583e+01	6.030809e+01	1.378779e+00	1.369125e-02
2.162119849398008e-03	1.430786e+01	6.002755e+01	1.259483e+00	1.249837e-02
2.166330188120327e-03	1.430040e+01	5.979619e+01	1.154259e+00	1.144618e-02
2.170540942202052e-03	1.429341e+01	5.960815e+01	1.061420e+00	1.051780e-02
2.174751518635732e-03	1.428688e+01	5.945834e+01	9.795236e-01	9.698817e-03
2.178962170966380e-03	1.428078e+01	5.934225e+01	9.072796e-01	8.976336e-03
2.183172790856443e-03	1.427509e+01	5.925589e+01	8.435558e-01	8.339036e-03
2.187734314630913e-03	1.426943e+01	5.919204e+01	7.829772e-01	7.733777e-03
2.192279469196181e-03	1.426439e+01	5.915561e+01	7.302793e-01	7.208699e-03
2.194498752481422e-03	1.426216e+01	5.914669e+01	7.070300e-01	6.977816e-03
2.197402383895957e-03	1.425950e+01	5.914314e+01	6.788431e-01	6.699026e-03
2.201400656523157e-03	1.425638e+01	5.915220e+01	6.438105e-01	6.355355e-03
2.207506218022927e-03	1.425302e+01	5.919420e+01	5.977327e-01	5.911838e-03
2.218264590499038e-03	1.425003e+01	5.933301e+01	5.342597e-01	5.318670e-03
2.238264590499038e-03	1.424150e+01	5.971375e+01	4.585154e-01	4.576399e-03
2.258264590499038e-03	1.423044e+01	6.019509e+01	4.186175e-01	4.136542e-03
2.278264590499038e-03	1.422430e+01	6.074483e+01	3.985414e-01	3.912676e-03
2.298264590499039e-03	1.422112e+01	6.132817e+01	3.894739e-01	3.808780e-03
2.318264590499039e-03	1.421969e+01	6.192590e+01	3.865721e-01	3.771913e-03
2.338264590499039e-03	1.421927e+01	6.252744e+01	3.871219e-01	3.772562e-03
2.358264590499039e-03	1.421940e+01	6.312701e+01	3.895951e-01	3.794126e-03
2.378264590499039e-03	1.421984e+01	6.372152e+01	3.931266e-01	3.827228e-03
2.398264590499039e-03	1.422045e+01	6.430942e+01	3.972263e-01	3.866560e-03
2.418264590499039e-03	1.422114e+01	6.488998e+01	4.016173e-01	3.909119e-03
2.438264590499039e-03	1.422187e+01	6.546295e+01	4.061433e-01	3.953214e-03
2.458264590499039e-03	1.422261e+01	6.602834e+01	4.107170e-01	3.997897e-03
2.498264590499039e-03	1.422410e+01	6.713706e+01	4.198365e-01	4.087160e-03
2.698264590499040e-03	1.423075e+01	7.229861e+01	4.626874e-01	4.507140e-03
2.858264590499040e-03	1.423525e+01	7.605726e+01	4.938205e-01	4.812283e-03
3.098264590499041e-03	1.424102e+01	8.120286e+01	5.363737e-01	5.229331e-03
3.478264590499042e-03	1.424836e+01	8.828817e+01	5.949888e-01	5.803783e-03
3.878264590499043e-03	1.425422e+01	9.438486e+01	6.455919e-01	6.299743e-03
4.298264590499043e-03	1.425865e+01	9.923625e+01	6.861357e-01	6.697167e-03
4.718264590499044e-03	1.426150e+01	1.024317e+02	7.132286e-01	6.962818e-03
5.138264590499046e-03	1.426285e+01	1.039193e+02	7.264337e-01	7.092412e-03
5.558264590499047e-03	1.426276e+01	1.036739e+02	7.255304e-01	7.083787e-03
5.978264590499048e-03	1.426123e+01	1.016999e+02	7.105384e-01	6.937130e-03
6.398264590499049e-03	1.425819e+01	9.803159e+01	6.817215e-01	6.655025e-03
6.818264590499050e-03	1.425356e+01	9.273268e+01	6.395847e-01	6.242415e-03
7.238264590499051e-03	1.424716e+01	8.589507e+01	5.848668e-01	5.706537e-03
7.638264590499052e-03	1.423914e+01	7.806076e+01	5.219347e-01	5.090164e-03
8.038264590499044e-03	1.422880e+01	6.906132e+01	4.494685e-01	4.380374e-03
8.438264590499027e-03	1.421536e+01	5.903797e+01	3.686388e-01	3.588643e-03
8.818264590499012e-03	1.419832e+01	4.870986e+01	2.853224e-01	2.772548e-03
9.118264590499000e-03	1.418003e+01	4.009735e+01	2.159458e-01	2.093019e-03
9.298264590498992e-03	1.416561e+01	3.476863e+01	1.731842e-01	1.674216e-03
9.398264590498988e-03	1.415585e+01	3.176287e+01	1.491971e-01	1.439323e-03
9.478264590498985e-03	1.414678e+01	2.933674e+01	1.299787e-01	1.251166e-03
9.538264590498982e-03	1.413905e+01	2.750498e+01	1.156252e-01	1.110692e-03
9.578264590498981e-03	1.413335e+01	2.627795e+01	1.061438e-01	1.017954e-03
9.598264590498980e-03	1.413032e+01	2.566259e+01	1.014523e-01	9.720956e-04
9.618264590498979e-03	1.412716e+01	2.504595e+01	9.681129e-02	9.267635e-04
9.638264590498978e-03	1.412387e+01	2.442792e+01	9.224146e-02	8.821751e-04
9.658264590498978e-03	1.412046e+01	2.380836e+01	8.777333e-02	8.386504e-04
9.678264590498977e-03	1.411696e+01	2.318708e+01	8.345162e-02	7.966478e-04
9.698264590498976e-03	1.411340e+01	2.256377e+01	7.933817e-02	7.567647e-04
9.718264590498975e-03	1.410989e+01	2.193805e+01	7.550421e-02	7.195972e-04
9.738264590498974e-03	1.410657e+01	2.130945e+01	7.199138e-02	6.853628e-04
9.758264590498974e-03	1.410345e+01	2.067758e+01	6.874443e-02	6.534887e-04
9.798264590498972e-03	1.409709e+01	1.940355e+01	6.240661e-02	5.915047e-04
9.818264590498971e-03	1.409343e+01	1.876179e+01	5.906356e-02	5.590674e-04
9.838264590498970e-03	1.408929e+01	1.811737e+01	5.555034e-02	5.250237e-04
9.858264590498969e-03	1.408462e+01	1.747071e+01	5.187626e-02	4.894071e-04
9.898264590498968e-03	1.407338e+01	1.617210e+01	4.413444e-02	4.142603e-04
9.958264590498965e-03	1.404995e+01	1.421481e+01	3.190310e-02	2.953779e-04
1.001826459049896e-02	1.401239e+01	1.224932e+01	1.958006e-02	1.757356e-04
1.003826459049896e-02	1.399401e+01	1.159224e+01	1.563976e-02	1.376380e-04
1.005826459049896e-02	1.397060e+01	1.093382e+01	1.190670e-02	1.017626e-04
1.007826459049896e-02	1.393968e+01	1.027355e+01	8.526828e-03	6.947023e-05
1.009826459049896e-02	1.389816e+01	9.610675e+00	5.665229e-03	4.248596e-05
1.011842412487393e-02	1.384364e+01	8.940021e+00	3.521342e-03	2.033169e-05
1.012038400166197e-02	1.383727e+01	8.874491e+00	3.357912e-03	1.881748e-05
1.012247453690255e-02	1.383026e+01	8.804523e+00	3.192353e-03	1.731139e-05
1.012704758274130e-02	1.381438e+01	8.651343e+00	2.861246e-03	1.421098e-05
1.013115955258406e-02	1.379928e+01	8.513334e+00	2.598791e-03	1.181564e-05
1.013482481481020e-02	1.378520e+01	8.390113e+00	2.391476e-03	9.940062e-06
1.013488941909103e-02	1.378497e+01	8.387939e+00	2.385275e-03	9.846198e-06
1.013492951299388e-02	1.378496e+01	8.386594e+00	2.367735e-03	9.421317e-06
1.013498699202726e-02	1.378578e+01	8.384675e+00	2.199545e-03	7.476016e-06
1.013504313460712e-02	1.378805e+01	8.382812e+00	1.813803e-03	4.520971e-06
1.013510178799829e-02	1.379099e+01	8.380862e+00	1.549685e-03	1.840560e-06
1.013513292952760e-02	1.379224e+01	8.379823e+00	1.500563e-03	1.094116e-06
1.013518086935409e-02	1.379363e+01	8.378217e+00	1.445628e-03	5.973063e-07
1.013522521296573e-02	1.379446e+01	8.376731e+00	1.429725e-03	3.471779e-07
1.013526873259635e-02	1.379496e+01	8.375271e+00	1.412986e-03	2.158156e-07
1.013530939264496e-02	1.379523e+01	8.373907e+00	1.409247e-03	1.416216e-07
1.013535495348771e-02	1.379538e+01	8.372378e+00	1.401539e-03	9.081805e-08
1.013539786949249e-02	1.379541e+01	8.370937e+00	1.400275e-03	5.930397e-08
1.013544357109066e-02	1.379537e+01	8.369404e+00	1.396519e-03	3.845969e-08
1.013548908144643e-02	1.379528e+01	8.367876e+00	1.396108e-03	2.474336e-08
1.013553135546504e-02	1.379516e+01	8.366458e+00	1.394262e-03	1.700841e-08
1.013557798231059e-02	1.379500e+01	8.364892e+00	1.394148e-03	1.154217e-08
1.013569055742187e-02	1.379456e+01	8.361114e+00	1.392864e-03	5.799604e-09
1.013592777237687e-02	1.379352e+01	8.353149e+00	1.390962e-03	2.834563e-09
1.020130018632688e-02	1.344744e+01	6.116704e+00	1.014670e-03	-4.033320e-08
1.022130018632688e-02	1.332212e+01	5.418187e+00	8.970615e-04	-5.269893e-08
1.024130018632688e-02	1.318742e+01	4.713267e+00	7.786514e-04	-6.246471e-08
1.026130018632688e-02	1.304340e+01	4.002252e+00	6.596966e-04	-6.897896e-08
1.028130018632688e-02	1.289011e+01	3.285438e+00	5.398741e-04	-7.384177e-08
1.032130018632688e-02	1.255597e+01	1.835531e+00	2.975232e-04	-8.303204e-08
1.036130018632688e-02	1.218550e+01	3.656619e-01	5.186361e-05	-9.209102e-08
1.038130018632688e-02	1.198683e+01	-3.761457e-01	-7.210856e-05	-9.656861e-08
1.042130018632687e-02	1.156295e+01	-1.872374e+00	-3.221332e-04	-1.054139e-07
1.044130018632687e-02	1.133791e+01	-2.626369e+00	-4.481146e-04	-1.097795e-07
1.046130018632687e-02	1.110423e+01	-3.384015e+00	-5.747074e-04	-1.141058e-07
1.050130018632687e-02	1.061133e+01	-4.909507e+00	-8.295703e-04	-1.226371e-07
1.058130018632687e-02	9.525700e+00	-7.996393e+00	-1.345220e-03	-1.391965e-07
1.066130018632686e-02	8.311757e+00	-1.112279e+01	-1.867375e-03	-1.550597e-07
1.074130018632686e-02	6.975428e+00	-1.427992e+01	-2.394573e-03	-1.702112e-07
1.082130018632686e-02	5.522785e+00	-1.746018e+01	-2.925548e-03	-1.846515e-07
1.088130018632685e-02	4.360661e+00	-1.985654e+01	-3.325589e-03	-1.950257e-07
1.094130018632685e-02	3.139152e+00	-2.225968e+01	-3.726726e-03	-2.050296e-07
1.098130018632685e-02	2.293098e+00	-2.386440e+01	-3.994567e-03	-2.115122e-07
1.102130018632685e-02	1.422559e+00	-2.547047e+01	-4.262621e-03	-2.178733e-07
1.104130018632685e-02	9.783443e-01	-2.627383e+01	-4.396695e-03	-2.210248e-07
1.106130018632685e-02	5.282920e-01	-2.707731e+01	-4.530795e-03	-2.243978e-07
1.108130018632685e-02	7.249670e-02	-2.788083e+01	-4.664987e-03	-2.287437e-07
1.110130018632685e-02	-3.889470e-01	-2.868434e+01	-4.799390e-03	-2.335823e-07
1.112130018632685e-02	-8.559523e-01	-2.948776e+01	-4.933462e-03	-2.373681e-07
1.116130018632684e-02	-1.806270e+00	-3.109407e+01	-5.201499e-03	-2.431739e-07
1.122130018632684e-02	-3.271139e+00	-3.350130e+01	-5.603134e-03	-2.513758e-07
1.130130018632684e-02	-5.294046e+00	-3.670425e+01	-6.137452e-03	-2.615391e-07
1.140130018632683e-02	-7.926819e+00	-4.069220e+01	-6.802614e-03	-2.731383e-07
1.154130018632683e-02	-1.178789e+01	-4.623447e+01	-7.726856e-03	-2.874796e-07
1.158380018632683e-02	-1.299583e+01	-4.790566e+01	-8.005450e-03	-2.914693e-07
1.158880018632683e-02	-1.313918e+01	-4.810180e+01	-8.038179e-03	-2.941495e-07
1.159880018632683e-02	-1.342642e+01	-4.849386e+01	-8.104830e-03	-3.080042e-07
1.160797678861835e-02	-1.369078e+01	-4.885331e+01	-8.166801e-03	-3.278271e-07
1.164038024023038e-02	-1.462979e+01	-5.012013e+01	-8.386491e-03	-4.146019e-07
1.174038024023038e-02	-1.757889e+01	-5.400445e+01	-9.062598e-03	-7.078878e-07
1.194038024023037e-02	-2.368222e+01	-6.164046e+01	-1.039564e-02	-1.324195e-06
1.220288024023036e-02	-3.200717e+01	-7.134100e+01	-1.209465e-02	-2.164148e-06
1.220788024023036e-02	-3.216835e+01	-7.152171e+01	-1.212658e-02	-2.192977e-06
1.221379244717862e-02	-3.235895e+01	-7.173524e+01	-1.216901e-02	-2.287433e-06
1.221734667254526e-02	-3.247342e+01	-7.186350e+01	-1.220617e-02	-2.468264e-06
1.222034080359033e-02	-3.256959e+01	-7.197147e+01	-1.225927e-02	-2.861799e-06
1.222331582045242e-02	-3.266462e+01	-7.207865e+01	-1.235245e-02	-3.717805e-06
1.222673058498848e-02	-3.277251e+01	-7.220157e+01	-1.254700e-02	-5.620375e-06
1.222992176128612e-02	-3.287155e+01	-7.231633e+01	-1.287256e-02	-8.320135e-06
1.223088357378225e-02	-3.290082e+01	-7.235088e+01	-1.301098e-02	-9.648276e-06
1.223132910390458e-02	-3.291427e+01	-7.236687e+01	-1.308304e-02	-1.035415e-05
1.223134269496030e-02	-3.291466e+01	-7.236736e+01	-1.308947e-02	-1.044051e-05
1.223135764294242e-02	-3.291499e+01	-7.236789e+01	-1.311161e-02	-1.078595e-05
1.223138753890666e-02	-3.291512e+01	-7.236895e+01	-1.325229e-02	-1.261871e-05
1.223140875360256e-02	-3.291415e+01	-7.236968e+01	-1.355266e-02	-1.596775e-05
1.223142479597384e-02	-3.291174e+01	-7.237021e+01	-1.410664e-02	-2.192243e-05
1.223143851884846e-02	-3.290707e+01	-7.237062e+01	-1.507913e-02	-3.238969e-05
1.223145183083050e-02	-3.289816e+01	-7.237094e+01	-1.684304e-02	-5.144185e-05
1.223146525076360e-02	-3.288157e+01	-7.237115e+01	-2.002443e-02	-8.572323e-05
1.223147876723922e-02	-3.285156e+01	-7.237115e+01	-2.562149e-02	-1.465992e-04
1.223149321267125e-02	-3.279484e+01	-7.237077e+01	-3.609504e-02	-2.584095e-04
1.223150674253372e-02	-3.270319e+01	-7.236982e+01	-5.284127e-02	-4.361969e-04
1.223152071288674e-02	-3.254454e+01	-7.236787e+01	-8.159649e-02	-7.389300e-04
1.223153418929400e-02	-3.229574e+01	-7.236458e+01	-1.263599e-01	-1.207146e-03
1.223154794956455e-02	-3.189730e+01	-7.235907e+01	-1.978643e-01	-1.948556e-03
1.223156135343307e-02	-3.132194e+01	-7.235092e+01	-3.030661e-01	-3.013204e-03
1.223157126514055e-02	-3.078599e+01	-7.234233e+01	-4.165038e-01	-4.117546e-03
1.223157690529898e-02	-3.047233e+01	-7.233584e+01	-5.036561e-01	-4.943743e-03
1.223158397548678e-02	-3.006473e+01	-7.232625e+01	-6.247868e-01	-6.155687e-03
1.223159022505277e-02	-2.965907e+01	-7.231673e+01	-7.419776e-01	-7.349757e-03
1.223159716489327e-02	-2.913969e+01	-7.230429e+01	-8.928164e-01	-8.899997e-03
1.223161051966082e-02	-2.795657e+01	-7.227575e+01	-1.236149e+00	-1.242856e-02
1.223162639359432e-02	-2.633150e+01	-7.223670e+01	-1.725367e+00	-1.721504e-02
