time	V(A1,L)	V(D,G)	V(g)	V(l)	d(V(A1,L))	Ix(U1:A)
0.000000000000000e+00	1.126418e-22	4.174269e-22	-2.273397e-23	-2.252387e-26	6.247078e+04	1.875802e-28
1.872457037929313e-06	1.170056e-01	1.123695e-04	1.121121e-06	1.957945e-07	6.250470e+04	1.948475e-07
3.744914075858626e-06	2.340747e-01	4.478616e-04	2.253085e-06	3.916764e-07	6.253862e+04	3.898007e-07
5.617371113787939e-06	3.512074e-01	1.006476e-03	3.395894e-06	5.876456e-07	6.257254e+04	5.848595e-07
7.489828151717252e-06	4.684035e-01	1.788214e-03	4.549548e-06	7.837023e-07	6.260646e+04	7.800241e-07
9.362285189646566e-06	5.856632e-01	2.793074e-03	5.714045e-06	9.798463e-07	6.264038e+04	9.752944e-07
1.123474222757588e-05	7.029864e-01	4.021056e-03	6.889387e-06	1.176078e-06	6.267430e+04	1.170670e-06
1.310719926550519e-05	8.203731e-01	5.472161e-03	8.075573e-06	1.372397e-06	6.280001e+04	1.366152e-06
2.621439853101037e-05	1.643505e+00	2.078750e-02	1.629968e-05	2.748992e-06	6.292338e+04	2.736899e-06
4.621439853101037e-05	2.903590e+00	5.912888e-02	2.899111e-05	4.857272e-06	6.312466e+04	4.835293e-06
6.621439853101037e-05	4.168492e+00	1.156530e-01	4.166112e-05	6.974352e-06	6.337100e+04	6.941710e-06
8.621439853101037e-05	5.438430e+00	1.918647e-01	5.400928e-05	9.099488e-06	6.361617e+04	9.056514e-06
1.062143985310104e-04	6.713138e+00	2.875237e-01	6.600097e-05	1.123220e-05	6.384800e+04	1.117926e-05
1.262143985310104e-04	7.992350e+00	4.023889e-01	7.778729e-05	1.337221e-05	6.406651e+04	1.330951e-05
1.462143985310104e-04	9.275799e+00	5.362191e-01	8.944488e-05	1.551913e-05	6.427170e+04	1.544681e-05
1.662143985310104e-04	1.056322e+01	6.887727e-01	1.009905e-04	1.767255e-05	6.446356e+04	1.759073e-05
1.862143985310104e-04	1.185434e+01	8.598077e-01	1.124244e-04	1.983202e-05	6.464213e+04	1.974081e-05
2.062143985310104e-04	1.314890e+01	1.049082e+00	1.237449e-04	2.199709e-05	6.480740e+04	2.189662e-05
2.262143985310104e-04	1.444664e+01	1.256352e+00	1.349507e-04	2.416733e-05	6.495935e+04	2.405771e-05
2.462143985310104e-04	1.574728e+01	1.481375e+00	1.460403e-04	2.634228e-05	6.509803e+04	2.622364e-05
2.662143985310104e-04	1.705056e+01	1.723907e+00	1.570127e-04	2.852152e-05	6.522349e+04	2.839397e-05
2.862143985310104e-04	1.835622e+01	1.983705e+00	1.678670e-04	3.070458e-05	6.533564e+04	3.056826e-05
3.062143985310103e-04	1.966398e+01	2.260524e+00	1.786020e-04	3.289104e-05	6.543454e+04	3.274606e-05
3.262143985310103e-04	2.097360e+01	2.554120e+00	1.892172e-04	3.508045e-05	6.552027e+04	3.492693e-05
3.462143985310103e-04	2.228479e+01	2.864248e+00	1.997116e-04	3.727238e-05	6.559275e+04	3.711044e-05
3.662143985310103e-04	2.359731e+01	3.190662e+00	2.100846e-04	3.946637e-05	6.567410e+04	3.929615e-05
4.062143985310103e-04	2.622524e+01	3.891368e+00	2.304638e-04	4.385882e-05	6.572481e+04	4.367239e-05
4.462143985310103e-04	2.885529e+01	4.654272e+00	2.503495e-04	4.825430e-05	6.575166e+04	4.805217e-05
4.862143985310103e-04	3.148537e+01	5.477400e+00	2.697372e-04	5.264933e-05	6.570704e+04	5.243199e-05
5.462143985310104e-04	3.542600e+01	6.820693e+00	2.978752e-04	5.923345e-05	6.558040e+04	5.899424e-05
6.062143985310106e-04	3.935502e+01	8.288369e+00	3.248690e-04	6.579713e-05	6.532951e+04	6.553717e-05
6.662143985310108e-04	4.326554e+01	9.873734e+00	3.507053e-04	7.232886e-05	6.500905e+04	7.204928e-05
6.805001128167250e-04	4.419336e+01	1.026804e+01	3.566853e-04	7.387845e-05	6.488602e+04	7.359436e-05
6.947858271024394e-04	4.511942e+01	1.066832e+01	3.625984e-04	7.542505e-05	6.476299e+04	7.513652e-05
7.090715413881537e-04	4.604373e+01	1.107457e+01	3.684446e-04	7.696865e-05	6.463996e+04	7.667575e-05
7.233572556738680e-04	4.696628e+01	1.148680e+01	3.742241e-04	7.850927e-05	6.451693e+04	7.821205e-05
7.376429699595824e-04	4.788707e+01	1.190500e+01	3.799367e-04	8.004689e-05	6.439390e+04	7.974543e-05
7.519286842452967e-04	4.880611e+01	1.232918e+01	3.855824e-04	8.158153e-05	6.427087e+04	8.127588e-05
7.662143985310110e-04	4.972338e+01	1.275934e+01	3.911613e-04	8.311317e-05	6.406621e+04	8.280340e-05
7.862143985310111e-04	5.100471e+01	1.336838e+01	4.079110e-04	8.526014e-05	6.401440e+04	8.493716e-05
7.937143985310111e-04	5.148378e+01	1.360051e+01	4.274768e-04	8.607687e-05	6.367838e+04	8.573495e-05
8.237143985310111e-04	5.339265e+01	1.454603e+01	5.225206e-04	8.934925e-05	6.328335e+04	8.891376e-05
8.837143985310112e-04	5.717928e+01	1.650147e+01	7.322843e-04	9.585862e-05	6.309546e+04	9.521956e-05
9.408572556738685e-04	6.075289e+01	1.845870e+01	9.444080e-04	1.020160e-04	6.198104e+04	1.011706e-04
9.980001128167258e-04	6.426283e+01	2.047431e+01	1.161669e-03	1.080725e-04	6.086661e+04	1.070157e-04
1.055142969959583e-03	6.770908e+01	2.254832e+01	1.384067e-03	1.140282e-04	5.975219e+04	1.127546e-04
1.112285827102441e-03	7.109165e+01	2.468071e+01	1.611603e-03	1.198831e-04	5.863777e+04	1.183876e-04
1.169428684245298e-03	7.441054e+01	2.687150e+01	1.844275e-03	1.256371e-04	5.752334e+04	1.239145e-04
1.226571541388155e-03	7.766574e+01	2.912067e+01	2.082085e-03	1.312904e-04	5.640892e+04	1.293353e-04
1.283714398531012e-03	8.085727e+01	3.142824e+01	2.325033e-03	1.368428e-04	5.478811e+04	1.346501e-04
1.303714398531012e-03	8.195303e+01	3.223929e+01	2.419950e-03	1.387571e-04	5.475488e+04	1.364748e-04
1.306214398531012e-03	8.208925e+01	3.234098e+01	2.460886e-03	1.390253e-04	5.436285e+04	1.367017e-04
1.311214398531012e-03	8.236075e+01	3.254438e+01	2.848427e-03	1.398763e-04	5.427284e+04	1.371538e-04
1.313643183070898e-03	8.249244e+01	3.264271e+01	3.477734e-03	1.407480e-04	5.417515e+04	1.373731e-04
1.316106306782640e-03	8.262577e+01	3.274164e+01	4.784885e-03	1.423059e-04	5.412717e+04	1.375951e-04
1.316735211392125e-03	8.265981e+01	3.276681e+01	5.222510e-03	1.428111e-04	5.410419e+04	1.376518e-04
1.317364116001609e-03	8.269383e+01	3.279183e+01	5.781043e-03	1.434396e-04	5.408122e+04	1.377084e-04
1.317993020611093e-03	8.272783e+01	3.281669e+01	6.460486e-03	1.441916e-04	5.405825e+04	1.377651e-04
1.318621925220578e-03	8.276182e+01	3.284140e+01	7.260836e-03	1.450669e-04	5.403527e+04	1.378217e-04
1.319250829830062e-03	8.279580e+01	3.286596e+01	8.182096e-03	1.460657e-04	5.401230e+04	1.378783e-04
1.319879734439546e-03	8.282976e+01	3.289037e+01	9.224264e-03	1.471878e-04	5.398933e+04	1.379348e-04
1.320508639049030e-03	8.286371e+01	3.291462e+01	1.038734e-02	1.484333e-04	5.400010e+04	1.379913e-04
1.320532654439306e-03	8.286500e+01	3.291544e+01	1.044857e-02	1.485970e-04	5.392666e+04	1.379935e-04
1.320573963669605e-03	8.286723e+01	3.291613e+01	1.087815e-02	1.504747e-04	5.381229e+04	1.379972e-04
1.320597335120105e-03	8.286848e+01	3.291530e+01	1.168884e-02	1.546148e-04	5.366753e+04	1.379993e-04
1.320612991987458e-03	8.286932e+01	3.291305e+01	1.295646e-02	1.616342e-04	5.337397e+04	1.380007e-04
1.320626284233801e-03	8.287003e+01	3.290867e+01	1.508211e-02	1.735115e-04	5.268854e+04	1.380019e-04
1.320639438528838e-03	8.287072e+01	3.290019e+01	1.900677e-02	1.949014e-04	5.145711e+04	1.380030e-04
1.320652846774902e-03	8.287139e+01	3.288430e+01	2.632026e-02	2.333766e-04	4.961375e+04	1.380041e-04
1.320666369693014e-03	8.287205e+01	3.285556e+01	3.954939e-02	3.007008e-04	4.647502e+04	1.380052e-04
1.320680602251265e-03	8.287268e+01	3.280240e+01	6.444187e-02	4.235428e-04	4.122614e+04	1.380063e-04
1.320694127047849e-03	8.287320e+01	3.271575e+01	1.054894e-01	6.212160e-04	3.240475e+04	1.380071e-04
1.320707981131343e-03	8.287357e+01	3.256774e+01	1.766245e-01	9.554045e-04	1.924086e+04	1.380077e-04
1.320721447569044e-03	8.287372e+01	3.233521e+01	2.897721e-01	1.476466e-03	-1.086375e+03	1.380079e-04
1.320735074207409e-03	8.287354e+01	3.196940e+01	4.686620e-01	2.297094e-03	-2.959955e+04	1.380076e-04
1.320748308181993e-03	8.287293e+01	3.145920e+01	7.162393e-01	3.499861e-03	-6.222686e+04	1.380066e-04
1.320754817215409e-03	8.287231e+01	3.117683e+01	8.158205e-01	4.372502e-03	-1.114367e+05	1.380056e-04
1.320760742258933e-03	8.287154e+01	3.094061e+01	8.412045e-01	5.366125e-03	-1.383174e+05	1.380044e-04
1.320767065327047e-03	8.287062e+01	3.067931e+01	8.500558e-01	6.493875e-03	-1.584326e+05	1.380028e-04
1.320772802665394e-03	8.286963e+01	3.040276e+01	8.638849e-01	7.650727e-03	-2.018580e+05	1.380011e-04
1.320781995997271e-03	8.286761e+01	2.987324e+01	8.836491e-01	9.873962e-03	-2.629146e+05	1.379976e-04
1.320795562849800e-03	8.286365e+01	2.889188e+01	9.184279e-01	1.395515e-02	-3.559717e+05	1.379906e-04
1.320817345343804e-03	8.285502e+01	2.700864e+01	9.819557e-01	2.246496e-02	-4.284561e+05	1.379767e-04
1.320825189816776e-03	8.285095e+01	2.622965e+01	1.007079e+00	2.600050e-02	-7.899112e+05	1.380772e-04
1.320830667963509e-03	8.284450e+01	2.565015e+01	1.024878e+00	2.854834e-02	-1.561264e+06	1.391566e-04
1.320833910501012e-03	8.283734e+01	2.530148e+01	1.035384e+00	3.007905e-02	-2.964535e+06	1.406870e-04
1.320840395576017e-03	8.281566e+01	2.460156e+01	1.056521e+00	3.317812e-02	-4.975256e+06	1.458016e-04
1.320853365726028e-03	8.274054e+01	2.324432e+01	1.097563e+00	3.930359e-02	-8.647865e+06	1.650028e-04
1.320875408022571e-03	8.251288e+01	2.113709e+01	1.160209e+00	4.885930e-02	-1.432740e+07	2.259598e-04
1.320895593579943e-03	8.213553e+01	1.950531e+01	1.206442e+00	5.606193e-02	-2.555042e+07	3.297295e-04
1.320913139843553e-03	8.154881e+01	1.837899e+01	1.237656e+00	6.104188e-02	-4.566220e+07	4.931587e-04
1.320929086225468e-03	8.060618e+01	1.758461e+01	1.259823e+00	6.470362e-02	-7.697871e+07	7.573222e-04
1.320946256110098e-03	7.899957e+01	1.690738e+01	1.278354e+00	6.799193e-02	-1.101640e+08	1.208728e-03
1.320954782523210e-03	7.777537e+01	1.663453e+01	1.285964e+00	6.947688e-02	-1.787857e+08	1.553142e-03
1.320965505691666e-03	7.555802e+01	1.635040e+01	1.294344e+00	7.130170e-02	-2.459749e+08	2.177396e-03
1.320975523697110e-03	7.267356e+01	1.612456e+01	1.301253e+00	7.304931e-02	-3.670964e+08	2.989793e-03
1.320987475041288e-03	6.749315e+01	1.590656e+01	1.308642e+00	7.531077e-02	-5.359908e+08	4.449322e-03
1.321011377729643e-03	5.345613e+01	1.555432e+01	1.321781e+00	8.078279e-02	-6.215462e+08	8.404656e-03
1.321020375485749e-03	4.704400e+01	1.544494e+01	1.326317e+00	8.313513e-02	-7.631552e+08	1.021160e-02
1.321035995820091e-03	3.466871e+01	1.529618e+01	1.333528e+00	8.722671e-02	-7.907790e+08	1.369888e-02
1.321037524020992e-03	3.348330e+01	1.528322e+01	1.334181e+00	8.760810e-02	-7.688270e+08	1.403276e-02
1.321038819849489e-03	3.249752e+01	1.527262e+01	1.334713e+00	8.792650e-02	-7.566124e+08	1.431034e-02
1.321039674076271e-03	3.185654e+01	1.526574e+01	1.335071e+00	8.813450e-02	-7.447719e+08	1.449125e-02
1.321040595220683e-03	3.117527e+01	1.525848e+01	1.335435e+00	8.835381e-02	-7.296898e+08	1.468370e-02
1.321042437509506e-03	2.984009e+01	1.524425e+01	1.336174e+00	8.879070e-02	-7.014335e+08	1.505998e-02
1.321046122087154e-03	2.729854e+01	1.521707e+01	1.337578e+00	8.962913e-02	-6.376339e+08	1.577595e-02
1.321053491242448e-03	2.279186e+01	1.516734e+01	1.340166e+00	9.116492e-02	-5.132164e+08	1.704604e-02
1.321068229553038e-03	1.595263e+01	1.508327e+01	1.344406e+00	9.363428e-02	-3.625537e+08	1.897297e-02
1.321097706174217e-03	6.761568e+00	1.494709e+01	1.349936e+00	9.658776e-02	-2.740972e+08	2.156213e-02
1.321111246756410e-03	4.161732e+00	1.489685e+01	1.351542e+00	9.734873e-02	-1.492536e+08	2.229437e-02
1.321124276566208e-03	2.795841e+00	1.485791e+01	1.352716e+00	9.784773e-02	-8.106151e+07	2.267877e-02
1.321140292120765e-03	1.807271e+00	1.481761e+01	1.353766e+00	9.824508e-02	-4.661069e+07	2.295658e-02
1.321159861196744e-03	1.137217e+00	1.477602e+01	1.354655e+00	9.852519e-02	-2.761575e+07	2.314442e-02
1.321173323598620e-03	8.950815e-01	1.475183e+01	1.355076e+00	9.864098e-02	-1.315212e+07	2.321197e-02
1.321188762216882e-03	7.571071e-01	1.472835e+01	1.355438e+00	9.872752e-02	-6.671810e+06	2.325004e-02
1.321206569087241e-03	6.732739e-01	1.470515e+01	1.355712e+00	9.878884e-02	-3.530002e+06	2.327274e-02
1.321224036738634e-03	6.325879e-01	1.468591e+01	1.355883e+00	9.882285e-02	-1.613708e+06	2.328329e-02
1.321246480206130e-03	6.088691e-01	1.466541e+01	1.355971e+00	9.884167e-02	-7.274625e+05	2.328880e-02
1.321272850546066e-03	5.970777e-01	1.464595e+01	1.355952e+00	9.883904e-02	-2.788161e+05	2.329075e-02
1.321309565582498e-03	5.912798e-01	1.462521e+01	1.355738e+00	9.880532e-02	-3.008423e+04	2.329049e-02
1.321574989321426e-03	5.879881e-01	1.456878e+01	1.351601e+00	9.813894e-02	-4.722219e+01	2.327787e-02
1.323565369909817e-03	5.879024e-01	1.454190e+01	1.311354e+00	9.171499e-02	-3.888366e+01	2.318432e-02
1.325555750498209e-03	5.878333e-01	1.451786e+01	1.273752e+00	8.574198e-02	-3.054513e+01	2.309914e-02
1.327546131086600e-03	5.877808e-01	1.449664e+01	1.238794e+00	8.021993e-02	-2.220660e+01	2.302235e-02
1.329536511674992e-03	5.877449e-01	1.447825e+01	1.206481e+00	7.514883e-02	-1.386807e+01	2.295393e-02
1.331526892263383e-03	5.877256e-01	1.446269e+01	1.176812e+00	7.052868e-02	-5.529533e+00	2.289388e-02
1.333517272851775e-03	5.877229e-01	1.444997e+01	1.149788e+00	6.635948e-02	2.808999e+00	2.284222e-02
1.335507653440166e-03	5.877368e-01	1.444007e+01	1.125408e+00	6.264123e-02	-6.929657e+01	2.279893e-02
1.340198418450204e-03	5.874118e-01	1.440805e+01	1.073685e+00	5.485570e-02	-7.410924e+01	2.270719e-02
1.341151946074828e-03	5.873185e-01	1.440181e+01	1.064500e+00	5.349769e-02	-4.407039e+01	2.269203e-02
1.343535765136387e-03	5.872647e-01	1.438805e+01	1.042564e+00	5.028388e-02	6.487156e+01	2.266047e-02
1.345533865368064e-03	5.873882e-01	1.437727e+01	1.025895e+00	4.788398e-02	5.873771e+01	2.263943e-02
1.347531965599740e-03	5.874994e-01	1.436686e+01	1.010196e+00	4.565219e-02	5.260385e+01	2.262141e-02
1.349530065831417e-03	5.875984e-01	1.435683e+01	9.954684e-01	4.358849e-02	4.647000e+01	2.260642e-02
1.351528166063093e-03	5.876851e-01	1.434717e+01	9.817115e-01	4.169291e-02	4.033615e+01	2.259445e-02
1.353526266294770e-03	5.877596e-01	1.433789e+01	9.689255e-01	3.996542e-02	3.420230e+01	2.258551e-02
1.355524366526446e-03	5.878218e-01	1.432899e+01	9.571103e-01	3.840604e-02	2.806844e+01	2.257959e-02
1.357522466758123e-03	5.878717e-01	1.432047e+01	9.462659e-01	3.701476e-02	-1.077571e+00	2.257669e-02
1.360046162802868e-03	5.878690e-01	1.430993e+01	9.333262e-01	3.539338e-02	-1.994693e-01	2.257537e-02
1.362583665829536e-03	5.878707e-01	1.429970e+01	9.213129e-01	3.394059e-02	1.330322e+00	2.257721e-02
1.365103492342980e-03	5.878758e-01	1.428984e+01	9.102561e-01	3.265532e-02	2.589944e+00	2.258183e-02
1.367633772660215e-03	5.878838e-01	1.428020e+01	8.999218e-01	3.150577e-02	3.702541e+00	2.258895e-02
1.370157858068247e-03	5.878945e-01	1.427080e+01	8.902827e-01	3.048494e-02	4.708005e+00	2.259826e-02
1.372685619024217e-03	5.879076e-01	1.426155e+01	8.812102e-01	2.957530e-02	5.610075e+00	2.260957e-02
1.375211170194464e-03	5.879228e-01	1.425245e+01	8.726425e-01	2.876716e-02	6.390044e+00	2.262261e-02
1.377738045561547e-03	5.879399e-01	1.424344e+01	8.644884e-01	2.804872e-02	7.089026e+00	2.263722e-02
1.380264125001261e-03	5.879586e-01	1.423449e+01	8.566794e-01	2.741116e-02	7.711014e+00	2.265322e-02
1.382790682061583e-03	5.879788e-01	1.422556e+01	8.491371e-01	2.684568e-02	8.261462e+00	2.267044e-02
1.385316952222483e-03	5.880004e-01	1.421662e+01	8.417886e-01	2.634499e-02	8.744571e+00	2.268876e-02
1.387843394615531e-03	5.880230e-01	1.420764e+01	8.345540e-01	2.590230e-02	9.163593e+00	2.270804e-02
1.390369733576355e-03	5.880467e-01	1.419859e+01	8.273481e-01	2.551178e-02	9.535258e+00	2.272817e-02
1.392896134638819e-03	5.880712e-01	1.418943e+01	8.200719e-01	2.516820e-02	9.859613e+00	2.274905e-02
1.395422498410032e-03	5.880965e-01	1.418014e+01	8.126066e-01	2.486699e-02	1.015603e+01	2.277059e-02
1.397948884572416e-03	5.881225e-01	1.417070e+01	8.047994e-01	2.460422e-02	1.043249e+01	2.279271e-02
1.400475257289606e-03	5.881492e-01	1.416110e+01	7.964426e-01	2.437654e-02	1.079198e+01	2.281534e-02
1.402570295304620e-03	5.881724e-01	1.415301e+01	7.888851e-01	2.421239e-02	1.115442e+01	2.283444e-02
1.403891982832765e-03	5.881873e-01	1.414786e+01	7.837097e-01	2.411974e-02	1.142782e+01	2.284662e-02
1.405412227036059e-03	5.882049e-01	1.414190e+01	7.772392e-01	2.402328e-02	1.175851e+01	2.286075e-02
1.407294117853762e-03	5.882273e-01	1.413449e+01	7.682132e-01	2.391857e-02	1.235862e+01	2.287840e-02
1.409608167062355e-03	5.882567e-01	1.412533e+01	7.549307e-01	2.381216e-02	1.301226e+01	2.290030e-02
1.412707018384207e-03	5.882978e-01	1.411402e+01	7.310928e-01	2.371045e-02	1.197258e+01	2.292987e-02
1.416990088430021e-03	5.883451e-01	1.410453e+01	6.837845e-01	2.364164e-02	1.022648e+01	2.297102e-02
1.423767071510141e-03	5.884109e-01	1.409640e+01	5.951535e-01	2.360670e-02	1.028701e+01	2.303640e-02
1.430030581069010e-03	5.884793e-01	1.408671e+01	5.166830e-01	2.358873e-02	1.125822e+01	2.309697e-02
1.437750868821365e-03	5.885683e-01	1.407443e+01	4.268091e-01	2.357378e-02	1.149956e+01	2.317178e-02
1.453191444326076e-03	5.887456e-01	1.404156e+01	2.702064e-01	2.356725e-02	1.130062e+01	2.332149e-02
1.468739947338417e-03	5.889185e-01	1.398783e+01	1.463485e-01	2.359427e-02	1.099226e+01	2.347210e-02
1.481295836688763e-03	5.890545e-01	1.392115e+01	7.692520e-02	2.364635e-02	1.061319e+01	2.359334e-02
1.490694117837909e-03	5.891515e-01	1.385180e+01	4.637135e-02	2.370619e-02	1.033923e+01	2.368377e-02
1.491171835543093e-03	5.891566e-01	1.384782e+01	4.527893e-02	2.370970e-02	1.084660e+01	2.368835e-02
1.491808792483338e-03	5.891636e-01	1.384243e+01	4.390505e-02	2.371443e-02	1.090077e+01	2.369445e-02
1.493082706363828e-03	5.891775e-01	1.383142e+01	4.136445e-02	2.372409e-02	1.071628e+01	2.370664e-02
1.493602237980576e-03	5.891830e-01	1.382685e+01	4.041260e-02	2.372812e-02	1.073765e+01	2.371161e-02
1.494121769597324e-03	5.891886e-01	1.382224e+01	3.950064e-02	2.373218e-02	1.075901e+01	2.371658e-02
1.494641301214071e-03	5.891942e-01	1.381758e+01	3.862857e-02	2.373627e-02	1.078038e+01	2.372154e-02
1.495160832830819e-03	5.891998e-01	1.381288e+01	3.779639e-02	2.374041e-02	1.080174e+01	2.372651e-02
1.495680364447567e-03	5.892055e-01	1.380814e+01	3.700411e-02	2.374458e-02	1.082311e+01	2.373147e-02
1.496199896064314e-03	5.892111e-01	1.380336e+01	3.625172e-02	2.374879e-02	1.084447e+01	2.373643e-02
1.496719427681062e-03	5.892167e-01	1.379853e+01	3.553922e-02	2.375304e-02	1.073102e+01	2.374138e-02
1.498151253933713e-03	5.892321e-01	1.378504e+01	3.375372e-02	2.376491e-02	1.069200e+01	2.375504e-02
1.498218498183852e-03	5.892327e-01	1.378443e+01	3.366715e-02	2.376544e-02	7.530327e+00	2.375568e-02
1.498259099627020e-03	5.892329e-01	1.378419e+01	3.357906e-02	2.376559e-02	6.563717e+00	2.375607e-02
1.498317820844596e-03	5.892334e-01	1.378462e+01	3.298494e-02	2.376413e-02	1.774226e+01	2.375663e-02
1.498378255926513e-03	5.892350e-01	1.378641e+01	3.123039e-02	2.376061e-02	1.693728e+01	2.375720e-02
1.498439121158178e-03	5.892355e-01	1.378869e+01	2.881726e-02	2.375898e-02	6.242392e+00	2.375779e-02
1.498473739582603e-03	5.892356e-01	1.378967e+01	2.761571e-02	2.375889e-02	8.526949e+00	2.375812e-02
1.498517978774898e-03	5.892361e-01	1.379046e+01	2.642564e-02	2.375890e-02	1.050099e+01	2.375854e-02
1.498573071285945e-03	5.892366e-01	1.379094e+01	2.539998e-02	2.375927e-02	1.021208e+01	2.375906e-02
1.498617384772180e-03	5.892371e-01	1.379102e+01	2.485706e-02	2.375956e-02	1.075245e+01	2.375949e-02
1.498656914493786e-03	5.892376e-01	1.379095e+01	2.451753e-02	2.375992e-02	1.059693e+01	2.375986e-02
1.498704392017276e-03	5.892381e-01	1.379072e+01	2.423673e-02	2.376030e-02	1.069510e+01	2.376032e-02
1.498748696190677e-03	5.892385e-01	1.379042e+01	2.406096e-02	2.376073e-02	1.090917e+01	2.376074e-02
1.498790616322253e-03	5.892390e-01	1.379009e+01	2.394811e-02	2.376109e-02	1.098935e+01	2.376114e-02
1.498828359038846e-03	5.892394e-01	1.378975e+01	2.387643e-02	2.376146e-02	1.097124e+01	2.376150e-02
1.498915740676624e-03	5.892404e-01	1.378891e+01	2.378014e-02	2.376228e-02	1.066604e+01	2.376233e-02
1.499092404456527e-03	5.892422e-01	1.378706e+01	2.371789e-02	2.376395e-02	1.078770e+01	2.376401e-02
1.499643029175061e-03	5.892482e-01	1.378111e+01	2.371578e-02	2.376920e-02	1.077528e+01	2.376926e-02
1.500193653893594e-03	5.892541e-01	1.377515e+01	2.371523e-02	2.377444e-02	1.076285e+01	2.377450e-02
1.500744278612128e-03	5.892600e-01	1.376920e+01	2.371624e-02	2.377968e-02	1.075042e+01	2.377975e-02
1.501294903330662e-03	5.892659e-01	1.376325e+01	2.371882e-02	2.378492e-02	1.073800e+01	2.378498e-02
1.501845528049196e-03	5.892718e-01	1.375731e+01	2.372297e-02	2.379016e-02	1.072557e+01	2.379022e-02
1.502396152767729e-03	5.892777e-01	1.375136e+01	2.372867e-02	2.379539e-02	1.071314e+01	2.379545e-02
1.502946777486263e-03	5.892836e-01	1.374541e+01	2.373595e-02	2.380062e-02	1.065921e+01	2.380069e-02
1.515065804710720e-03	5.894119e-01	1.361554e+01	2.383994e-02	2.391513e-02	1.050559e+01	2.391498e-02
1.527184831935177e-03	5.895383e-01	1.348688e+01	2.394473e-02	2.402840e-02	1.035197e+01	2.402806e-02
1.539303859159634e-03	5.896628e-01	1.335944e+01	2.405031e-02	2.414042e-02	1.019835e+01	2.413993e-02
1.551422886384092e-03	5.897855e-01	1.323322e+01	2.415669e-02	2.425121e-02	1.004473e+01	2.425060e-02
1.563541913608549e-03	5.899063e-01	1.310823e+01	2.426385e-02	2.436075e-02	9.891105e+00	2.436005e-02
1.575660940833006e-03	5.900252e-01	1.298445e+01	2.437181e-02	2.446904e-02	9.737484e+00	2.446830e-02
1.587779968057463e-03	5.901423e-01	1.286189e+01	2.448056e-02	2.457610e-02	9.372783e+00	2.457533e-02
1.699208539486034e-03	5.911187e-01	1.180782e+01	2.542247e-02	2.550950e-02	8.153456e+00	2.550867e-02
1.810637110914606e-03	5.919593e-01	1.082903e+01	2.623989e-02	2.631902e-02	6.934128e+00	2.631814e-02
1.922065682343178e-03	5.926641e-01	9.925507e+00	2.693282e-02	2.700466e-02	5.714801e+00	2.700374e-02
2.033494253771750e-03	5.932329e-01	9.097254e+00	2.750126e-02	2.756642e-02	4.495474e+00	2.756547e-02
2.144922825200321e-03	5.936659e-01	8.344269e+00	2.794522e-02	2.800431e-02	3.276147e+00	2.800333e-02
2.256351396628893e-03	5.939630e-01	7.666554e+00	2.826468e-02	2.831832e-02	2.056820e+00	2.831731e-02
2.367779968057464e-03	5.941243e-01	7.064109e+00	2.845966e-02	2.850846e-02	1.078837e+00	2.850743e-02
2.479208539486036e-03	5.941780e-01	6.508793e+00	2.851030e-02	2.855464e-02	-1.144718e-01	2.855360e-02
2.590637110914608e-03	5.940988e-01	5.993137e+00	2.842830e-02	2.846849e-02	-1.307781e+00	2.846745e-02
2.702065682343180e-03	5.938866e-01	5.517143e+00	2.821364e-02	2.825002e-02	-2.501089e+00	2.824898e-02
2.813494253771752e-03	5.935414e-01	5.080809e+00	2.786634e-02	2.789922e-02	-3.694398e+00	2.789819e-02
2.924922825200323e-03	5.930632e-01	4.684136e+00	2.738638e-02	2.741609e-02	-4.887707e+00	2.741507e-02
3.036351396628895e-03	5.924521e-01	4.327124e+00	2.677377e-02	2.680064e-02	-6.081015e+00	2.679963e-02
3.147779968057467e-03	5.917080e-01	4.009773e+00	2.602852e-02	2.605285e-02	-6.701420e+00	2.605187e-02
3.259208539486038e-03	5.908534e-01	3.717230e+00	2.514888e-02	2.517089e-02	-8.637586e+00	2.516994e-02
3.370637110914610e-03	5.897831e-01	3.445516e+00	2.416162e-02	2.418148e-02	-1.057375e+01	2.418057e-02
3.482065682343182e-03	5.884970e-01	3.194631e+00	2.306674e-02	2.308462e-02	-1.250992e+01	2.308374e-02
3.593494253771754e-03	5.869952e-01	2.964575e+00	2.186424e-02	2.188030e-02	-1.444608e+01	2.187947e-02
3.704922825200325e-03	5.852776e-01	2.755349e+00	2.055411e-02	2.056853e-02	-1.638225e+01	2.056774e-02
3.816351396628897e-03	5.833443e-01	2.566952e+00	1.913636e-02	1.914930e-02	-1.831841e+01	1.914857e-02
3.927779968057469e-03	5.811952e-01	2.399383e+00	1.761099e-02	1.762262e-02	-1.304606e+01	1.762195e-02
4.033762110914611e-03	5.793827e-01	2.252034e+00	1.607539e-02	1.608587e-02	-2.115753e+01	1.608528e-02
4.139744253771755e-03	5.767106e-01	2.114492e+00	1.448821e-02	1.449762e-02	-2.926900e+01	1.449711e-02
4.245726396628898e-03	5.731787e-01	1.986756e+00	1.284944e-02	1.285788e-02	-3.738047e+01	1.285744e-02
4.351708539486041e-03	5.687872e-01	1.868826e+00	1.115909e-02	1.116663e-02	-4.549194e+01	1.116626e-02
