time	V(A1,L)	V(D,G)	V(g)	V(l)	d(V(A1,L))	Ix(U1:A)
0.000000000000000e+00	-5.644215e-22	-2.091628e-21	1.139145e-22	1.128617e-25	3.529668e+01	-9.399204e-28
3.477422835108350e-07	1.381675e-04	-1.426438e-07	7.881022e-10	2.233699e-10	7.593579e+02	2.300926e-10
6.954845670216700e-07	5.281217e-04	-2.762103e-08	3.993711e-09	8.591932e-10	1.483419e+03	8.794808e-10
1.043226850532505e-06	1.169863e-03	3.450684e-07	9.616825e-09	1.907470e-09	2.207480e+03	1.948165e-09
1.390969134043340e-06	2.063390e-03	9.754245e-07	1.765745e-08	3.368200e-09	2.931542e+03	3.436144e-09
1.738711417554175e-06	3.208705e-03	1.863447e-06	2.811557e-08	5.241384e-09	3.655603e+03	5.343419e-09
2.086453701065010e-06	4.605806e-03	3.009136e-06	4.099121e-08	7.527022e-09	4.379664e+03	7.669990e-09
2.434195984575845e-06	6.254694e-03	4.412492e-06	5.628435e-08	1.022511e-08	5.664988e+03	1.041586e-08
3.036078576194447e-06	9.664351e-03	8.523680e-06	8.820706e-08	1.580247e-08	6.416940e+03	1.609390e-08
3.806047214450856e-06	1.505778e-02	1.669017e-05	1.390558e-07	2.462640e-08	7.911277e+03	2.507549e-08
4.760016531782047e-06	2.330290e-02	3.240738e-05	2.172569e-07	3.812211e-08	9.761080e+03	3.880594e-08
5.975899315061511e-06	3.623788e-02	6.350290e-05	3.405472e-07	5.930251e-08	1.198069e+04	6.034633e-08
7.499102701870586e-06	5.611905e-02	1.239793e-04	5.308946e-07	9.187806e-08	1.467809e+04	9.345407e-08
9.444090398068342e-06	8.714431e-02	2.438011e-04	8.291214e-07	1.427478e-07	1.787738e+04	1.451199e-07
1.190961564241579e-05	1.349674e-01	4.794734e-04	1.290619e-06	2.212354e-07	2.167195e+04	2.247589e-07
1.508264295499989e-05	2.093428e-01	9.498991e-04	2.011142e-06	3.434360e-07	2.606381e+04	3.486147e-07
1.916906928136187e-05	3.241765e-01	1.889533e-03	3.128375e-06	5.323926e-07	3.107934e+04	5.398451e-07
2.451257795268721e-05	5.024189e-01	3.795185e-03	4.870767e-06	8.262015e-07	3.662564e+04	8.366689e-07
3.157015779095166e-05	7.783743e-01	7.701281e-03	7.583728e-06	1.282095e-06	4.255782e+04	1.296212e-06
4.109329117036833e-05	1.208058e+00	1.589320e-02	1.183706e-05	1.993853e-06	4.856749e+04	2.011756e-06
5.425285619746933e-05	1.880016e+00	3.355143e-02	1.854244e-05	3.110456e-06	5.405349e+04	3.130755e-06
7.317072696534028e-05	2.941955e+00	7.151701e-02	2.926282e-05	4.890976e-06	5.804128e+04	4.899182e-06
9.317072696534028e-05	4.138859e+00	1.281570e-01	4.127175e-05	6.908126e-06	6.104872e+04	6.892364e-06
1.131707269653403e-04	5.383904e+00	2.034813e-01	5.336391e-05	8.999890e-06	6.292925e+04	8.965713e-06
1.331707269653403e-04	6.656029e+00	2.980439e-01	6.533877e-05	1.113244e-05	6.399606e+04	1.108416e-05
1.531707269653403e-04	7.943747e+00	4.118786e-01	7.722434e-05	1.328877e-05	6.462878e+04	1.322857e-05
1.731707269653403e-04	9.241180e+00	5.448780e-01	8.903147e-05	1.546014e-05	6.503769e+04	1.538916e-05
1.931707269653403e-04	1.054525e+01	6.968633e-01	1.007486e-04	1.764196e-05	6.532801e+04	1.756081e-05
2.131707269653403e-04	1.185430e+01	8.676203e-01	1.123626e-04	1.983168e-05	6.555234e+04	1.974074e-05
2.331707269653403e-04	1.316735e+01	1.056917e+00	1.238659e-04	2.202783e-05	6.573692e+04	2.192733e-05
2.531707269653403e-04	1.448378e+01	1.264511e+00	1.352537e-04	2.422941e-05	6.589499e+04	2.411956e-05
2.731707269653403e-04	1.580315e+01	1.490157e+00	1.465234e-04	2.643574e-05	6.603309e+04	2.631668e-05
2.931707269653403e-04	1.712510e+01	1.733607e+00	1.576727e-04	2.864623e-05	6.615449e+04	2.851810e-05
3.131707269653403e-04	1.844933e+01	1.994610e+00	1.687006e-04	3.086037e-05	6.626089e+04	3.072331e-05
3.331707269653403e-04	1.977554e+01	2.272916e+00	1.796057e-04	3.307769e-05	6.635311e+04	3.293182e-05
3.531707269653403e-04	2.110345e+01	2.568273e+00	1.903875e-04	3.529771e-05	6.643160e+04	3.514318e-05
3.731707269653403e-04	2.243280e+01	2.880429e+00	2.010447e-04	3.752000e-05	6.649655e+04	3.735691e-05
3.931707269653403e-04	2.376331e+01	3.209133e+00	2.115770e-04	3.974409e-05	6.656613e+04	3.957259e-05
4.331707269653403e-04	2.642677e+01	3.915174e+00	2.322638e-04	4.419595e-05	6.660474e+04	4.400799e-05
4.731707269653403e-04	2.909169e+01	4.684375e+00	2.524429e-04	4.864974e-05	6.661511e+04	4.844584e-05
5.131707269653402e-04	3.175598e+01	5.514712e+00	2.721099e-04	5.310196e-05	6.654925e+04	5.288263e-05
5.731707269653404e-04	3.574662e+01	6.870415e+00	3.006411e-04	5.976968e-05	6.640073e+04	5.952816e-05
6.331707269653405e-04	3.972407e+01	8.352265e+00	3.279978e-04	6.641428e-05	6.612283e+04	6.615173e-05
6.931707269653407e-04	4.368136e+01	9.953410e+00	3.541675e-04	7.302416e-05	6.576928e+04	7.274174e-05
7.085278698224836e-04	4.469034e+01	1.038213e+01	3.606646e-04	7.470948e-05	6.563304e+04	7.442197e-05
7.238850126796265e-04	4.569723e+01	1.081761e+01	3.670880e-04	7.639110e-05	6.549679e+04	7.609872e-05
7.392421555367694e-04	4.670203e+01	1.125986e+01	3.734377e-04	7.806904e-05	6.536055e+04	7.777199e-05
7.545992983939123e-04	4.770473e+01	1.170886e+01	3.797139e-04	7.974328e-05	6.522430e+04	7.944178e-05
7.699564412510553e-04	4.870535e+01	1.216463e+01	3.859163e-04	8.141383e-05	6.508806e+04	8.110808e-05
7.853135841081982e-04	4.970387e+01	1.262716e+01	3.920452e-04	8.308068e-05	6.495182e+04	8.277090e-05
8.006707269653410e-04	5.070029e+01	1.309644e+01	3.981004e-04	8.474385e-05	6.469525e+04	8.443023e-05
8.106707269653410e-04	5.134725e+01	1.340633e+01	4.133143e-04	8.583577e-05	6.463991e+04	8.550759e-05
8.203476893480034e-04	5.197221e+01	1.370881e+01	4.401824e-04	8.690259e-05	6.440423e+04	8.654833e-05
8.503508574143300e-04	5.390281e+01	1.466270e+01	5.377006e-04	9.021272e-05	6.397079e+04	8.976334e-05
9.103508574143302e-04	5.772978e+01	1.663860e+01	7.499696e-04	9.679222e-05	6.375672e+04	9.613630e-05
9.674937145571874e-04	6.134035e+01	1.861590e+01	9.643795e-04	1.030135e-04	6.261294e+04	1.021489e-04
1.024636571700045e-03	6.488555e+01	2.065204e+01	1.183937e-03	1.091311e-04	6.146917e+04	1.080527e-04
1.081779428842902e-03	6.836539e+01	2.274702e+01	1.408643e-03	1.151449e-04	6.032539e+04	1.138476e-04
1.138922285985759e-03	7.177988e+01	2.490083e+01	1.638496e-03	1.210550e-04	5.918162e+04	1.195337e-04
1.196065143128617e-03	7.512901e+01	2.711348e+01	1.873497e-03	1.268614e-04	5.803784e+04	1.251109e-04
1.253208000271474e-03	7.841278e+01	2.938497e+01	2.113646e-03	1.325641e-04	5.689407e+04	1.305793e-04
1.310350857414331e-03	8.163119e+01	3.171529e+01	2.358943e-03	1.381631e-04	5.531171e+04	1.359389e-04
1.324687885694805e-03	8.242419e+01	3.230186e+01	2.445006e-03	1.395659e-04	5.529012e+04	1.372594e-04
1.326050458277357e-03	8.249922e+01	3.235774e+01	2.475829e-03	1.397228e-04	5.497524e+04	1.373844e-04
1.328775603442460e-03	8.264892e+01	3.246954e+01	2.619663e-03	1.401215e-04	5.490679e+04	1.376337e-04
1.330915698435635e-03	8.276635e+01	3.255716e+01	2.907063e-03	1.406143e-04	5.483812e+04	1.378292e-04
1.333305928934560e-03	8.289735e+01	3.265461e+01	3.597683e-03	1.415428e-04	5.476466e+04	1.380474e-04
1.335996925921056e-03	8.304463e+01	3.276334e+01	5.205349e-03	1.434348e-04	5.473378e+04	1.382926e-04
1.336540721611107e-03	8.307438e+01	3.278520e+01	5.650625e-03	1.439402e-04	5.470496e+04	1.383422e-04
1.337084517301159e-03	8.310412e+01	3.280694e+01	6.192270e-03	1.445439e-04	5.467615e+04	1.383917e-04
1.337628312991210e-03	8.313385e+01	3.282855e+01	6.830285e-03	1.452461e-04	5.464734e+04	1.384412e-04
1.338172108681261e-03	8.316356e+01	3.285004e+01	7.564670e-03	1.460466e-04	5.461852e+04	1.384907e-04
1.338715904371312e-03	8.319325e+01	3.287141e+01	8.395424e-03	1.469454e-04	5.458971e+04	1.385401e-04
1.339259700061363e-03	8.322293e+01	3.289265e+01	9.322548e-03	1.479427e-04	5.456090e+04	1.385896e-04
1.339803495751415e-03	8.325259e+01	3.291378e+01	1.034604e-02	1.490384e-04	5.482121e+04	1.386390e-04
1.339829658283513e-03	8.325402e+01	3.291477e+01	1.040015e-02	1.491030e-04	5.464663e+04	1.386413e-04
1.339845654599147e-03	8.325489e+01	3.291534e+01	1.044454e-02	1.492764e-04	5.446770e+04	1.386428e-04
1.339863823346735e-03	8.325589e+01	3.291579e+01	1.054438e-02	1.497830e-04	5.437131e+04	1.386444e-04
1.339900160841911e-03	8.325786e+01	3.291533e+01	1.135945e-02	1.535349e-04	5.426486e+04	1.386477e-04
1.339922367367759e-03	8.325906e+01	3.291266e+01	1.296350e-02	1.619869e-04	5.383484e+04	1.386497e-04
1.339937722208447e-03	8.325988e+01	3.290753e+01	1.551305e-02	1.761024e-04	5.282000e+04	1.386511e-04
1.339950984127227e-03	8.326057e+01	3.289841e+01	1.976772e-02	1.992167e-04	5.128064e+04	1.386522e-04
1.339964158445894e-03	8.326124e+01	3.288175e+01	2.743995e-02	2.395026e-04	4.897636e+04	1.386533e-04
1.339977543775628e-03	8.326187e+01	3.285168e+01	4.129048e-02	3.098598e-04	4.482941e+04	1.386544e-04
1.339991719052960e-03	8.326247e+01	3.279602e+01	6.737126e-02	4.383029e-04	3.809265e+04	1.386554e-04
1.340005209072115e-03	8.326293e+01	3.270551e+01	1.102887e-01	6.445653e-04	2.715304e+04	1.386561e-04
1.340019056051949e-03	8.326321e+01	3.255106e+01	1.846056e-01	9.930175e-04	1.014868e+04	1.386566e-04
1.340032512575542e-03	8.326321e+01	3.230921e+01	3.023938e-01	1.534768e-03	-1.621241e+04	1.386565e-04
1.340046129441882e-03	8.326277e+01	3.193012e+01	4.875984e-01	2.385617e-03	-5.254796e+04	1.386557e-04
1.340059331227247e-03	8.326180e+01	3.140845e+01	7.378519e-01	3.630679e-03	-9.252776e+04	1.386541e-04
1.340065369677666e-03	8.326099e+01	3.114855e+01	8.218494e-01	4.478678e-03	-1.559383e+05	1.386529e-04
1.340071965672180e-03	8.325983e+01	3.088737e+01	8.432121e-01	5.600872e-03	-1.864070e+05	1.386510e-04
1.340077419433372e-03	8.325875e+01	3.065862e+01	8.514389e-01	6.579878e-03	-2.197707e+05	1.386491e-04
1.340083311899016e-03	8.325733e+01	3.036719e+01	8.650473e-01	7.789265e-03	-2.883883e+05	1.386467e-04
1.340094793991887e-03	8.325374e+01	2.967552e+01	8.907112e-01	1.066734e-02	-3.731486e+05	1.386405e-04
1.340110246142223e-03	8.324728e+01	2.855566e+01	9.315638e-01	1.563485e-02	-4.288968e+05	1.386298e-04
1.340118267897082e-03	8.324367e+01	2.788207e+01	9.545121e-01	1.870581e-02	-4.751291e+05	1.386232e-04
1.340123045336677e-03	8.324120e+01	2.743394e+01	9.691737e-01	2.067089e-02	-7.117786e+05	1.386185e-04
1.340134817492669e-03	8.323189e+01	2.625779e+01	1.006293e+00	2.587730e-02	-1.293554e+06	1.386800e-04
1.340139273442238e-03	8.322021e+01	2.578750e+01	1.020678e+00	2.794518e-02	-3.688458e+06	1.393978e-04
1.340141946761427e-03	8.320559e+01	2.550110e+01	1.029363e+00	2.920120e-02	-7.523289e+06	1.404219e-04
1.340147293399807e-03	8.315987e+01	2.492390e+01	1.046793e+00	3.174782e-02	-1.320061e+07	1.438126e-04
1.340157986676566e-03	8.299386e+01	2.378979e+01	1.081129e+00	3.683637e-02	-2.429932e+07	1.567013e-04
1.340179373230084e-03	8.238035e+01	2.167788e+01	1.144500e+00	4.644191e-02	-4.077786e+07	2.055031e-04
1.340200759886008e-03	8.124966e+01	1.986163e+01	1.196638e+00	5.451972e-02	-7.292990e+07	2.967403e-04
1.340219649388584e-03	7.944302e+01	1.858198e+01	1.232224e+00	6.015594e-02	-1.302885e+08	4.436330e-04
1.340236946710334e-03	7.653493e+01	1.768317e+01	1.257255e+00	6.424446e-02	-2.153327e+08	6.810185e-04
1.340255525631439e-03	7.171769e+01	1.693037e+01	1.277660e+00	6.777893e-02	-2.972405e+08	1.074959e-03
1.340264244366505e-03	6.842096e+01	1.664841e+01	1.285421e+00	6.922773e-02	-4.500257e+08	1.344832e-03
1.340276315029715e-03	6.236193e+01	1.632872e+01	1.294640e+00	7.109045e-02	-5.517677e+08	1.841103e-03
1.340285742909124e-03	5.655876e+01	1.611679e+01	1.300823e+00	7.246620e-02	-6.743070e+08	2.316589e-03
1.340297301192296e-03	4.821081e+01	1.590344e+01	1.307391e+00	7.407813e-02	-7.408516e+08	3.000815e-03
1.340315743697070e-03	3.433263e+01	1.563094e+01	1.315954e+00	7.643369e-02	-7.019495e+08	4.138722e-03
1.340336128638107e-03	2.095590e+01	1.539816e+01	1.323077e+00	7.853061e-02	-5.535140e+08	5.236073e-03
1.340356517204422e-03	1.176392e+01	1.522536e+01	1.328180e+00	7.997617e-02	-3.403720e+08	5.990898e-03
1.340382095623390e-03	5.310028e+00	1.506390e+01	1.332501e+00	8.106170e-02	-2.013059e+08	6.522066e-03
1.340400856368548e-03	2.838187e+00	1.497258e+01	1.334678e+00	8.154397e-02	-1.050651e+08	6.726430e-03
1.340414519573397e-03	1.903402e+00	1.491973e+01	1.335891e+00	8.179460e-02	-5.365164e+07	6.804387e-03
1.340428452071690e-03	1.357632e+00	1.487513e+01	1.336884e+00	8.198882e-02	-2.966427e+07	6.850508e-03
1.340446022344958e-03	9.688953e-01	1.482825e+01	1.337851e+00	8.216905e-02	-1.661221e+07	6.884139e-03
1.340465841751376e-03	7.365067e-01	1.478413e+01	1.338652e+00	8.231095e-02	-9.172858e+06	6.905191e-03
1.340480638910351e-03	6.513625e-01	1.475679e+01	1.339090e+00	8.238662e-02	-3.975984e+06	6.913663e-03
1.340500204048435e-03	5.998828e-01	1.472687e+01	1.339514e+00	8.245833e-02	-1.892266e+06	6.919861e-03
1.340521280403134e-03	5.744580e-01	1.470036e+01	1.339797e+00	8.250646e-02	-7.967205e+05	6.924099e-03
1.340548048046418e-03	5.617645e-01	1.467346e+01	1.339976e+00	8.253742e-02	-3.078330e+05	6.927879e-03
1.340579864627635e-03	5.564238e-01	1.464897e+01	1.339980e+00	8.254132e-02	-2.978529e+04	6.931560e-03
1.340829767088489e-03	5.533734e-01	1.457535e+01	1.336705e+00	8.204395e-02	4.562832e+02	6.957334e-03
1.343010492382136e-03	5.543580e-01	1.454676e+01	1.293482e+00	7.542784e-02	4.467346e+02	7.185833e-03
1.345191217675783e-03	5.553218e-01	1.452074e+01	1.253228e+00	6.931225e-02	4.371861e+02	7.416958e-03
1.347371942969430e-03	5.562648e-01	1.449731e+01	1.215941e+00	6.369718e-02	4.276376e+02	7.650706e-03
1.349552668263076e-03	5.571869e-01	1.447644e+01	1.181623e+00	5.858261e-02	4.180891e+02	7.887080e-03
1.351733393556723e-03	5.580882e-01	1.445816e+01	1.150272e+00	5.396857e-02	4.085406e+02	8.126077e-03
1.353914118850370e-03	5.589687e-01	1.444245e+01	1.121890e+00	4.985504e-02	3.989920e+02	8.367700e-03
1.356094844144017e-03	5.598284e-01	1.442932e+01	1.096476e+00	4.624203e-02	3.950052e+02	8.611946e-03
1.357483293457432e-03	5.603769e-01	1.442047e+01	1.081166e+00	4.408813e-02	3.946572e+02	8.766998e-03
1.359569481131055e-03	5.611997e-01	1.440794e+01	1.059688e+00	4.110885e-02	3.617443e+02	8.999950e-03
1.362669895347817e-03	5.622531e-01	1.438940e+01	1.030829e+00	3.719725e-02	4.972209e+02	9.345788e-03
1.364621147165532e-03	5.632020e-01	1.437869e+01	1.014675e+00	3.507163e-02	4.754334e+02	9.563211e-03
1.366572398983247e-03	5.641085e-01	1.436837e+01	9.994506e-01	3.310354e-02	4.536459e+02	9.779212e-03
1.368523650800962e-03	5.649724e-01	1.435844e+01	9.851558e-01	3.129299e-02	4.318584e+02	9.993791e-03
1.370474902618677e-03	5.657938e-01	1.434890e+01	9.717904e-01	2.963998e-02	4.100710e+02	1.020695e-02
1.372426154436392e-03	5.665727e-01	1.433976e+01	9.593546e-01	2.814450e-02	3.882835e+02	1.041868e-02
1.374377406254107e-03	5.673091e-01	1.433100e+01	9.478483e-01	2.680656e-02	3.664960e+02	1.062899e-02
1.376328658071822e-03	5.680030e-01	1.432264e+01	9.372715e-01	2.562617e-02	2.634987e+02	1.083788e-02
1.378852028027389e-03	5.686679e-01	1.431202e+01	9.243771e-01	2.423456e-02	2.586946e+02	1.110477e-02
1.381390240230818e-03	5.693124e-01	1.430171e+01	9.124238e-01	2.300987e-02	2.492168e+02	1.136976e-02
1.383909695095063e-03	5.699283e-01	1.429179e+01	9.014482e-01	2.194891e-02	2.399577e+02	1.162918e-02
1.386440194724947e-03	5.705241e-01	1.428209e+01	8.912078e-01	2.102139e-02	2.311206e+02	1.188596e-02
1.388964153769004e-03	5.710965e-01	1.427264e+01	8.816767e-01	2.021900e-02	2.226153e+02	1.213819e-02
1.391491991468127e-03	5.716487e-01	1.426335e+01	8.727232e-01	1.952473e-02	2.144930e+02	1.238680e-02
1.394017496993182e-03	5.721804e-01	1.425421e+01	8.642853e-01	1.892833e-02	2.067188e+02	1.263112e-02
1.396544399914482e-03	5.726932e-01	1.424517e+01	8.562704e-01	1.841813e-02	1.992601e+02	1.287145e-02
1.399070462862308e-03	5.731873e-01	1.423620e+01	8.486096e-01	1.798507e-02	1.921201e+02	1.310755e-02
1.401597029844556e-03	5.736639e-01	1.422725e+01	8.412241e-01	1.762039e-02	1.853071e+02	1.333950e-02
1.404123294054678e-03	5.741236e-01	1.421830e+01	8.340414e-01	1.731667e-02	1.787788e+02	1.356724e-02
1.406649740023415e-03	5.745672e-01	1.420932e+01	8.269820e-01	1.706713e-02	1.725308e+02	1.379080e-02
1.409176076838089e-03	5.749954e-01	1.420026e+01	8.199621e-01	1.686589e-02	1.665544e+02	1.401019e-02
1.411702479189551e-03	5.754088e-01	1.419110e+01	8.128850e-01	1.670772e-02	1.608504e+02	1.422542e-02
1.414228842186892e-03	5.758081e-01	1.418182e+01	8.056357e-01	1.658805e-02	1.553806e+02	1.443652e-02
1.416755228813996e-03	5.761939e-01	1.417238e+01	7.980675e-01	1.650293e-02	1.501375e+02	1.464354e-02
1.419281601252155e-03	5.765667e-01	1.416279e+01	7.899830e-01	1.644903e-02	1.457403e+02	1.484650e-02
1.421234692007218e-03	5.768467e-01	1.415525e+01	7.832047e-01	1.642700e-02	1.422517e+02	1.500058e-02
1.422435555308215e-03	5.770154e-01	1.415057e+01	7.787234e-01	1.642148e-02	1.391623e+02	1.509412e-02
1.423862187939557e-03	5.772123e-01	1.414497e+01	7.729973e-01	1.642256e-02	1.366253e+02	1.520406e-02
1.425539720444813e-03	5.774395e-01	1.413835e+01	7.655436e-01	1.643422e-02	1.337221e+02	1.533168e-02
1.427633343791163e-03	5.777166e-01	1.413007e+01	7.547458e-01	1.646437e-02	1.304798e+02	1.548847e-02
1.430286246479693e-03	5.780588e-01	1.411964e+01	7.375465e-01	1.652806e-02	1.252710e+02	1.568311e-02
1.433924444982471e-03	5.785047e-01	1.410847e+01	7.037421e-01	1.666536e-02	1.169954e+02	1.594266e-02
1.439225483403719e-03	5.791046e-01	1.410086e+01	6.373501e-01	1.693317e-02	1.099944e+02	1.630768e-02
1.444682431296243e-03	5.796880e-01	1.409363e+01	5.663478e-01	1.722011e-02	1.023799e+02	1.666746e-02
1.451169854864098e-03	5.803275e-01	1.408388e+01	4.866104e-01	1.754761e-02	9.220104e+01	1.707081e-02
1.462510411461282e-03	5.813318e-01	1.406384e+01	3.602025e-01	1.808368e-02	8.277318e+01	1.772492e-02
1.476399861906315e-03	5.824159e-01	1.402912e+01	2.287259e-01	1.868469e-02	7.289557e+01	1.845352e-02
1.492557826138707e-03	5.835221e-01	1.396545e+01	1.117047e-01	1.932468e-02	6.523428e+01	1.921863e-02
1.502594965115063e-03	5.841247e-01	1.390546e+01	6.370827e-02	1.970076e-02	5.711446e+01	1.964869e-02
1.513591124563602e-03	5.847234e-01	1.381742e+01	3.489400e-02	2.010117e-02	5.441255e+01	2.008635e-02
1.513755044350743e-03	5.847319e-01	1.381590e+01	3.466770e-02	2.010703e-02	5.004981e+01	2.009261e-02
1.514738563073588e-03	5.847809e-01	1.380689e+01	3.319805e-02	2.014215e-02	4.978007e+01	2.012919e-02
1.515056606359963e-03	5.847967e-01	1.380395e+01	3.274971e-02	2.015348e-02	4.959601e+01	2.014099e-02
1.515374649646339e-03	5.848124e-01	1.380100e+01	3.231426e-02	2.016480e-02	4.941194e+01	2.015277e-02
1.515692692932714e-03	5.848281e-01	1.379803e+01	3.189169e-02	2.017610e-02	4.922788e+01	2.016452e-02
1.516010736219089e-03	5.848437e-01	1.379505e+01	3.148201e-02	2.018739e-02	4.904382e+01	2.017623e-02
1.516328779505464e-03	5.848593e-01	1.379205e+01	3.108521e-02	2.019867e-02	4.885975e+01	2.018791e-02
1.516646822791839e-03	5.848748e-01	1.378904e+01	3.070130e-02	2.020993e-02	4.867569e+01	2.019956e-02
1.516964866078214e-03	5.848902e-01	1.378602e+01	3.033027e-02	2.022117e-02	4.560232e+01	2.021118e-02
1.517096020659399e-03	5.848962e-01	1.378486e+01	3.017892e-02	2.022580e-02	4.456195e+01	2.021597e-02
1.517223852728602e-03	5.849018e-01	1.378477e+01	2.940235e-02	2.022870e-02	5.277273e+01	2.022063e-02
1.517281710795030e-03	5.849060e-01	1.378602e+01	2.804137e-02	2.022697e-02	5.878979e+01	2.022273e-02
1.517360850620608e-03	5.849098e-01	1.378881e+01	2.510889e-02	2.022667e-02	4.507161e+01	2.022562e-02
1.517390399097528e-03	5.849109e-01	1.378964e+01	2.409326e-02	2.022749e-02	4.510362e+01	2.022669e-02
1.517433946344804e-03	5.849131e-01	1.379042e+01	2.291780e-02	2.022862e-02	4.778185e+01	2.022828e-02
1.517479707488955e-03	5.849152e-01	1.379086e+01	2.203161e-02	2.023020e-02	4.741045e+01	2.022994e-02
1.517524700806067e-03	5.849174e-01	1.379099e+01	2.143272e-02	2.023165e-02	4.836294e+01	2.023158e-02
1.517564784676268e-03	5.849193e-01	1.379095e+01	2.105956e-02	2.023312e-02	4.813076e+01	2.023304e-02
1.517613245677501e-03	5.849217e-01	1.379074e+01	2.075177e-02	2.023478e-02	4.849768e+01	2.023480e-02
1.517658459086656e-03	5.849239e-01	1.379045e+01	2.056049e-02	2.023644e-02	4.781219e+01	2.023644e-02
1.517699341831666e-03	5.849258e-01	1.379013e+01	2.044407e-02	2.023787e-02	4.833106e+01	2.023792e-02
1.517734188800985e-03	5.849275e-01	1.378982e+01	2.037268e-02	2.023916e-02	4.862267e+01	2.023919e-02
1.517815070796485e-03	5.849314e-01	1.378905e+01	2.027372e-02	2.024208e-02	4.831289e+01	2.024212e-02
1.517916972314753e-03	5.849363e-01	1.378800e+01	2.022043e-02	2.024577e-02	4.812897e+01	2.024582e-02
1.518141746935115e-03	5.849472e-01	1.378559e+01	2.019644e-02	2.025389e-02	4.635286e+01	2.025396e-02
1.529339218630377e-03	5.854478e-01	1.366475e+01	2.056808e-02	2.064046e-02	4.305652e+01	2.063795e-02
1.540536690325639e-03	5.859114e-01	1.354503e+01	2.091823e-02	2.100244e-02	3.976019e+01	2.099759e-02
1.551734162020900e-03	5.863382e-01	1.342641e+01	2.124691e-02	2.133982e-02	3.646385e+01	2.133290e-02
1.562931633716162e-03	5.867280e-01	1.330891e+01	2.155411e-02	2.165260e-02	3.316752e+01	2.164385e-02
1.574129105411424e-03	5.870810e-01	1.319252e+01	2.183982e-02	2.194078e-02	2.987118e+01	2.193047e-02
1.585326577106686e-03	5.873970e-01	1.307724e+01	2.210406e-02	2.220437e-02	2.657484e+01	2.219274e-02
1.596524048801947e-03	5.876761e-01	1.296307e+01	2.234682e-02	2.244336e-02	2.155825e+01	2.243067e-02
1.656524048801948e-03	5.889696e-01	1.236818e+01	2.344712e-02	2.353876e-02	1.510678e+01	2.353144e-02
1.707952620230519e-03	5.897080e-01	1.188332e+01	2.411267e-02	2.420037e-02	1.360723e+01	2.419510e-02
1.759381191659091e-03	5.903692e-01	1.141665e+01	2.471531e-02	2.479923e-02	1.210768e+01	2.479562e-02
1.810809763087662e-03	5.909533e-01	1.096817e+01	2.525505e-02	2.533533e-02	1.060813e+01	2.533299e-02
1.862238334516234e-03	5.914603e-01	1.053789e+01	2.573188e-02	2.580868e-02	9.108586e+00	2.580723e-02
1.913666905944806e-03	5.918902e-01	1.012579e+01	2.614581e-02	2.621928e-02	7.609038e+00	2.621833e-02
1.965095477373377e-03	5.922430e-01	9.731890e+00	2.649684e-02	2.656712e-02	6.109491e+00	2.656629e-02
2.016524048801949e-03	5.925186e-01	9.356178e+00	2.678495e-02	2.685221e-02	5.734628e+00	2.685111e-02
2.127952620230520e-03	5.930928e-01	8.603516e+00	2.738096e-02	2.744215e-02	4.571973e+00	2.744109e-02
2.239381191659092e-03	5.935375e-01	7.904619e+00	2.784331e-02	2.789888e-02	3.409318e+00	2.789784e-02
2.350809763087664e-03	5.938526e-01	7.259488e+00	2.817202e-02	2.822239e-02	2.246664e+00	2.822137e-02
2.462238334516236e-03	5.940382e-01	6.668123e+00	2.836707e-02	2.841269e-02	1.084009e+00	2.841168e-02
2.573666905944808e-03	5.940942e-01	6.130524e+00	2.842848e-02	2.846978e-02	-7.864627e-02	2.846877e-02
2.685095477373379e-03	5.940207e-01	5.646690e+00	2.835623e-02	2.839365e-02	-1.241301e+00	2.839263e-02
2.796524048801951e-03	5.938176e-01	5.216623e+00	2.815033e-02	2.818432e-02	-2.094246e+00	2.818327e-02
2.907952620230522e-03	5.935083e-01	4.820204e+00	2.780209e-02	2.783291e-02	-3.456836e+00	2.783187e-02
3.019381191659094e-03	5.930472e-01	4.452085e+00	2.732805e-02	2.735592e-02	-4.819425e+00	2.735490e-02
3.130809763087666e-03	5.924343e-01	4.112266e+00	2.672821e-02	2.675337e-02	-6.182015e+00	2.675237e-02
3.242238334516238e-03	5.916695e-01	3.800747e+00	2.600257e-02	2.602525e-02	-7.544605e+00	2.602427e-02
3.353666905944810e-03	5.907529e-01	3.517526e+00	2.515112e-02	2.517155e-02	-8.907195e+00	2.517060e-02
3.465095477373381e-03	5.896845e-01	3.262606e+00	2.417388e-02	2.419229e-02	-1.026978e+01	2.419137e-02
3.576524048801953e-03	5.884642e-01	3.035985e+00	2.307083e-02	2.308745e-02	-1.030097e+01	2.308658e-02
3.687952620230524e-03	5.871492e-01	2.827050e+00	2.184807e-02	2.186305e-02	-1.330119e+01	2.186221e-02
3.799381191659096e-03	5.854999e-01	2.632914e+00	2.053688e-02	2.055033e-02	-1.630141e+01	2.054954e-02
3.910809763087668e-03	5.835163e-01	2.453575e+00	1.913725e-02	1.914929e-02	-1.930163e+01	1.914856e-02
4.022238334516239e-03	5.811984e-01	2.289034e+00	1.764919e-02	1.765994e-02	-2.230184e+01	1.765927e-02
4.133666905944812e-03	5.785462e-01	2.139291e+00	1.607269e-02	1.608228e-02	-2.530206e+01	1.608167e-02
