v1	V(a)	V(vcc)	I(R1)
7.940000000000000e+02	7.909041e+02	7.940000e+02	6.587000e-04
7.950000000000000e+02	7.919002e+02	7.950000e+02	6.595299e-04
7.960000000000000e+02	7.928963e+02	7.960000e+02	6.603600e-04
7.970000000000000e+02	7.938924e+02	7.970000e+02	6.611900e-04
7.980000000000000e+02	7.948885e+02	7.980000e+02	6.620199e-04
7.990000000000000e+02	7.958846e+02	7.990000e+02	6.628500e-04
8.000000000000000e+02	7.968807e+02	8.000000e+02	6.636800e-04
8.010000000000000e+02	7.978768e+02	8.010000e+02	6.645099e-04
8.020000000000000e+02	7.988729e+02	8.020000e+02	6.653400e-04
8.030000000000000e+02	7.998690e+02	8.030000e+02	6.661700e-04
8.040000000000000e+02	8.008651e+02	8.040000e+02	6.670000e-04
8.050000000000000e+02	8.018612e+02	8.050000e+02	6.678300e-04
8.060000000000000e+02	8.028573e+02	8.060000e+02	6.686600e-04
8.070000000000000e+02	8.038534e+02	8.070000e+02	6.694900e-04
8.080000000000000e+02	8.048495e+02	8.080000e+02	6.703200e-04
8.090000000000000e+02	8.058456e+02	8.090000e+02	6.711500e-04
8.100000000000000e+02	8.068417e+02	8.100000e+02	6.719800e-04
8.110000000000000e+02	8.078378e+02	8.110000e+02	6.728100e-04
8.120000000000000e+02	8.088339e+02	8.120000e+02	6.736401e-04
8.130000000000000e+02	8.098300e+02	8.130000e+02	6.744700e-04
8.140000000000000e+02	8.108261e+02	8.140000e+02	6.753000e-04
8.150000000000000e+02	8.118222e+02	8.150000e+02	6.761301e-04
8.160000000000000e+02	8.128183e+02	8.160000e+02	6.769600e-04
8.170000000000000e+02	8.138144e+02	8.170000e+02	6.777901e-04
8.180000000000000e+02	8.148105e+02	8.180000e+02	6.786201e-04
8.190000000000000e+02	8.158066e+02	8.190000e+02	6.794501e-04
8.200000000000000e+02	8.168027e+02	8.200000e+02	6.802801e-04
8.210000000000000e+02	8.177988e+02	8.210000e+02	6.811101e-04
8.220000000000000e+02	8.187949e+02	8.220000e+02	6.819401e-04
8.230000000000000e+02	8.197910e+02	8.230000e+02	6.827701e-04
8.240000000000000e+02	8.207871e+02	8.240000e+02	6.836001e-04
8.250000000000000e+02	8.217832e+02	8.250000e+02	6.844301e-04
8.260000000000000e+02	8.227793e+02	8.260000e+02	6.852602e-04
8.270000000000000e+02	8.237754e+02	8.270000e+02	6.860901e-04
8.280000000000000e+02	8.247715e+02	8.280000e+02	6.869202e-04
8.290000000000000e+02	8.257676e+02	8.290000e+02	6.877502e-04
8.300000000000000e+02	8.267637e+02	8.300000e+02	6.885802e-04
8.310000000000000e+02	8.277598e+02	8.310000e+02	6.894102e-04
8.320000000000000e+02	8.287559e+02	8.320000e+02	6.902402e-04
8.330000000000000e+02	8.297520e+02	8.330000e+02	6.910702e-04
8.340000000000000e+02	8.307480e+02	8.340000e+02	6.919002e-04
8.350000000000000e+02	8.317441e+02	8.350000e+02	6.927302e-04
8.360000000000000e+02	8.327403e+02	8.360000e+02	6.935602e-04
8.370000000000000e+02	8.337364e+02	8.370000e+02	6.943903e-04
8.380000000000000e+02	8.347325e+02	8.380000e+02	6.952203e-04
8.390000000000000e+02	8.357286e+02	8.390000e+02	6.960503e-04
8.400000000000000e+02	8.367247e+02	8.400000e+02	6.968803e-04
8.410000000000000e+02	8.377208e+02	8.410000e+02	6.977103e-04
8.420000000000000e+02	8.387169e+02	8.420000e+02	6.985403e-04
8.430000000000000e+02	8.397130e+02	8.430000e+02	6.993703e-04
8.440000000000000e+02	8.407090e+02	8.440000e+02	7.002004e-04
8.450000000000000e+02	8.417051e+02	8.450000e+02	7.010304e-04
8.460000000000000e+02	8.427012e+02	8.460000e+02	7.018604e-04
8.470000000000000e+02	8.436973e+02	8.470000e+02	7.026904e-04
8.480000000000000e+02	8.446935e+02	8.480000e+02	7.035204e-04
8.490000000000000e+02	6.437651e-01	8.490000e+02	1.805013e-01
8.500000000000000e+02	6.438487e-01	8.500000e+02	1.807141e-01
8.510000000000000e+02	6.437700e-01	8.510000e+02	1.809269e-01
8.520000000000000e+02	6.438043e-01	8.520000e+02	1.811396e-01
8.530000000000000e+02	6.438217e-01	8.530000e+02	1.813524e-01
8.540000000000000e+02	6.438543e-01	8.540000e+02	1.815651e-01
8.550000000000000e+02	6.438868e-01	8.550000e+02	1.817779e-01
8.560000000000000e+02	6.439193e-01	8.560000e+02	1.819907e-01
8.570000000000000e+02	6.439517e-01	8.570000e+02	1.822034e-01
8.580000000000000e+02	6.439841e-01	8.580000e+02	1.824162e-01
8.590000000000000e+02	6.440165e-01	8.590000e+02	1.826289e-01
8.600000000000000e+02	6.440489e-01	8.600000e+02	1.828417e-01
8.610000000000000e+02	6.440812e-01	8.610000e+02	1.830544e-01
8.620000000000000e+02	6.441135e-01	8.620000e+02	1.832672e-01
8.630000000000000e+02	6.441457e-01	8.630000e+02	1.834800e-01
8.640000000000000e+02	6.441779e-01	8.640000e+02	1.836927e-01
8.650000000000000e+02	6.442101e-01	8.650000e+02	1.839055e-01
8.660000000000000e+02	6.442422e-01	8.660000e+02	1.841182e-01
8.670000000000000e+02	6.442743e-01	8.670000e+02	1.843310e-01
8.680000000000000e+02	6.443064e-01	8.680000e+02	1.845438e-01
8.690000000000000e+02	6.443384e-01	8.690000e+02	1.847565e-01
8.700000000000000e+02	6.443704e-01	8.700000e+02	1.849693e-01
8.710000000000000e+02	6.444023e-01	8.710000e+02	1.851820e-01
8.720000000000000e+02	6.444343e-01	8.720000e+02	1.853948e-01
8.730000000000000e+02	6.444662e-01	8.730000e+02	1.856076e-01
8.740000000000000e+02	6.444981e-01	8.740000e+02	1.858203e-01
8.750000000000000e+02	6.445299e-01	8.750000e+02	1.860331e-01
8.760000000000000e+02	6.445616e-01	8.760000e+02	1.862458e-01
8.770000000000000e+02	6.445934e-01	8.770000e+02	1.864586e-01
8.780000000000000e+02	6.446251e-01	8.780000e+02	1.866714e-01
8.790000000000000e+02	6.446568e-01	8.790000e+02	1.868841e-01
8.800000000000000e+02	6.446885e-01	8.800000e+02	1.870969e-01
8.810000000000000e+02	6.447201e-01	8.810000e+02	1.873096e-01
8.820000000000000e+02	6.447517e-01	8.820000e+02	1.875224e-01
8.830000000000000e+02	6.447832e-01	8.830000e+02	1.877352e-01
8.840000000000000e+02	6.448147e-01	8.840000e+02	1.879479e-01
8.850000000000000e+02	6.448463e-01	8.850000e+02	1.881607e-01
8.860000000000000e+02	6.448777e-01	8.860000e+02	1.883734e-01
8.870000000000000e+02	6.449091e-01	8.870000e+02	1.885862e-01
8.880000000000000e+02	6.449405e-01	8.880000e+02	1.887989e-01
8.890000000000000e+02	6.449718e-01	8.890000e+02	1.890117e-01
8.900000000000000e+02	6.450031e-01	8.900000e+02	1.892245e-01
8.910000000000000e+02	6.450344e-01	8.910000e+02	1.894372e-01
8.920000000000000e+02	6.450657e-01	8.920000e+02	1.896500e-01
8.930000000000000e+02	6.450970e-01	8.930000e+02	1.898627e-01
8.940000000000000e+02	6.451281e-01	8.940000e+02	1.900755e-01
8.950000000000000e+02	6.451593e-01	8.950000e+02	1.902883e-01
8.960000000000000e+02	6.451904e-01	8.960000e+02	1.905010e-01
8.970000000000000e+02	6.452215e-01	8.970000e+02	1.907138e-01
8.980000000000000e+02	6.452526e-01	8.980000e+02	1.909265e-01
8.990000000000000e+02	6.452836e-01	8.990000e+02	1.911393e-01
9.000000000000000e+02	6.453146e-01	9.000000e+02	1.913521e-01
9.010000000000000e+02	6.453456e-01	9.010000e+02	1.915648e-01
9.020000000000000e+02	6.453765e-01	9.020000e+02	1.917776e-01
9.030000000000000e+02	6.454074e-01	9.030000e+02	1.919903e-01
9.040000000000000e+02	6.454383e-01	9.040000e+02	1.922031e-01
9.050000000000000e+02	6.454691e-01	9.050000e+02	1.924159e-01
9.060000000000000e+02	6.454999e-01	9.060000e+02	1.926286e-01
9.070000000000000e+02	6.455306e-01	9.070000e+02	1.928414e-01
9.080000000000000e+02	6.455614e-01	9.080000e+02	1.930541e-01
9.090000000000000e+02	6.455921e-01	9.090000e+02	1.932669e-01
9.100000000000000e+02	6.456228e-01	9.100000e+02	1.934797e-01
9.110000000000000e+02	6.456534e-01	9.110000e+02	1.936924e-01
9.120000000000000e+02	6.456841e-01	9.120000e+02	1.939052e-01
9.130000000000000e+02	6.457146e-01	9.130000e+02	1.941179e-01
9.140000000000000e+02	6.457452e-01	9.140000e+02	1.943307e-01
9.150000000000000e+02	6.457757e-01	9.150000e+02	1.945435e-01
9.160000000000000e+02	6.458062e-01	9.160000e+02	1.947562e-01
9.170000000000000e+02	6.458367e-01	9.170000e+02	1.949690e-01
9.180000000000000e+02	6.458670e-01	9.180000e+02	1.951817e-01
9.190000000000000e+02	6.458974e-01	9.190000e+02	1.953945e-01
9.200000000000000e+02	6.459278e-01	9.200000e+02	1.956072e-01
9.210000000000000e+02	6.459582e-01	9.210000e+02	1.958200e-01
9.220000000000000e+02	6.459885e-01	9.220000e+02	1.960328e-01
9.230000000000000e+02	6.460187e-01	9.230000e+02	1.962455e-01
9.240000000000000e+02	6.460490e-01	9.240000e+02	1.964583e-01
9.250000000000000e+02	6.460792e-01	9.250000e+02	1.966711e-01
9.260000000000000e+02	6.461094e-01	9.260000e+02	1.968838e-01
9.270000000000000e+02	6.461395e-01	9.270000e+02	1.970966e-01
9.280000000000000e+02	6.461697e-01	9.280000e+02	1.973093e-01
9.290000000000000e+02	6.461998e-01	9.290000e+02	1.975221e-01
9.300000000000000e+02	6.462298e-01	9.300000e+02	1.977348e-01
9.310000000000000e+02	6.462598e-01	9.310000e+02	1.979476e-01
9.320000000000000e+02	6.462898e-01	9.320000e+02	1.981604e-01
9.330000000000000e+02	6.463198e-01	9.330000e+02	1.983731e-01
9.340000000000000e+02	6.463497e-01	9.340000e+02	1.985859e-01
9.350000000000000e+02	6.463796e-01	9.350000e+02	1.987986e-01
9.360000000000000e+02	6.464095e-01	9.360000e+02	1.990114e-01
9.370000000000000e+02	6.464394e-01	9.370000e+02	1.992242e-01
9.380000000000000e+02	6.464692e-01	9.380000e+02	1.994369e-01
9.390000000000000e+02	6.464990e-01	9.390000e+02	1.996497e-01
9.400000000000000e+02	6.465288e-01	9.400000e+02	1.998624e-01
9.410000000000000e+02	6.465585e-01	9.410000e+02	2.000752e-01
9.420000000000000e+02	6.465882e-01	9.420000e+02	2.002880e-01
9.430000000000000e+02	6.466179e-01	9.430000e+02	2.005007e-01
9.440000000000000e+02	6.466475e-01	9.440000e+02	2.007135e-01
9.450000000000000e+02	6.466771e-01	9.450000e+02	2.009262e-01
9.460000000000000e+02	6.467067e-01	9.460000e+02	2.011390e-01
9.470000000000000e+02	6.467363e-01	9.470000e+02	2.013518e-01
9.480000000000000e+02	6.467658e-01	9.480000e+02	2.015645e-01
9.490000000000000e+02	6.467953e-01	9.490000e+02	2.017773e-01
9.500000000000000e+02	6.468248e-01	9.500000e+02	2.019900e-01
9.510000000000000e+02	6.468542e-01	9.510000e+02	2.022028e-01
9.520000000000000e+02	6.468836e-01	9.520000e+02	2.024156e-01
9.530000000000000e+02	6.469130e-01	9.530000e+02	2.026283e-01
9.540000000000000e+02	6.469424e-01	9.540000e+02	2.028411e-01
9.550000000000000e+02	6.469717e-01	9.550000e+02	2.030538e-01
9.560000000000000e+02	6.470010e-01	9.560000e+02	2.032666e-01
9.570000000000000e+02	6.470302e-01	9.570000e+02	2.034793e-01
9.580000000000000e+02	6.470595e-01	9.580000e+02	2.036921e-01
9.590000000000000e+02	6.470887e-01	9.590000e+02	2.039049e-01
9.600000000000000e+02	6.471179e-01	9.600000e+02	2.041176e-01
9.610000000000000e+02	6.471471e-01	9.610000e+02	2.043304e-01
9.620000000000000e+02	6.471761e-01	9.620000e+02	2.045432e-01
9.630000000000000e+02	6.472052e-01	9.630000e+02	2.047559e-01
9.640000000000000e+02	6.472343e-01	9.640000e+02	2.049687e-01
9.650000000000000e+02	6.472633e-01	9.650000e+02	2.051814e-01
9.660000000000000e+02	6.472924e-01	9.660000e+02	2.053942e-01
9.670000000000000e+02	6.473214e-01	9.670000e+02	2.056070e-01
9.680000000000000e+02	6.473503e-01	9.680000e+02	2.058197e-01
9.690000000000000e+02	6.473793e-01	9.690000e+02	2.060325e-01
9.700000000000000e+02	6.474082e-01	9.700000e+02	2.062452e-01
9.710000000000000e+02	6.474370e-01	9.710000e+02	2.064580e-01
9.720000000000000e+02	6.474659e-01	9.720000e+02	2.066707e-01
9.730000000000000e+02	6.474947e-01	9.730000e+02	2.068835e-01
9.740000000000000e+02	6.475235e-01	9.740000e+02	2.070963e-01
9.750000000000000e+02	6.475523e-01	9.750000e+02	2.073090e-01
9.760000000000000e+02	6.475810e-01	9.760000e+02	2.075218e-01
9.770000000000000e+02	6.476097e-01	9.770000e+02	2.077346e-01
9.780000000000000e+02	6.476384e-01	9.780000e+02	2.079473e-01
9.790000000000000e+02	6.476671e-01	9.790000e+02	2.081601e-01
9.800000000000000e+02	6.476957e-01	9.800000e+02	2.083728e-01
9.810000000000000e+02	6.477243e-01	9.810000e+02	2.085856e-01
9.820000000000000e+02	6.477529e-01	9.820000e+02	2.087983e-01
9.830000000000000e+02	6.477814e-01	9.830000e+02	2.090111e-01
9.840000000000000e+02	6.478099e-01	9.840000e+02	2.092239e-01
9.850000000000000e+02	6.478384e-01	9.850000e+02	2.094366e-01
9.860000000000000e+02	6.478669e-01	9.860000e+02	2.096494e-01
9.870000000000000e+02	6.478953e-01	9.870000e+02	2.098621e-01
9.880000000000000e+02	6.479238e-01	9.880000e+02	2.100749e-01
9.890000000000000e+02	6.479521e-01	9.890000e+02	2.102877e-01
9.900000000000000e+02	6.479805e-01	9.900000e+02	2.105004e-01
9.910000000000000e+02	6.480088e-01	9.910000e+02	2.107132e-01
9.920000000000000e+02	6.480371e-01	9.920000e+02	2.109260e-01
9.930000000000000e+02	6.480654e-01	9.930000e+02	2.111387e-01
9.940000000000000e+02	6.480937e-01	9.940000e+02	2.113515e-01
9.950000000000000e+02	6.481219e-01	9.950000e+02	2.115642e-01
9.960000000000000e+02	6.481501e-01	9.960000e+02	2.117770e-01
9.970000000000000e+02	6.481783e-01	9.970000e+02	2.119897e-01
9.980000000000000e+02	6.482064e-01	9.980000e+02	2.122025e-01
9.990000000000000e+02	6.482345e-01	9.990000e+02	2.124153e-01
1.000000000000000e+03	6.482627e-01	1.000000e+03	2.126280e-01
1.001000000000000e+03	6.482908e-01	1.001000e+03	2.128408e-01
1.002000000000000e+03	6.483188e-01	1.002000e+03	2.130536e-01
1.003000000000000e+03	6.483468e-01	1.003000e+03	2.132663e-01
1.004000000000000e+03	6.483748e-01	1.004000e+03	2.134791e-01
1.005000000000000e+03	6.484028e-01	1.005000e+03	2.136918e-01
1.006000000000000e+03	6.484307e-01	1.006000e+03	2.139046e-01
1.007000000000000e+03	6.484586e-01	1.007000e+03	2.141173e-01
1.008000000000000e+03	6.484865e-01	1.008000e+03	2.143301e-01
1.009000000000000e+03	6.485144e-01	1.009000e+03	2.145429e-01
1.010000000000000e+03	6.485422e-01	1.010000e+03	2.147556e-01
1.011000000000000e+03	6.485700e-01	1.011000e+03	2.149684e-01
1.012000000000000e+03	6.485978e-01	1.012000e+03	2.151811e-01
1.013000000000000e+03	6.486256e-01	1.013000e+03	2.153939e-01
1.014000000000000e+03	6.486533e-01	1.014000e+03	2.156067e-01
1.015000000000000e+03	6.486810e-01	1.015000e+03	2.158194e-01
1.016000000000000e+03	6.487087e-01	1.016000e+03	2.160322e-01
1.017000000000000e+03	6.487364e-01	1.017000e+03	2.162450e-01
1.018000000000000e+03	6.487640e-01	1.018000e+03	2.164577e-01
1.019000000000000e+03	6.487916e-01	1.019000e+03	2.166705e-01
1.020000000000000e+03	6.488192e-01	1.020000e+03	2.168832e-01
1.021000000000000e+03	6.488467e-01	1.021000e+03	2.170960e-01
1.022000000000000e+03	6.488743e-01	1.022000e+03	2.173087e-01
1.023000000000000e+03	6.489018e-01	1.023000e+03	2.175215e-01
1.024000000000000e+03	6.489293e-01	1.024000e+03	2.177343e-01
1.025000000000000e+03	6.489568e-01	1.025000e+03	2.179470e-01
1.026000000000000e+03	6.489842e-01	1.026000e+03	2.181598e-01
1.027000000000000e+03	6.490116e-01	1.027000e+03	2.183726e-01
1.028000000000000e+03	6.490390e-01	1.028000e+03	2.185853e-01
1.029000000000000e+03	6.490664e-01	1.029000e+03	2.187981e-01
1.030000000000000e+03	6.490937e-01	1.030000e+03	2.190108e-01
1.031000000000000e+03	6.491210e-01	1.031000e+03	2.192236e-01
1.032000000000000e+03	6.491483e-01	1.032000e+03	2.194363e-01
1.033000000000000e+03	6.491756e-01	1.033000e+03	2.196491e-01
1.034000000000000e+03	6.492028e-01	1.034000e+03	2.198619e-01
1.035000000000000e+03	6.492300e-01	1.035000e+03	2.200746e-01
1.036000000000000e+03	6.492572e-01	1.036000e+03	2.202874e-01
1.037000000000000e+03	6.492844e-01	1.037000e+03	2.205002e-01
1.038000000000000e+03	6.493115e-01	1.038000e+03	2.207129e-01
1.039000000000000e+03	6.493387e-01	1.039000e+03	2.209257e-01
1.040000000000000e+03	6.493657e-01	1.040000e+03	2.211384e-01
1.041000000000000e+03	6.493928e-01	1.041000e+03	2.213512e-01
1.042000000000000e+03	6.494198e-01	1.042000e+03	2.215640e-01
1.043000000000000e+03	6.494469e-01	1.043000e+03	2.217767e-01
1.044000000000000e+03	6.494739e-01	1.044000e+03	2.219895e-01
1.045000000000000e+03	6.495008e-01	1.045000e+03	2.222022e-01
1.046000000000000e+03	6.495278e-01	1.046000e+03	2.224150e-01
1.047000000000000e+03	6.495547e-01	1.047000e+03	2.226278e-01
1.048000000000000e+03	6.495816e-01	1.048000e+03	2.228405e-01
1.049000000000000e+03	6.496085e-01	1.049000e+03	2.230533e-01
1.050000000000000e+03	6.496354e-01	1.050000e+03	2.232660e-01
1.051000000000000e+03	6.496622e-01	1.051000e+03	2.234788e-01
1.052000000000000e+03	6.496890e-01	1.052000e+03	2.236916e-01
1.053000000000000e+03	6.497158e-01	1.053000e+03	2.239043e-01
1.054000000000000e+03	6.497425e-01	1.054000e+03	2.241171e-01
1.055000000000000e+03	6.497693e-01	1.055000e+03	2.243298e-01
1.056000000000000e+03	6.497960e-01	1.056000e+03	2.245426e-01
1.057000000000000e+03	6.498227e-01	1.057000e+03	2.247554e-01
1.058000000000000e+03	6.498494e-01	1.058000e+03	2.249681e-01
1.059000000000000e+03	6.498760e-01	1.059000e+03	2.251809e-01
1.060000000000000e+03	6.499026e-01	1.060000e+03	2.253936e-01
1.061000000000000e+03	6.499292e-01	1.061000e+03	2.256064e-01
1.062000000000000e+03	6.499558e-01	1.062000e+03	2.258192e-01
1.063000000000000e+03	6.499824e-01	1.063000e+03	2.260319e-01
1.064000000000000e+03	6.500089e-01	1.064000e+03	2.262447e-01
1.065000000000000e+03	6.500354e-01	1.065000e+03	2.264574e-01
1.066000000000000e+03	6.500619e-01	1.066000e+03	2.266702e-01
1.067000000000000e+03	6.500884e-01	1.067000e+03	2.268830e-01
1.068000000000000e+03	6.501148e-01	1.068000e+03	2.270957e-01
1.069000000000000e+03	6.501412e-01	1.069000e+03	2.273085e-01
1.070000000000000e+03	6.501676e-01	1.070000e+03	2.275212e-01
1.071000000000000e+03	6.501940e-01	1.071000e+03	2.277340e-01
1.072000000000000e+03	6.502203e-01	1.072000e+03	2.279468e-01
1.073000000000000e+03	6.502466e-01	1.073000e+03	2.281595e-01
1.074000000000000e+03	6.502730e-01	1.074000e+03	2.283723e-01
1.075000000000000e+03	6.502992e-01	1.075000e+03	2.285850e-01
1.076000000000000e+03	6.503255e-01	1.076000e+03	2.287978e-01
1.077000000000000e+03	6.503517e-01	1.077000e+03	2.290106e-01
1.078000000000000e+03	6.503779e-01	1.078000e+03	2.292233e-01
1.079000000000000e+03	6.504041e-01	1.079000e+03	2.294361e-01
1.080000000000000e+03	6.504303e-01	1.080000e+03	2.296488e-01
1.081000000000000e+03	6.504564e-01	1.081000e+03	2.298616e-01
1.082000000000000e+03	6.504825e-01	1.082000e+03	2.300744e-01
1.083000000000000e+03	6.505086e-01	1.083000e+03	2.302871e-01
1.084000000000000e+03	6.505347e-01	1.084000e+03	2.304999e-01
1.085000000000000e+03	6.505608e-01	1.085000e+03	2.307127e-01
1.086000000000000e+03	6.505868e-01	1.086000e+03	2.309254e-01
1.087000000000000e+03	6.506128e-01	1.087000e+03	2.311382e-01
1.088000000000000e+03	6.506388e-01	1.088000e+03	2.313509e-01
1.089000000000000e+03	6.506647e-01	1.089000e+03	2.315637e-01
1.090000000000000e+03	6.506907e-01	1.090000e+03	2.317764e-01
1.091000000000000e+03	6.507167e-01	1.091000e+03	2.319892e-01
1.092000000000000e+03	6.507425e-01	1.092000e+03	2.322020e-01
1.093000000000000e+03	6.507684e-01	1.093000e+03	2.324147e-01
1.094000000000000e+03	6.507943e-01	1.094000e+03	2.326275e-01
1.095000000000000e+03	6.508201e-01	1.095000e+03	2.328403e-01
1.096000000000000e+03	6.508459e-01	1.096000e+03	2.330530e-01
1.097000000000000e+03	6.508718e-01	1.097000e+03	2.332658e-01
1.098000000000000e+03	6.508975e-01	1.098000e+03	2.334785e-01
1.099000000000000e+03	6.509233e-01	1.099000e+03	2.336913e-01
1.100000000000000e+03	6.509490e-01	1.100000e+03	2.339040e-01
1.101000000000000e+03	6.509747e-01	1.101000e+03	2.341168e-01
1.102000000000000e+03	6.510004e-01	1.102000e+03	2.343296e-01
1.103000000000000e+03	6.510260e-01	1.103000e+03	2.345423e-01
1.104000000000000e+03	6.510517e-01	1.104000e+03	2.347551e-01
1.105000000000000e+03	6.510773e-01	1.105000e+03	2.349679e-01
1.106000000000000e+03	6.511029e-01	1.106000e+03	2.351806e-01
1.107000000000000e+03	6.511285e-01	1.107000e+03	2.353934e-01
1.108000000000000e+03	6.511540e-01	1.108000e+03	2.356061e-01
1.109000000000000e+03	6.511796e-01	1.109000e+03	2.358189e-01
1.110000000000000e+03	6.512051e-01	1.110000e+03	2.360317e-01
1.111000000000000e+03	6.512306e-01	1.111000e+03	2.362444e-01
1.112000000000000e+03	6.512560e-01	1.112000e+03	2.364572e-01
1.113000000000000e+03	6.512815e-01	1.113000e+03	2.366699e-01
1.114000000000000e+03	6.513069e-01	1.114000e+03	2.368827e-01
1.115000000000000e+03	6.513323e-01	1.115000e+03	2.370955e-01
1.116000000000000e+03	6.513577e-01	1.116000e+03	2.373082e-01
1.117000000000000e+03	6.513831e-01	1.117000e+03	2.375210e-01
1.118000000000000e+03	6.514084e-01	1.118000e+03	2.377337e-01
1.119000000000000e+03	6.514338e-01	1.119000e+03	2.379465e-01
1.120000000000000e+03	6.514591e-01	1.120000e+03	2.381593e-01
1.121000000000000e+03	6.514844e-01	1.121000e+03	2.383720e-01
1.122000000000000e+03	6.515096e-01	1.122000e+03	2.385848e-01
1.123000000000000e+03	6.515349e-01	1.123000e+03	2.387975e-01
1.124000000000000e+03	6.515601e-01	1.124000e+03	2.390103e-01
1.125000000000000e+03	6.515853e-01	1.125000e+03	2.392231e-01
1.126000000000000e+03	6.516105e-01	1.126000e+03	2.394358e-01
1.127000000000000e+03	6.516356e-01	1.127000e+03	2.396486e-01
1.128000000000000e+03	6.516607e-01	1.128000e+03	2.398614e-01
1.129000000000000e+03	6.516859e-01	1.129000e+03	2.400741e-01
1.130000000000000e+03	6.517110e-01	1.130000e+03	2.402869e-01
1.131000000000000e+03	6.517361e-01	1.131000e+03	2.404996e-01
1.132000000000000e+03	6.517611e-01	1.132000e+03	2.407124e-01
1.133000000000000e+03	6.517861e-01	1.133000e+03	2.409251e-01
1.134000000000000e+03	6.518112e-01	1.134000e+03	2.411379e-01
1.135000000000000e+03	6.518362e-01	1.135000e+03	2.413507e-01
1.136000000000000e+03	6.518611e-01	1.136000e+03	2.415634e-01
1.137000000000000e+03	6.518861e-01	1.137000e+03	2.417762e-01
1.138000000000000e+03	6.519111e-01	1.138000e+03	2.419890e-01
1.139000000000000e+03	6.519360e-01	1.139000e+03	2.422017e-01
1.140000000000000e+03	6.519608e-01	1.140000e+03	2.424145e-01
1.141000000000000e+03	6.519858e-01	1.141000e+03	2.426272e-01
1.142000000000000e+03	6.520106e-01	1.142000e+03	2.428400e-01
1.143000000000000e+03	6.520354e-01	1.143000e+03	2.430528e-01
1.144000000000000e+03	6.520603e-01	1.144000e+03	2.432655e-01
1.145000000000000e+03	6.520851e-01	1.145000e+03	2.434783e-01
1.146000000000000e+03	6.521098e-01	1.146000e+03	2.436910e-01
1.147000000000000e+03	6.521346e-01	1.147000e+03	2.439038e-01
1.148000000000000e+03	6.521593e-01	1.148000e+03	2.441166e-01
1.149000000000000e+03	6.521841e-01	1.149000e+03	2.443293e-01
1.150000000000000e+03	6.522087e-01	1.150000e+03	2.445421e-01
1.151000000000000e+03	6.522334e-01	1.151000e+03	2.447549e-01
1.152000000000000e+03	6.522581e-01	1.152000e+03	2.449676e-01
1.153000000000000e+03	6.522827e-01	1.153000e+03	2.451804e-01
1.154000000000000e+03	6.523073e-01	1.154000e+03	2.453931e-01
1.155000000000000e+03	6.523319e-01	1.155000e+03	2.456059e-01
1.156000000000000e+03	6.523565e-01	1.156000e+03	2.458186e-01
1.157000000000000e+03	6.523811e-01	1.157000e+03	2.460314e-01
1.158000000000000e+03	6.524056e-01	1.158000e+03	2.462442e-01
1.159000000000000e+03	6.524301e-01	1.159000e+03	2.464569e-01
1.160000000000000e+03	6.524547e-01	1.160000e+03	2.466697e-01
1.161000000000000e+03	6.524791e-01	1.161000e+03	2.468825e-01
1.162000000000000e+03	6.525036e-01	1.162000e+03	2.470952e-01
1.163000000000000e+03	6.525280e-01	1.163000e+03	2.473080e-01
1.164000000000000e+03	6.525525e-01	1.164000e+03	2.475207e-01
1.165000000000000e+03	6.525769e-01	1.165000e+03	2.477335e-01
1.166000000000000e+03	6.526012e-01	1.166000e+03	2.479463e-01
1.167000000000000e+03	6.526256e-01	1.167000e+03	2.481590e-01
1.168000000000000e+03	6.526500e-01	1.168000e+03	2.483718e-01
1.169000000000000e+03	6.526743e-01	1.169000e+03	2.485845e-01
1.170000000000000e+03	6.526986e-01	1.170000e+03	2.487973e-01
1.171000000000000e+03	6.527229e-01	1.171000e+03	2.490101e-01
1.172000000000000e+03	6.527472e-01	1.172000e+03	2.492228e-01
1.173000000000000e+03	6.527715e-01	1.173000e+03	2.494356e-01
1.174000000000000e+03	6.527957e-01	1.174000e+03	2.496483e-01
1.175000000000000e+03	6.528199e-01	1.175000e+03	2.498611e-01
1.176000000000000e+03	6.528441e-01	1.176000e+03	2.500739e-01
1.177000000000000e+03	6.528683e-01	1.177000e+03	2.502866e-01
1.178000000000000e+03	6.528924e-01	1.178000e+03	2.504994e-01
1.179000000000000e+03	6.529166e-01	1.179000e+03	2.507122e-01
1.180000000000000e+03	6.529407e-01	1.180000e+03	2.509249e-01
1.181000000000000e+03	6.529648e-01	1.181000e+03	2.511377e-01
1.182000000000000e+03	6.529889e-01	1.182000e+03	2.513504e-01
1.183000000000000e+03	6.530129e-01	1.183000e+03	2.515632e-01
1.184000000000000e+03	6.530370e-01	1.184000e+03	2.517760e-01
1.185000000000000e+03	6.530610e-01	1.185000e+03	2.519887e-01
1.186000000000000e+03	6.530851e-01	1.186000e+03	2.522015e-01
1.187000000000000e+03	6.531090e-01	1.187000e+03	2.524142e-01
1.188000000000000e+03	6.531330e-01	1.188000e+03	2.526270e-01
1.189000000000000e+03	6.531569e-01	1.189000e+03	2.528397e-01
1.190000000000000e+03	6.531809e-01	1.190000e+03	2.530525e-01
1.191000000000000e+03	6.532048e-01	1.191000e+03	2.532653e-01
1.192000000000000e+03	6.532287e-01	1.192000e+03	2.534781e-01
