time	V(D,G)	V(a1)	V(l)
1.087839749206144e-02	-1.110602e+01	-2.709319e+01	-4.539535e-03
1.089839749206144e-02	-1.166820e+01	-2.782266e+01	-4.661146e-03
1.093839749206144e-02	-1.280093e+01	-2.928228e+01	-4.904466e-03
1.095839749206144e-02	-1.337077e+01	-3.001230e+01	-5.027087e-03
1.096589749206144e-02	-1.358532e+01	-3.028609e+01	-5.074271e-03
1.099589749206144e-02	-1.444757e+01	-3.138130e+01	-5.264421e-03
1.107589749206143e-02	-1.677245e+01	-3.430162e+01	-5.773535e-03
1.117589749206143e-02	-1.972956e+01	-3.794830e+01	-6.410364e-03
1.131589749206142e-02	-2.395209e+01	-4.303723e+01	-7.300170e-03
1.149589749206142e-02	-2.949509e+01	-4.953121e+01	-8.437188e-03
1.157839749206141e-02	-3.206868e+01	-5.248221e+01	-8.954357e-03
1.158339749206141e-02	-3.222515e+01	-5.266039e+01	-8.986322e-03
1.158835394494337e-02	-3.238000e+01	-5.283687e+01	-9.023157e-03
1.159186468479477e-02	-3.248907e+01	-5.296164e+01	-9.061745e-03
1.159501135104461e-02	-3.258558e+01	-5.307303e+01	-9.120571e-03
1.159830072231281e-02	-3.268403e+01	-5.318870e+01	-9.228927e-03
1.160187432549656e-02	-3.278655e+01	-5.331298e+01	-9.434880e-03
1.160559015390741e-02	-3.288789e+01	-5.344077e+01	-9.796159e-03
1.160662913444922e-02	-3.291415e+01	-5.347584e+01	-9.931816e-03
1.160664913998524e-02	-3.291437e+01	-5.347641e+01	-9.935314e-03
1.160669177889504e-02	-3.291375e+01	-5.347725e+01	-9.988661e-03
1.160669703457056e-02	-3.291323e+01	-5.347718e+01	-1.000349e-02
1.160670754592159e-02	-3.291108e+01	-5.347666e+01	-1.004832e-02
1.160672856862366e-02	-3.290122e+01	-5.347360e+01	-1.025815e-02
1.160674637529682e-02	-3.288195e+01	-5.346711e+01	-1.070601e-02
1.160676118974361e-02	-3.284770e+01	-5.345517e+01	-1.150839e-02
1.160677489410044e-02	-3.278658e+01	-5.343358e+01	-1.292626e-02
1.160678849147495e-02	-3.267682e+01	-5.339458e+01	-1.545875e-02
1.160680223919407e-02	-3.247946e+01	-5.332423e+01	-1.993598e-02
1.160681738867747e-02	-3.210585e+01	-5.319131e+01	-2.861525e-02
1.160683132128922e-02	-3.152924e+01	-5.298645e+01	-4.207845e-02
1.160684614080093e-02	-3.054716e+01	-5.263857e+01	-6.525157e-02
1.160686058417016e-02	-2.910070e+01	-5.212844e+01	-9.980595e-02
1.160687615882689e-02	-2.692765e+01	-5.136742e+01	-1.526044e-01
1.160689250520015e-02	-2.411467e+01	-5.039277e+01	-2.224832e-01
1.160690711846702e-02	-2.140060e+01	-4.945496e+01	-2.887098e-01
1.160691418600699e-02	-2.018521e+01	-4.902064e+01	-3.194288e-01
1.160692458127903e-02	-1.866528e+01	-4.845541e+01	-3.589085e-01
1.160693133967573e-02	-1.785660e+01	-4.815398e+01	-3.793597e-01
1.160693981482979e-02	-1.710981e+01	-4.787647e+01	-3.995832e-01
1.160695676513792e-02	-1.600916e+01	-4.746605e+01	-4.265528e-01
1.160696061091275e-02	-1.582525e+01	-4.739732e+01	-4.306076e-01
1.160696830246241e-02	-1.556389e+01	-4.730032e+01	-4.378595e-01
1.160698368556173e-02	-1.519337e+01	-4.716294e+01	-4.482711e-01
1.160701445176037e-02	-1.476390e+01	-4.700369e+01	-4.596241e-01
1.160705545861742e-02	-1.448702e+01	-4.690108e+01	-4.659955e-01
1.160710656606329e-02	-1.435044e+01	-4.685115e+01	-4.690439e-01
1.160718097601261e-02	-1.428235e+01	-4.682737e+01	-4.705530e-01
1.160729783377629e-02	-1.425054e+01	-4.681813e+01	-4.712341e-01
1.160749377360384e-02	-1.423749e+01	-4.681774e+01	-4.715140e-01
1.167165425987818e-02	-1.423473e+01	-4.828748e+01	-4.854706e-01
1.173165425987818e-02	-1.423662e+01	-4.964927e+01	-4.988781e-01
1.179165425987818e-02	-1.423849e+01	-5.099628e+01	-5.126218e-01
1.185165425987818e-02	-1.424038e+01	-5.232794e+01	-5.266314e-01
1.191165425987817e-02	-1.424223e+01	-5.364371e+01	-5.408559e-01
1.197165425987817e-02	-1.424408e+01	-5.494305e+01	-5.552371e-01
1.203165425987817e-02	-1.424589e+01	-5.622545e+01	-5.697342e-01
1.207165425987817e-02	-1.424709e+01	-5.707072e+01	-5.794393e-01
1.211165425987817e-02	-1.424827e+01	-5.790808e+01	-5.891640e-01
1.215165425987816e-02	-1.424943e+01	-5.873740e+01	-5.988971e-01
1.219165425987816e-02	-1.425058e+01	-5.955852e+01	-6.086285e-01
1.223165425987816e-02	-1.425172e+01	-6.037131e+01	-6.183487e-01
1.227165425987816e-02	-1.425284e+01	-6.117563e+01	-6.280485e-01
1.231165425987816e-02	-1.425394e+01	-6.197134e+01	-6.377195e-01
1.235165425987816e-02	-1.425502e+01	-6.275831e+01	-6.473536e-01
1.237165425987815e-02	-1.425556e+01	-6.314848e+01	-6.521533e-01
1.239165425987815e-02	-1.425609e+01	-6.353641e+01	-6.569436e-01
1.241165425987815e-02	-1.425662e+01	-6.392208e+01	-6.617183e-01
1.243165425987815e-02	-1.425713e+01	-6.430550e+01	-6.664821e-01
1.245165425987815e-02	-1.425766e+01	-6.468663e+01	-6.712286e-01
1.247165425987815e-02	-1.425816e+01	-6.506546e+01	-6.759626e-01
1.249165425987815e-02	-1.425868e+01	-6.544197e+01	-6.806778e-01
1.251165425987815e-02	-1.425917e+01	-6.581616e+01	-6.853787e-01
1.253165425987815e-02	-1.425968e+01	-6.618800e+01	-6.900596e-01
1.255165425987815e-02	-1.426016e+01	-6.655748e+01	-6.947247e-01
1.257165425987815e-02	-1.426066e+01	-6.692458e+01	-6.993683e-01
1.259165425987815e-02	-1.426114e+01	-6.728929e+01	-7.039948e-01
1.261165425987814e-02	-1.426163e+01	-6.765160e+01	-7.085986e-01
1.263165425987814e-02	-1.426209e+01	-6.801147e+01	-7.131839e-01
1.265165425987814e-02	-1.426257e+01	-6.836893e+01	-7.177451e-01
1.267165425987814e-02	-1.426303e+01	-6.872392e+01	-7.222868e-01
1.271165425987814e-02	-1.426395e+01	-6.942650e+01	-7.312989e-01
1.275165425987814e-02	-1.426485e+01	-7.011909e+01	-7.402157e-01
1.279165425987814e-02	-1.426573e+01	-7.080161e+01	-7.490330e-01
1.283165425987814e-02	-1.426659e+01	-7.147392e+01	-7.577467e-01
1.289165425987813e-02	-1.426786e+01	-7.246304e+01	-7.706137e-01
1.295165425987813e-02	-1.426907e+01	-7.342858e+01	-7.832295e-01
1.301165425987813e-02	-1.427026e+01	-7.437022e+01	-7.955782e-01
1.309165425987813e-02	-1.427177e+01	-7.558797e+01	-8.116151e-01
1.317165425987812e-02	-1.427321e+01	-7.676181e+01	-8.271405e-01
1.327165425987812e-02	-1.427491e+01	-7.816624e+01	-8.457977e-01
1.337165425987811e-02	-1.427652e+01	-7.949951e+01	-8.635857e-01
1.349165425987811e-02	-1.427830e+01	-8.100361e+01	-8.837425e-01
1.363165425987810e-02	-1.428018e+01	-8.262357e+01	-9.055576e-01
1.377165425987810e-02	-1.428189e+01	-8.409534e+01	-9.254733e-01
1.393165425987809e-02	-1.428360e+01	-8.559222e+01	-9.458376e-01
1.411165425987808e-02	-1.428523e+01	-8.703567e+01	-9.656042e-01
1.431165425987808e-02	-1.428670e+01	-8.833539e+01	-9.835616e-01
1.453165425987807e-02	-1.428790e+01	-8.938947e+01	-9.983394e-01
1.477165425987806e-02	-1.428870e+01	-9.008494e+01	-1.008417e+00
1.503165425987805e-02	-1.428899e+01	-9.029890e+01	-1.012136e+00
1.529165425987804e-02	-1.428870e+01	-8.995047e+01	-1.008329e+00
1.549165425987803e-02	-1.428805e+01	-8.930108e+01	-1.000292e+00
1.563165425987802e-02	-1.428738e+01	-8.865060e+01	-9.920393e-01
1.583165425987802e-02	-1.428613e+01	-8.744424e+01	-9.765283e-01
1.625165425987800e-02	-1.428228e+01	-8.387131e+01	-9.299844e-01
1.667165425987798e-02	-1.427666e+01	-7.894365e+01	-8.652179e-01
1.709165425987796e-02	-1.426910e+01	-7.274677e+01	-7.833548e-01
1.749165425987795e-02	-1.425976e+01	-6.576305e+01	-6.908059e-01
1.789165425987793e-02	-1.424782e+01	-5.783514e+01	-5.855238e-01
1.829165425987792e-02	-1.423231e+01	-4.908736e+01	-4.691974e-01
1.867165425987790e-02	-1.421245e+01	-4.014176e+01	-3.501853e-01
1.905165425987788e-02	-1.418316e+01	-3.070342e+01	-2.247578e-01
1.925165425987788e-02	-1.415964e+01	-2.557960e+01	-1.569547e-01
1.937165425987787e-02	-1.413966e+01	-2.246125e+01	-1.160297e-01
1.943165425987787e-02	-1.412648e+01	-2.088869e+01	-9.569257e-02
1.945165425987787e-02	-1.412128e+01	-2.036172e+01	-8.897510e-02
1.947165425987787e-02	-1.411515e+01	-1.983250e+01	-8.236220e-02
1.949165425987787e-02	-1.410833e+01	-1.929971e+01	-7.590576e-02
1.951165425987787e-02	-1.410208e+01	-1.876179e+01	-6.978521e-02
1.953165425987786e-02	-1.409829e+01	-1.821868e+01	-6.399462e-02
1.965165425987786e-02	-1.404512e+01	-1.492185e+01	-3.009830e-02
1.967165425987786e-02	-1.402872e+01	-1.436814e+01	-2.451461e-02
1.969165425987786e-02	-1.400763e+01	-1.381232e+01	-1.893432e-02
1.971165425987786e-02	-1.397676e+01	-1.325330e+01	-1.358070e-02
1.973165425987786e-02	-1.392683e+01	-1.268734e+01	-8.384597e-03
1.975165425987786e-02	-1.384341e+01	-1.211275e+01	-4.266044e-03
1.975169332237785e-02	-1.384436e+01	-1.211194e+01	-4.173723e-03
1.975177144737785e-02	-1.384627e+01	-1.211036e+01	-4.107720e-03
1.975192769737786e-02	-1.384585e+01	-1.210582e+01	-4.108669e-03
1.975406090286957e-02	-1.383110e+01	-1.204262e+01	-3.744114e-03
1.975571097268742e-02	-1.381852e+01	-1.199337e+01	-3.496598e-03
1.975904459327870e-02	-1.379108e+01	-1.189334e+01	-3.042361e-03
1.975970198061435e-02	-1.378505e+01	-1.187343e+01	-2.964159e-03
1.975976909346991e-02	-1.378456e+01	-1.187144e+01	-2.954767e-03
1.975980973663507e-02	-1.378507e+01	-1.187053e+01	-2.942264e-03
1.975986847549079e-02	-1.378950e+01	-1.187053e+01	-2.840411e-03
1.975992926647682e-02	-1.379927e+01	-1.187216e+01	-2.551851e-03
1.975999663137309e-02	-1.381273e+01	-1.187458e+01	-2.219665e-03
1.976001155552645e-02	-1.381509e+01	-1.187486e+01	-2.177326e-03
1.976004140383315e-02	-1.381811e+01	-1.187481e+01	-2.107961e-03
1.976009393404264e-02	-1.382152e+01	-1.187413e+01	-2.039214e-03
1.976014978571821e-02	-1.382337e+01	-1.187291e+01	-2.005784e-03
1.976019556963467e-02	-1.382398e+01	-1.187169e+01	-1.991368e-03
1.976023443716121e-02	-1.382412e+01	-1.187056e+01	-1.983545e-03
1.976027673176659e-02	-1.382402e+01	-1.186930e+01	-1.977759e-03
1.976032085135593e-02	-1.382375e+01	-1.186794e+01	-1.973684e-03
1.976036760058890e-02	-1.382333e+01	-1.186649e+01	-1.970779e-03
1.976040974449764e-02	-1.382288e+01	-1.186517e+01	-1.968991e-03
1.976045040328429e-02	-1.382239e+01	-1.186389e+01	-1.967767e-03
1.976049534593094e-02	-1.382181e+01	-1.186246e+01	-1.966800e-03
1.976060490213068e-02	-1.382030e+01	-1.185898e+01	-1.965325e-03
1.976084366548665e-02	-1.381685e+01	-1.185136e+01	-1.963553e-03
1.977868888889533e-02	-1.355175e+01	-1.128016e+01	-1.865923e-03
1.978960705251151e-02	-1.338633e+01	-1.092927e+01	-1.806173e-03
1.980960705251151e-02	-1.307853e+01	-1.028441e+01	-1.697477e-03
1.984960705251151e-02	-1.244437e+01	-8.986626e+00	-1.480717e-03
1.992960705251150e-02	-1.109833e+01	-6.357657e+00	-1.041693e-03
1.998960705251150e-02	-1.002409e+01	-4.358711e+00	-7.078852e-04
2.000000000000000e-02	-9.833142e+00	-4.010448e+00	-6.496894e-04 Step Information: A=999m  (Step: 3/3)
0.000000000000000e+00	-5.430112e-23	-1.457835e-23	2.915654e-25
8.191999540940742e-07	2.691895e-05	2.559092e-02	4.301874e-06
1.638399908188148e-06	7.552461e-05	5.118804e-02	8.584483e-06
3.276799816376297e-06	2.370032e-04	1.024009e-01	1.715229e-05
6.553599632752594e-06	8.165755e-04	2.049005e-01	3.429795e-05
1.310719926550519e-05	2.998506e-03	4.101941e-01	6.862956e-05
2.621439853101037e-05	1.091616e-02	8.218000e-01	1.374524e-04
4.621439853101037e-05	3.048028e-02	1.451994e+00	2.428719e-04
6.621439853101037e-05	5.913356e-02	2.084762e+00	3.487682e-04
8.621439853101037e-05	9.763124e-02	2.720295e+00	4.551229e-04
1.062143985310104e-04	1.458579e-01	3.358536e+00	5.619145e-04
1.262143985310104e-04	2.036989e-01	3.999425e+00	6.691273e-04
1.462143985310104e-04	2.710405e-01	4.642906e+00	7.767549e-04
1.662143985310104e-04	3.477698e-01	5.288921e+00	8.847935e-04
1.862143985310104e-04	4.337749e-01	5.937414e+00	9.932375e-04
2.062143985310104e-04	5.289447e-01	6.588328e+00	1.102079e-03
2.262143985310104e-04	6.331689e-01	7.241606e+00	1.211308e-03
2.462143985310104e-04	7.463385e-01	7.897192e+00	1.320917e-03
2.662143985310104e-04	8.683449e-01	8.555030e+00	1.430895e-03
2.862143985310104e-04	9.990807e-01	9.215064e+00	1.541234e-03
3.062143985310103e-04	1.138439e+00	9.877240e+00	1.651924e-03
3.262143985310103e-04	1.286314e+00	1.054150e+01	1.762956e-03
3.462143985310103e-04	1.442601e+00	1.120779e+01	1.874320e-03
3.662143985310103e-04	1.607195e+00	1.187606e+01	1.986009e-03
4.062143985310103e-04	1.960893e+00	1.321831e+01	2.210322e-03
4.462143985310103e-04	2.346590e+00	1.456781e+01	2.435823e-03
4.862143985310103e-04	2.763480e+00	1.592415e+01	2.662440e-03
5.262143985310104e-04	3.210772e+00	1.728688e+01	2.890104e-03
5.862143985310105e-04	3.937005e+00	1.934207e+01	3.233408e-03
6.462143985310107e-04	4.727298e+00	2.140931e+01	3.578676e-03
7.062143985310109e-04	5.579121e+00	2.348722e+01	3.925679e-03
7.862143985310111e-04	6.806328e+00	2.627202e+01	4.390657e-03
8.862143985310113e-04	8.479289e+00	2.977143e+01	4.974845e-03
9.862143985310116e-04	1.029657e+01	3.328561e+01	5.561385e-03
1.106214398531012e-03	1.265313e+01	3.751373e+01	6.266945e-03
1.128714398531012e-03	1.311389e+01	3.830709e+01	6.399331e-03
1.133714398531012e-03	1.321749e+01	3.848341e+01	6.428898e-03
1.143714398531012e-03	1.342562e+01	3.883603e+01	6.488864e-03
1.158863067821872e-03	1.374290e+01	3.937020e+01	6.580455e-03
1.193847836233635e-03	1.448575e+01	4.060366e+01	6.792914e-03
1.273847836233636e-03	1.623464e+01	4.342236e+01	7.279892e-03
1.393847836233636e-03	1.898316e+01	4.764030e+01	8.010378e-03
1.573847836233636e-03	2.335674e+01	5.392595e+01	9.101832e-03
1.813847836233637e-03	2.957831e+01	6.218235e+01	1.054008e-02
1.893847836233637e-03	3.173379e+01	6.489214e+01	1.101318e-02
1.913847836233637e-03	3.227768e+01	6.556608e+01	1.113264e-02
1.916347836233637e-03	3.234579e+01	6.565020e+01	1.114997e-02
1.921347836233637e-03	3.248204e+01	6.581829e+01	1.119676e-02
1.924695874913816e-03	3.257303e+01	6.593079e+01	1.125044e-02
1.928261821377181e-03	3.266943e+01	6.605055e+01	1.134926e-02
1.932236767091469e-03	3.277573e+01	6.618397e+01	1.154753e-02
1.936016131985761e-03	3.287499e+01	6.631075e+01	1.188237e-02
1.937142567165605e-03	3.290400e+01	6.634852e+01	1.202287e-02
1.937544517972983e-03	3.291428e+01	6.636199e+01	1.207865e-02
1.937563291536989e-03	3.291471e+01	6.636262e+01	1.208528e-02
1.937600838665002e-03	3.291508e+01	6.636388e+01	1.219025e-02
1.937624047190394e-03	3.291441e+01	6.636465e+01	1.242776e-02
1.937641417263375e-03	3.291242e+01	6.636522e+01	1.288823e-02
1.937655730179643e-03	3.290851e+01	6.636568e+01	1.370740e-02
1.937669149266146e-03	3.290110e+01	6.636609e+01	1.518264e-02
1.937682547693207e-03	3.288725e+01	6.636647e+01	1.784887e-02
1.937696044251496e-03	3.286196e+01	6.636680e+01	2.257185e-02
1.937710742072335e-03	3.281272e+01	6.636706e+01	3.168190e-02
1.937724263115025e-03	3.273382e+01	6.636715e+01	4.612438e-02
1.937738349669194e-03	3.259478e+01	6.636699e+01	7.137436e-02
1.937751787296805e-03	3.237723e+01	6.636646e+01	1.105712e-01
1.937765607052008e-03	3.202242e+01	6.636534e+01	1.742266e-01
1.937779029711643e-03	3.149735e+01	6.636344e+01	2.685668e-01
1.937792399813811e-03	3.079999e+01	6.636054e+01	4.114520e-01
1.937798348112785e-03	3.046920e+01	6.635870e+01	5.027061e-01
1.937806334764517e-03	3.000510e+01	6.635567e+01	6.412449e-01
1.937811936612762e-03	2.963736e+01	6.635326e+01	7.471251e-01
1.937819132796105e-03	2.909559e+01	6.634960e+01	9.048687e-01
1.937831362687566e-03	2.801581e+01	6.634222e+01	1.219263e+00
1.937845643715677e-03	2.656983e+01	6.633231e+01	1.653947e+00
1.937853168867337e-03	2.573570e+01	6.632650e+01	1.904228e+00
1.937871711699213e-03	2.359534e+01	6.631085e+01	2.541946e+00
1.937878730589101e-03	2.279994e+01	6.630036e+01	2.778255e+00
1.937882940870763e-03	2.234070e+01	6.628994e+01	2.915772e+00
1.937891361434085e-03	2.147310e+01	6.625967e+01	3.179568e+00
1.937908202560730e-03	1.994206e+01	6.616425e+01	3.645632e+00
1.937927198895703e-03	1.853974e+01	6.598377e+01	4.064967e+00
1.937945772507694e-03	1.749658e+01	6.567833e+01	4.374263e+00
1.937962940665561e-03	1.677771e+01	6.519125e+01	4.590925e+00
1.937978803492409e-03	1.628183e+01	6.440706e+01	4.748795e+00
1.937995845015767e-03	1.587204e+01	6.307658e+01	4.891209e+00
1.938004592379074e-03	1.570307e+01	6.204092e+01	4.959348e+00
1.938014536231564e-03	1.554310e+01	6.037756e+01	5.037544e+00
1.938023509903892e-03	1.541853e+01	5.837505e+01	5.111977e+00
1.938032838918609e-03	1.531233e+01	5.546028e+01	5.196800e+00
1.938051496948043e-03	1.513386e+01	4.763956e+01	5.398210e+00
1.938066930502962e-03	1.500525e+01	3.971936e+01	5.594369e+00
1.938082971151710e-03	1.489990e+01	3.073815e+01	5.801418e+00
1.938089546366237e-03	1.486572e+01	2.718354e+01	5.879128e+00
1.938093661257763e-03	1.484643e+01	2.511427e+01	5.924274e+00
1.938096028839358e-03	1.483566e+01	2.400489e+01	5.948910e+00
1.938101862831090e-03	1.481116e+01	2.144198e+01	6.005142e+00
1.938105395901177e-03	1.479710e+01	2.005232e+01	6.036083e+00
