time	V(a)	V(a1)
6.862611523463337e-02	2.287543e-01	1.884335e+01
6.864611523463338e-02	2.288209e-01	1.868408e+01
6.866611523463338e-02	2.288876e-01	1.852115e+01
6.868611523463339e-02	2.289543e-01	1.835080e+01
6.870611523463339e-02	2.290209e-01	1.816986e+01
6.872463944928253e-02	2.290827e-01	1.799546e+01
6.872467473997175e-02	2.290828e-01	1.799277e+01
6.872474532135020e-02	2.290830e-01	1.798672e+01
6.872480753304457e-02	2.290832e-01	1.798591e+01
6.872487763490416e-02	2.290835e-01	1.798554e+01
6.872494264290219e-02	2.290837e-01	1.798481e+01
6.872502576041402e-02	2.290840e-01	1.798397e+01
6.872519199543767e-02	2.290845e-01	1.798215e+01
6.872694886206684e-02	2.290904e-01	1.796267e+01
6.872915318888136e-02	2.290977e-01	1.793783e+01
6.873094477613187e-02	2.291037e-01	1.791722e+01
6.873186851457497e-02	2.291068e-01	1.790650e+01
6.873195804706082e-02	2.291071e-01	1.790588e+01
6.873200303418597e-02	2.291072e-01	1.790684e+01
6.873206269921221e-02	2.291074e-01	1.791071e+01
6.873212702704490e-02	2.291076e-01	1.791585e+01
6.873216587097788e-02	2.291078e-01	1.791796e+01
6.873220026143606e-02	2.291079e-01	1.791868e+01
6.873224485523741e-02	2.291080e-01	1.791884e+01
6.873230959573276e-02	2.291082e-01	1.791855e+01
6.873235290734138e-02	2.291084e-01	1.791818e+01
6.873239200427668e-02	2.291085e-01	1.791776e+01
6.873243542041030e-02	2.291087e-01	1.791726e+01
6.873248162885803e-02	2.291088e-01	1.791669e+01
6.873252590181018e-02	2.291090e-01	1.791614e+01
6.873256843044058e-02	2.291091e-01	1.791559e+01
6.873260886967739e-02	2.291092e-01	1.791506e+01
6.873271212811669e-02	2.291096e-01	1.791369e+01
6.873293672284202e-02	2.291103e-01	1.791070e+01
6.875494840976426e-02	2.291837e-01	1.761572e+01
6.876989465519148e-02	2.292335e-01	1.741490e+01
6.878989465519149e-02	2.293002e-01	1.714563e+01
6.880989465519149e-02	2.293669e-01	1.687571e+01
6.924989465519163e-02	2.308335e-01	1.078800e+01
6.968989465519176e-02	2.323002e-01	4.494476e+00
6.998989465519186e-02	2.333002e-01	1.468900e-01
7.004989465519187e-02	2.335002e-01	-7.240158e-01
7.040989465519198e-02	2.347002e-01	-5.933264e+00
7.080989465519211e-02	2.360335e-01	-1.162954e+01
7.120989465519223e-02	2.373668e-01	-1.714241e+01
7.122989465519224e-02	2.374335e-01	-1.741166e+01
7.124989465519224e-02	2.375002e-01	-1.768020e+01
7.130989465519226e-02	2.377002e-01	-1.848158e+01
7.172989465519239e-02	2.391002e-01	-2.389164e+01
7.204989465519249e-02	2.401668e-01	-2.773958e+01
7.238989465519259e-02	2.413002e-01	-3.152029e+01
7.272989465519270e-02	2.424335e-01	-3.494175e+01
7.308989465519281e-02	2.436335e-01	-3.812962e+01
7.344989465519292e-02	2.448335e-01	-4.083034e+01
7.374989465519301e-02	2.458335e-01	-4.268369e+01
7.376989465519301e-02	2.459002e-01	-4.279392e+01
7.378989465519302e-02	2.459668e-01	-4.290242e+01
7.380989465519303e-02	2.460335e-01	-4.300914e+01
7.382989465519303e-02	2.461002e-01	-4.311401e+01
7.384989465519304e-02	2.461668e-01	-4.321689e+01
7.386989465519304e-02	2.462335e-01	-4.331764e+01
7.388989465519305e-02	2.463002e-01	-4.341608e+01
7.390989465519306e-02	2.463668e-01	-4.351200e+01
7.392989465519306e-02	2.464335e-01	-4.360518e+01
7.395051477238057e-02	2.465022e-01	-4.369889e+01
7.395241391725221e-02	2.465086e-01	-4.370727e+01
7.395242875295951e-02	2.465086e-01	-4.370725e+01
7.395244513553688e-02	2.465087e-01	-4.370681e+01
7.395247790069159e-02	2.465088e-01	-4.370403e+01
7.395249849245665e-02	2.465088e-01	-4.369909e+01
7.395251500042556e-02	2.465089e-01	-4.368958e+01
7.395252872243827e-02	2.465089e-01	-4.367332e+01
7.395254196058852e-02	2.465090e-01	-4.364382e+01
7.395255535288535e-02	2.465090e-01	-4.359058e+01
7.395256893978806e-02	2.465091e-01	-4.349532e+01
7.395258369278333e-02	2.465091e-01	-4.331845e+01
7.395259742431727e-02	2.465092e-01	-4.304188e+01
7.395261184732223e-02	2.465092e-01	-4.257262e+01
7.395262588036480e-02	2.465093e-01	-4.186778e+01
7.395264066698000e-02	2.465093e-01	-4.078959e+01
7.395265570588304e-02	2.465094e-01	-3.933304e+01
7.395266937294276e-02	2.465094e-01	-3.774177e+01
7.395267595006019e-02	2.465094e-01	-3.689336e+01
7.395268488676981e-02	2.465095e-01	-3.571584e+01
7.395269080600064e-02	2.465095e-01	-3.498274e+01
7.395269870763664e-02	2.465095e-01	-3.413115e+01
7.395271434441660e-02	2.465096e-01	-3.278808e+01
7.395273223584507e-02	2.465096e-01	-3.161950e+01
7.395273670870219e-02	2.465096e-01	-3.140519e+01
7.395274565441642e-02	2.465097e-01	-3.109485e+01
7.395276354584490e-02	2.465097e-01	-3.066374e+01
7.395279932870184e-02	2.465098e-01	-3.016493e+01
7.395283676822069e-02	2.465100e-01	-2.990745e+01
7.395288896355483e-02	2.465101e-01	-2.976390e+01
7.395295800917560e-02	2.465104e-01	-2.969207e+01
7.395356258285377e-02	2.465124e-01	-2.963527e+01
7.427598602968935e-02	2.475871e-01	-3.021034e+01
7.459598602968945e-02	2.486538e-01	-3.059801e+01
7.491598602968955e-02	2.497205e-01	-3.079682e+01
7.523598602968964e-02	2.507871e-01	-3.080341e+01
7.555598602968974e-02	2.518538e-01	-3.061631e+01
7.587598602968984e-02	2.529204e-01	-3.023596e+01
7.619598602968994e-02	2.539871e-01	-2.966469e+01
7.651598602969004e-02	2.550538e-01	-2.890665e+01
7.659598602969006e-02	2.553204e-01	-2.868862e+01
7.689598602969015e-02	2.563204e-01	-2.777221e+01
7.719598602969024e-02	2.573204e-01	-2.670480e+01
7.747598602969033e-02	2.582538e-01	-2.557869e+01
7.773598602969041e-02	2.591204e-01	-2.442600e+01
7.799598602969049e-02	2.599871e-01	-2.317350e+01
7.819598602969055e-02	2.606538e-01	-2.213938e+01
7.829598602969058e-02	2.609871e-01	-2.159314e+01
7.833598602969059e-02	2.611204e-01	-2.136563e+01
7.837598602969061e-02	2.612538e-01	-2.112707e+01
7.839598602969061e-02	2.613204e-01	-2.099891e+01
7.841598602969062e-02	2.613871e-01	-2.086049e+01
7.845598602969063e-02	2.615204e-01	-2.055743e+01
7.847598602969064e-02	2.615871e-01	-2.040049e+01
7.849598602969064e-02	2.616538e-01	-2.024232e+01
7.851598602969065e-02	2.617204e-01	-2.008294e+01
7.853598602969065e-02	2.617871e-01	-1.992222e+01
7.855598602969066e-02	2.618538e-01	-1.975965e+01
7.857598602969067e-02	2.619204e-01	-1.959503e+01
7.859598602969067e-02	2.619871e-01	-1.942720e+01
7.861598602969068e-02	2.620538e-01	-1.925483e+01
7.863598602969069e-02	2.621204e-01	-1.907339e+01
7.865328656601184e-02	2.621781e-01	-1.890539e+01
7.866970562748000e-02	2.622328e-01	-1.873972e+01
7.866973475167648e-02	2.622329e-01	-1.873736e+01
7.866979300006940e-02	2.622331e-01	-1.873157e+01
7.866983500900385e-02	2.622333e-01	-1.873064e+01
7.866988836969806e-02	2.622334e-01	-1.873039e+01
7.866994227897815e-02	2.622336e-01	-1.872977e+01
7.867000303826417e-02	2.622338e-01	-1.872910e+01
7.867011369800217e-02	2.622342e-01	-1.872783e+01
7.867039902733734e-02	2.622351e-01	-1.872452e+01
7.867138580935119e-02	2.622384e-01	-1.871299e+01
7.867148894820819e-02	2.622388e-01	-1.871190e+01
7.867159346831844e-02	2.622391e-01	-1.871161e+01
7.867164030355021e-02	2.622393e-01	-1.871316e+01
7.867169813463064e-02	2.622395e-01	-1.871736e+01
7.867176038576246e-02	2.622397e-01	-1.872185e+01
7.867179050450446e-02	2.622398e-01	-1.872306e+01
7.867182694175168e-02	2.622399e-01	-1.872350e+01
7.867187008446049e-02	2.622401e-01	-1.872354e+01
7.867192501366238e-02	2.622402e-01	-1.872323e+01
7.867196865659108e-02	2.622404e-01	-1.872284e+01
7.867200986365140e-02	2.622405e-01	-1.872240e+01
7.867205351704569e-02	2.622406e-01	-1.872189e+01
7.867209993499440e-02	2.622408e-01	-1.872133e+01
7.867214377489311e-02	2.622409e-01	-1.872078e+01
7.867218665864170e-02	2.622411e-01	-1.872023e+01
7.867222726409975e-02	2.622412e-01	-1.871970e+01
7.867233142879407e-02	2.622416e-01	-1.871833e+01
7.867255899224883e-02	2.622423e-01	-1.871532e+01
7.869539015485238e-02	2.623184e-01	-1.841181e+01
7.871116165388514e-02	2.623710e-01	-1.820155e+01
7.873116165388515e-02	2.624377e-01	-1.793433e+01
7.875116165388515e-02	2.625043e-01	-1.766643e+01
7.919116165388529e-02	2.639710e-01	-1.161508e+01
7.963116165388542e-02	2.654377e-01	-5.342153e+00
7.999116165388553e-02	2.666377e-01	-1.284815e-01
8.007116165388556e-02	2.669043e-01	1.032682e+00
8.043116165388567e-02	2.681043e-01	6.239297e+00
8.083116165388579e-02	2.694377e-01	1.192806e+01
8.125116165388592e-02	2.708377e-01	1.769724e+01
8.127116165388593e-02	2.709043e-01	1.796506e+01
8.129116165388593e-02	2.709710e-01	1.823217e+01
8.131116165388594e-02	2.710377e-01	1.849854e+01
8.137116165388596e-02	2.712377e-01	1.929322e+01
8.179116165388609e-02	2.726377e-01	2.464846e+01
8.211116165388618e-02	2.737043e-01	2.844575e+01
8.245116165388629e-02	2.748376e-01	3.216484e+01
8.279116165388639e-02	2.759710e-01	3.551732e+01
8.315116165388650e-02	2.771710e-01	3.862504e+01
8.351116165388661e-02	2.783710e-01	4.123926e+01
8.387116165388672e-02	2.795710e-01	4.332658e+01
8.421116165388683e-02	2.807043e-01	4.479000e+01
8.425116165388684e-02	2.808377e-01	4.492884e+01
8.427116165388684e-02	2.809043e-01	4.499557e+01
8.429116165388685e-02	2.809710e-01	4.506051e+01
8.431116165388686e-02	2.810376e-01	4.512363e+01
8.433116165388686e-02	2.811043e-01	4.518494e+01
8.435116165388687e-02	2.811710e-01	4.524440e+01
8.437116165388688e-02	2.812376e-01	4.530199e+01
8.439116165388688e-02	2.813043e-01	4.535772e+01
8.441116165388689e-02	2.813710e-01	4.541156e+01
8.443116165388689e-02	2.814376e-01	4.546350e+01
8.445116165388690e-02	2.815043e-01	4.551353e+01
8.447116165388691e-02	2.815710e-01	4.556165e+01
8.449116165388691e-02	2.816376e-01	4.560784e+01
8.451116165388692e-02	2.817043e-01	4.565211e+01
8.453116165388692e-02	2.817710e-01	4.569445e+01
8.455116165388693e-02	2.818376e-01	4.573488e+01
8.457116165388694e-02	2.819043e-01	4.577339e+01
8.461240677107446e-02	2.820418e-01	4.584727e+01
8.462930103313360e-02	2.820981e-01	4.587500e+01
8.462931586884090e-02	2.820981e-01	4.587494e+01
8.462933225141826e-02	2.820982e-01	4.587449e+01
8.462936501657298e-02	2.820983e-01	4.587172e+01
8.462938563440837e-02	2.820984e-01	4.586691e+01
8.462940207522618e-02	2.820984e-01	4.585777e+01
8.462941578057305e-02	2.820985e-01	4.584213e+01
8.462942901304513e-02	2.820985e-01	4.581381e+01
8.462944240346955e-02	2.820986e-01	4.576274e+01
8.462945598850184e-02	2.820986e-01	4.567142e+01
8.462947072327005e-02	2.820987e-01	4.550212e+01
8.462948444951177e-02	2.820987e-01	4.523723e+01
8.462949885773564e-02	2.820988e-01	4.478808e+01
8.462951288192223e-02	2.820988e-01	4.411295e+01
8.462952764763912e-02	2.820989e-01	4.308010e+01
8.462954265690692e-02	2.820989e-01	4.168351e+01
8.462955618661673e-02	2.820989e-01	4.016647e+01
8.462956273200663e-02	2.820990e-01	3.935041e+01
8.462957160350509e-02	2.820990e-01	3.821661e+01
8.462957751810782e-02	2.820990e-01	3.750321e+01
8.462958538583826e-02	2.820991e-01	3.667191e+01
8.462960073662987e-02	2.820991e-01	3.536804e+01
8.462961834217023e-02	2.820992e-01	3.421999e+01
8.462962274355532e-02	2.820992e-01	3.400748e+01
8.462963154632550e-02	2.820992e-01	3.369749e+01
8.462964915186585e-02	2.820993e-01	3.326457e+01
8.462968436294659e-02	2.820994e-01	3.276026e+01
8.462972130966549e-02	2.820995e-01	3.249721e+01
8.462977232686453e-02	2.820997e-01	3.235033e+01
8.462983955033512e-02	2.820999e-01	3.227635e+01
8.463041750876063e-02	2.821018e-01	3.221632e+01
8.495187064111082e-02	2.831733e-01	3.240333e+01
8.527187064111091e-02	2.842400e-01	3.237859e+01
8.559187064111101e-02	2.853067e-01	3.214084e+01
8.591187064111111e-02	2.863733e-01	3.169106e+01
8.623187064111121e-02	2.874400e-01	3.103233e+01
8.653187064111130e-02	2.884400e-01	3.022952e+01
8.683187064111139e-02	2.894400e-01	2.925323e+01
8.713187064111148e-02	2.904400e-01	2.811047e+01
8.741187064111157e-02	2.913733e-01	2.690069e+01
8.767187064111165e-02	2.922400e-01	2.565937e+01
8.791187064111172e-02	2.930400e-01	2.441608e+01
8.811187064111178e-02	2.937067e-01	2.330659e+01
8.821187064111181e-02	2.940400e-01	2.272150e+01
8.825187064111183e-02	2.941733e-01	2.247872e+01
8.829187064111184e-02	2.943066e-01	2.222618e+01
8.831187064111184e-02	2.943733e-01	2.209262e+01
8.833187064111185e-02	2.944400e-01	2.195028e+01
8.835187064111186e-02	2.945066e-01	2.179821e+01
8.837187064111186e-02	2.945733e-01	2.163956e+01
8.839187064111187e-02	2.946400e-01	2.147777e+01
8.841187064111188e-02	2.947066e-01	2.131462e+01
8.843187064111188e-02	2.947733e-01	2.115031e+01
8.845187064111189e-02	2.948400e-01	2.098481e+01
8.847187064111189e-02	2.949066e-01	2.081774e+01
8.849187064111190e-02	2.949733e-01	2.064902e+01
8.851187064111191e-02	2.950400e-01	2.047797e+01
8.853187064111191e-02	2.951066e-01	2.030385e+01
8.855187064111192e-02	2.951733e-01	2.012416e+01
8.857187064111192e-02	2.952400e-01	1.993657e+01
8.859143094437788e-02	2.953052e-01	1.974704e+01
8.859146945070995e-02	2.953053e-01	1.974517e+01
8.859154646337407e-02	2.953056e-01	1.974131e+01
8.859165044149109e-02	2.953059e-01	1.974036e+01
8.859175119460803e-02	2.953062e-01	1.973950e+01
8.859188127945430e-02	2.953067e-01	1.973809e+01
8.859408734346813e-02	2.953140e-01	1.971428e+01
8.859588067929769e-02	2.953200e-01	1.969457e+01
8.859921975221913e-02	2.953312e-01	1.965745e+01
8.860051542946629e-02	2.953355e-01	1.964277e+01
8.860185290275367e-02	2.953399e-01	1.962740e+01
8.860489943693152e-02	2.953501e-01	1.959208e+01
8.860498485068861e-02	2.953504e-01	1.959141e+01
8.860502997311009e-02	2.953505e-01	1.959219e+01
8.860509006005918e-02	2.953507e-01	1.959561e+01
8.860515455109386e-02	2.953509e-01	1.960027e+01
8.860519569452761e-02	2.953511e-01	1.960230e+01
8.860523015262219e-02	2.953512e-01	1.960294e+01
8.860527494896443e-02	2.953513e-01	1.960304e+01
8.860533712135553e-02	2.953515e-01	1.960272e+01
8.860538050234960e-02	2.953517e-01	1.960234e+01
8.860542017801355e-02	2.953518e-01	1.960192e+01
8.860546384518501e-02	2.953520e-01	1.960142e+01
8.860551032393245e-02	2.953521e-01	1.960086e+01
8.860555479162131e-02	2.953523e-01	1.960031e+01
8.860559783605911e-02	2.953524e-01	1.959976e+01
8.860563895866670e-02	2.953525e-01	1.959923e+01
8.860574207364917e-02	2.953529e-01	1.959789e+01
8.860596648699508e-02	2.953536e-01	1.959495e+01
8.862797145655485e-02	2.954270e-01	1.930519e+01
8.864291036875113e-02	2.954768e-01	1.910789e+01
8.866291036875114e-02	2.955434e-01	1.884316e+01
8.868291036875114e-02	2.956101e-01	1.857772e+01
8.912291036875128e-02	2.970768e-01	1.257123e+01
8.956291036875141e-02	2.985434e-01	6.324903e+00
8.996291036875154e-02	2.998768e-01	5.385376e-01
9.004291036875156e-02	3.001434e-01	-6.226795e-01
9.038291036875166e-02	3.012768e-01	-5.544638e+00
9.078291036875179e-02	3.026101e-01	-1.125008e+01
9.120291036875192e-02	3.040101e-01	-1.704826e+01
9.132291036875195e-02	3.044101e-01	-1.865474e+01
9.134291036875196e-02	3.044768e-01	-1.891997e+01
9.136291036875197e-02	3.045434e-01	-1.918444e+01
9.140291036875198e-02	3.046768e-01	-1.971108e+01
9.154291036875202e-02	3.051434e-01	-2.152923e+01
9.182291036875211e-02	3.060768e-01	-2.503717e+01
9.214291036875220e-02	3.071434e-01	-2.880767e+01
9.248291036875231e-02	3.082767e-01	-3.249430e+01
9.282291036875241e-02	3.094101e-01	-3.581057e+01
9.316291036875252e-02	3.105434e-01	-3.871868e+01
9.352291036875263e-02	3.117434e-01	-4.131622e+01
9.388291036875274e-02	3.129434e-01	-4.338589e+01
9.424291036875285e-02	3.141434e-01	-4.490122e+01
9.460291036875296e-02	3.153434e-01	-4.584286e+01
9.496291036875307e-02	3.165434e-01	-4.619878e+01
9.532291036875318e-02	3.177434e-01	-4.596443e+01
9.568291036875329e-02	3.189434e-01	-4.514280e+01
9.604291036875340e-02	3.201434e-01	-4.374440e+01
9.640291036875351e-02	3.213434e-01	-4.178708e+01
9.676291036875362e-02	3.225434e-01	-3.929585e+01
9.712291036875373e-02	3.237434e-01	-3.630256e+01
9.746291036875383e-02	3.248767e-01	-3.304893e+01
9.780291036875394e-02	3.260100e-01	-2.941864e+01
9.812291036875403e-02	3.270767e-01	-2.569479e+01
9.850291036875415e-02	3.283434e-01	-2.093896e+01
9.856291036875417e-02	3.285434e-01	-2.015898e+01
9.858291036875418e-02	3.286100e-01	-1.989738e+01
9.860291036875418e-02	3.286767e-01	-1.963498e+01
9.864291036875419e-02	3.288100e-01	-1.910785e+01
9.908291036875433e-02	3.302767e-01	-1.312893e+01
9.952291036875446e-02	3.317434e-01	-6.899535e+00
9.994291036875459e-02	3.331434e-01	-8.288032e-01
1.000229103687546e-01	3.334100e-01	3.323987e-01
1.003429103687547e-01	3.344767e-01	4.967800e+00
1.007429103687548e-01	3.358100e-01	1.068607e+01
1.011629103687550e-01	3.372100e-01	1.650728e+01
1.014029103687550e-01	3.380100e-01	1.971115e+01
1.014229103687550e-01	3.380767e-01	1.997333e+01
1.014429103687551e-01	3.381433e-01	2.023471e+01
1.014829103687551e-01	3.382767e-01	2.075504e+01
1.016429103687551e-01	3.388100e-01	2.280276e+01
1.020029103687552e-01	3.400100e-01	2.719188e+01
1.023229103687553e-01	3.410767e-01	3.080331e+01
1.026429103687554e-01	3.421434e-01	3.410371e+01
1.029829103687555e-01	3.432767e-01	3.723238e+01
1.033229103687556e-01	3.444100e-01	3.993667e+01
1.036829103687557e-01	3.456100e-01	4.230333e+01
1.040429103687558e-01	3.468100e-01	4.412949e+01
1.044029103687560e-01	3.480100e-01	4.539182e+01
1.047629103687561e-01	3.492100e-01	4.607419e+01
1.051229103687562e-01	3.504100e-01	4.616788e+01
1.054829103687563e-01	3.516100e-01	4.567169e+01
1.058429103687564e-01	3.528100e-01	4.459196e+01
1.062029103687565e-01	3.540100e-01	4.294249e+01
1.065629103687566e-01	3.552100e-01	4.074435e+01
1.069029103687567e-01	3.563433e-01	3.818977e+01
1.072429103687568e-01	3.574767e-01	3.519991e+01
1.075829103687569e-01	3.586100e-01	3.180884e+01
1.079029103687570e-01	3.596767e-01	2.828531e+01
1.082429103687571e-01	3.608100e-01	2.422948e+01
1.084229103687572e-01	3.614100e-01	2.196740e+01
1.084829103687572e-01	3.616100e-01	2.119739e+01
1.085029103687572e-01	3.616766e-01	2.093903e+01
1.085229103687572e-01	3.617433e-01	2.067984e+01
1.085629103687572e-01	3.618766e-01	2.015900e+01
1.090029103687574e-01	3.633433e-01	1.423804e+01
1.094429103687575e-01	3.648100e-01	8.045457e+00
1.098629103687576e-01	3.662100e-01	1.989472e+00
1.099829103687577e-01	3.666100e-01	2.482051e-01
1.100629103687577e-01	3.668766e-01	-9.129842e-01
1.104029103687578e-01	3.680100e-01	-5.832774e+00
1.108029103687579e-01	3.693433e-01	-1.153146e+01
1.112229103687580e-01	3.707433e-01	-1.731778e+01
1.114829103687581e-01	3.716100e-01	-2.075512e+01
1.115029103687581e-01	3.716766e-01	-2.101408e+01
1.115229103687581e-01	3.717433e-01	-2.127220e+01
1.115629103687582e-01	3.718766e-01	-2.178591e+01
1.117029103687582e-01	3.723433e-01	-2.355623e+01
1.120629103687583e-01	3.735433e-01	-2.789127e+01
1.123029103687584e-01	3.743433e-01	-3.058656e+01
1.126229103687585e-01	3.754100e-01	-3.390745e+01
1.129629103687586e-01	3.765433e-01	-3.706004e+01
1.133029103687587e-01	3.776766e-01	-3.979023e+01
1.136429103687588e-01	3.788099e-01	-4.206689e+01
1.140029103687589e-01	3.800099e-01	-4.395441e+01
1.143629103687590e-01	3.812099e-01	-4.528033e+01
1.147229103687591e-01	3.824099e-01	-4.602771e+01
1.150829103687592e-01	3.836099e-01	-4.618700e+01
1.154429103687593e-01	3.848099e-01	-4.575617e+01
1.158029103687594e-01	3.860099e-01	-4.474072e+01
1.161629103687596e-01	3.872099e-01	-4.315363e+01
1.165229103687597e-01	3.884099e-01	-4.101517e+01
1.168629103687598e-01	3.895433e-01	-3.851378e+01
1.172029103687599e-01	3.906766e-01	-3.557342e+01
1.175229103687600e-01	3.917432e-01	-3.243497e+01
1.178429103687601e-01	3.928099e-01	-2.896901e+01
1.182029103687602e-01	3.940099e-01	-2.472202e+01
1.183429103687602e-01	3.944766e-01	-2.298197e+01
1.184029103687602e-01	3.946766e-01	-2.222243e+01
1.184229103687603e-01	3.947432e-01	-2.196747e+01
1.184429103687603e-01	3.948099e-01	-2.171164e+01
1.186429103687603e-01	3.954766e-01	-1.910783e+01
1.190829103687605e-01	3.969432e-01	-1.312890e+01
1.195229103687606e-01	3.984099e-01	-6.899507e+00
1.199429103687607e-01	3.998099e-01	-8.287740e-01
1.200229103687607e-01	4.000766e-01	3.324286e-01
1.203429103687608e-01	4.011432e-01	4.967830e+00
1.207429103687610e-01	4.024765e-01	1.068609e+01
1.211629103687611e-01	4.038766e-01	1.650731e+01
1.215829103687612e-01	4.052766e-01	2.204155e+01
1.216029103687612e-01	4.053432e-01	2.229626e+01
1.216229103687612e-01	4.054099e-01	2.255009e+01
1.216829103687612e-01	4.056099e-01	2.330616e+01
1.221029103687614e-01	4.070099e-01	2.835209e+01
1.224229103687615e-01	4.080766e-01	3.187017e+01
1.227429103687616e-01	4.091432e-01	3.506644e+01
1.230629103687617e-01	4.102099e-01	3.790864e+01
1.234029103687618e-01	4.113432e-01	4.050846e+01
1.237429103687619e-01	4.124765e-01	4.264658e+01
1.240829103687620e-01	4.136099e-01	4.429862e+01
1.244229103687621e-01	4.147432e-01	4.544575e+01
1.247829103687622e-01	4.159432e-01	4.609558e+01
1.251429103687622e-01	4.171432e-01	4.615646e+01
1.255029103687621e-01	4.183432e-01	4.562760e+01
1.258629103687619e-01	4.195432e-01	4.451576e+01
1.262029103687618e-01	4.206765e-01	4.294311e+01
1.265429103687617e-01	4.218099e-01	4.088099e+01
1.268829103687615e-01	4.229432e-01	3.835292e+01
1.272229103687614e-01	4.240765e-01	3.538770e+01
1.275429103687613e-01	4.251432e-01	3.222778e+01
1.278629103687612e-01	4.262098e-01	2.874244e+01
1.282429103687610e-01	4.274765e-01	2.422970e+01
1.283029103687610e-01	4.276765e-01	2.348390e+01
1.283229103687610e-01	4.277432e-01	2.323343e+01
1.283429103687610e-01	4.278098e-01	2.298204e+01
1.285029103687609e-01	4.283432e-01	2.093902e+01
1.289429103687607e-01	4.298098e-01	1.506399e+01
1.293829103687606e-01	4.312765e-01	8.901587e+00
1.298229103687604e-01	4.327432e-01	2.569362e+00
1.299829103687603e-01	4.332765e-01	2.481774e-01
1.300629103687603e-01	4.335432e-01	-9.130126e-01
1.304029103687602e-01	4.346765e-01	-5.832802e+00
1.308029103687600e-01	4.360098e-01	-1.153149e+01
1.312229103687599e-01	4.374098e-01	-1.731781e+01
1.316429103687597e-01	4.388098e-01	-2.280306e+01
1.316829103687597e-01	4.389431e-01	-2.330624e+01
1.317029103687597e-01	4.390098e-01	-2.355645e+01
1.317229103687597e-01	4.390765e-01	-2.380572e+01
1.317829103687596e-01	4.392765e-01	-2.454786e+01
1.322029103687595e-01	4.406765e-01	-2.948415e+01
1.325229103687594e-01	4.417432e-01	-3.290536e+01
1.327829103687592e-01	4.426098e-01	-3.544193e+01
1.331029103687591e-01	4.436765e-01	-3.823779e+01
1.334429103687590e-01	4.448098e-01	-4.078477e+01
1.337829103687589e-01	4.459431e-01	-4.286687e+01
1.341229103687587e-01	4.470765e-01	-4.446039e+01
1.344629103687586e-01	4.482098e-01	-4.554715e+01
1.348029103687585e-01	4.493431e-01	-4.611477e+01
1.351429103687583e-01	4.504765e-01	-4.615677e+01
1.354829103687582e-01	4.516098e-01	-4.567267e+01
1.358229103687581e-01	4.527431e-01	-4.466800e+01
1.361629103687579e-01	4.538765e-01	-4.315421e+01
1.365029103687578e-01	4.550098e-01	-4.114854e+01
1.368429103687577e-01	4.561431e-01	-3.867386e+01
1.371629103687576e-01	4.572098e-01	-3.594151e+01
1.374829103687574e-01	4.582765e-01	-3.284624e+01
1.378029103687573e-01	4.593431e-01	-2.941930e+01
1.381229103687572e-01	4.604098e-01	-2.569529e+01
1.381829103687572e-01	4.606098e-01	-2.496697e+01
1.382029103687571e-01	4.606764e-01	-2.472221e+01
1.382229103687571e-01	4.607431e-01	-2.447646e+01
1.382629103687571e-01	4.608764e-01	-2.398208e+01
1.387029103687570e-01	4.623431e-01	-1.831148e+01
1.391429103687568e-01	4.638098e-01	-1.229155e+01
1.395829103687566e-01	4.652764e-01	-6.037130e+00
1.399829103687565e-01	4.666098e-01	-2.481647e-01
1.400629103687564e-01	4.668764e-01	9.130257e-01
1.404029103687563e-01	4.680098e-01	5.832816e+00
1.408029103687561e-01	4.693431e-01	1.153150e+01
1.412229103687560e-01	4.707431e-01	1.731782e+01
1.416429103687558e-01	4.721431e-01	2.280307e+01
1.418029103687558e-01	4.726764e-01	2.479338e+01
1.418229103687557e-01	4.727431e-01	2.503787e+01
1.418429103687557e-01	4.728098e-01	2.528136e+01
1.419029103687557e-01	4.730098e-01	2.600580e+01
1.423229103687556e-01	4.744098e-01	3.080408e+01
1.426229103687554e-01	4.754097e-01	3.390808e+01
1.429429103687553e-01	4.764764e-01	3.688667e+01
1.432629103687552e-01	4.775431e-01	3.949279e+01
1.435829103687551e-01	4.786097e-01	4.170013e+01
1.439229103687549e-01	4.797431e-01	4.358363e+01
1.442629103687548e-01	4.808764e-01	4.497037e+01
1.446029103687547e-01	4.820097e-01	4.584454e+01
1.449429103687545e-01	4.831431e-01	4.619617e+01
1.452829103687544e-01	4.842764e-01	4.602125e+01
1.456229103687543e-01	4.854097e-01	4.532178e+01
1.459629103687541e-01	4.865431e-01	4.410574e+01
1.463029103687540e-01	4.876764e-01	4.238698e+01
1.466229103687539e-01	4.887431e-01	4.032756e+01
1.469429103687538e-01	4.898097e-01	3.786093e+01
1.472629103687536e-01	4.908764e-01	3.501200e+01
1.475829103687535e-01	4.919431e-01	3.180953e+01
1.480029103687533e-01	4.933431e-01	2.712438e+01
1.480629103687533e-01	4.935431e-01	2.641456e+01
1.480829103687533e-01	4.936097e-01	2.617586e+01
1.481029103687533e-01	4.936764e-01	2.593611e+01
1.485429103687531e-01	4.951431e-01	2.041978e+01
1.489829103687530e-01	4.966097e-01	1.451389e+01
1.494229103687528e-01	4.980764e-01	8.331123e+00
1.498429103687526e-01	4.994764e-01	2.279424e+00
1.499829103687526e-01	4.999430e-01	2.481529e-01
1.500000000000000e-01	5.000000e-01	8.755281e-05  Step Information: Vcc=105  (Step: 4/4)
